symbol,timeframe,scenario,entryAt,direction,bigbar,chopCut,alignCut,dedupCut,touchStatus,touchNetR,closeStatus,closeNetR,confirmStatus,confirmNetR,exit141R,exitCanonR,touchDelayBars,tpDistRatio,fixed1R,fixed15R,fixed2R,fixed3R
ADA/USDT,30m,ote,1761742800000,short,false,true,false,true,entered,0.2657046818326681,entered,0.2459654135338334,entered,0.07615649350649331,0.7874375062601503,1.4236970482448832,33,0.272264631043257,0.9935855978632024,1.493685597863201,1.9937855978632024,2.9939855978632024
ADA/USDT,30m,ote,1762126200000,short,false,true,false,true,entered,0.24886990515845026,missed-tp,0,missed-tp,0,0.7706027295859271,1.4068622715706576,18,0.27226463104325244,0.9767508211889893,1.476850821188984,1.9769508211889892,2.977150821188989
ADA/USDT,30m,ote,1763164800000,short,false,true,false,true,entered,0.2601079122743206,missed-tp,0,missed-tp,0,0.7818407367018013,1.418100278686532,1,0.27226463104325316,0.9879888283048588,1.488088828304859,1.988188828304859,2.9883888283048585
ADA/USDT,30m,deep,1763173800000,short,false,true,false,false,entered,1.5925759660932475,entered,2.065750746268684,entered,1.6334999999999855,2.6660890550984875,3.975251358763411,6,1.617801047120423,0.9746513587634005,1.4747513587634005,1.9748513587634005,2.9750513587634004
ADA/USDT,30m,ote,1763510400000,long,false,true,false,true,entered,0.2555287496218813,missed-tp,0,missed-tp,0,-1.03683321411413,-1.03683321411413,17,0.27226463104325893,-1.03683321411413,-1.03683321411413,-1.03683321411413,-1.03683321411413
ADA/USDT,30m,deep,1763528400000,long,false,true,false,false,entered,-1.0755761944861424,entered,-1.1608249999999998,missed-stop,0,-1.0755761944861424,-1.0755761944861424,27,1.6178010471204227,-1.0755761944861424,-1.0755761944861424,-1.0755761944861424,-1.0755761944861424
ADA/USDT,30m,ote,1763965800000,long,false,true,false,true,entered,0.26444989162190247,entered,0.13789615384615364,entered,0.13789615384615364,0.7859740646498918,0.384256710017906,2,0.2722646310432577,0.9920397135048534,-1.0167606446140798,-1.0167606446140798,-1.0167606446140798
ADA/USDT,30m,ote,1764244800000,long,false,true,true,true,entered,0.26483385517747055,entered,0.18828530612244898,entered,0.23888042553191485,-1.0158967266140508,-1.0158967266140508,35,0.27226463104325743,-1.0158967266140508,-1.0158967266140508,-1.0158967266140508,-1.0158967266140508
ADA/USDT,30m,ote,1764316800000,short,false,true,false,true,entered,0.2551317785658465,missed-tp,0,missed-tp,0,0.7768646029933294,1.4131241449780618,13,0.2722646310432563,0.9830126945963815,1.4831126945963788,1.9832126945963817,2.9834126945963813
ADA/USDT,30m,deep,1764318600000,short,false,true,false,false,entered,1.582337115059565,entered,2.9708709677419427,entered,1.1226879310344708,2.655850204064803,3.9650125077297216,14,1.6178010471204136,0.9644125077297275,1.4645125077297332,1.9646125077297274,2.9648125077297274
ADA/USDT,30m,ote,1764543600000,long,false,true,false,true,entered,0.25169371697005305,missed-tp,0,missed-tp,0,-1.04546203758074,-1.04546203758074,20,0.27226463104325727,-1.04546203758074,-1.04546203758074,-1.04546203758074,-1.04546203758074
ADA/USDT,30m,deep,1764545400000,long,false,true,false,false,entered,-1.0933307893677005,entered,-1.2062500000000023,missed-stop,0,-1.0933307893677005,-1.0933307893677005,21,1.617801047120411,-1.0933307893677005,-1.0933307893677005,-1.0933307893677005,-1.0933307893677005
ADA/USDT,30m,ote,1764684000000,short,false,false,true,true,entered,-1.010183414295628,entered,-1.015729411764706,entered,-1.0551599999999999,-1.010183414295628,-1.010183414295628,74,0.27226463104325777,-1.010183414295628,-1.010183414295628,-1.010183414295628,-1.010183414295628
ADA/USDT,30m,deep,1764689400000,short,true,false,true,false,entered,-1.0211648262732032,entered,-1.0567261682242992,entered,-1.0551599999999999,-1.0211648262732032,-1.0211648262732032,77,1.617801047120415,-1.0211648262732032,-1.0211648262732032,-1.0211648262732032,-1.0211648262732032
ADA/USDT,30m,ote,1765350000000,long,false,false,true,true,entered,0.26877769794940903,entered,0.2515540740740743,entered,0.20899087656529516,-1.0070230803771891,-1.0070230803771891,29,0.2722646310432572,-1.0070230803771891,-1.0070230803771891,-1.0070230803771891,-1.0070230803771891
ADA/USDT,30m,ote,1765981800000,short,false,true,false,true,entered,0.26007401477068276,missed-tp,0,missed-tp,0,0.7818068391981656,0.3771277167504512,94,0.27226463104325777,0.9879549308012163,1.4880549308012163,1.9881549308012163,2.9883549308012163
ADA/USDT,30m,ote,1765985400000,long,true,true,true,true,entered,0.2579480252240285,missed-tp,0,missed-tp,0,0.7794721982520184,0.3736911771213627,1,0.27226463104325627,-1.031389844009293,-1.031389844009293,-1.031389844009293,-1.031389844009293
ADA/USDT,30m,deep,1765985400000,long,false,true,true,false,entered,1.5885548372410676,missed-tp,0,missed-tp,0,2.661638606874577,1.2982813225586178,1,1.6178010471204212,0.9708773503300705,1.4707773503300652,1.9706773503300705,-1.0643759617573414
ADA/USDT,30m,ote,1766066400000,short,false,true,false,true,entered,0.26581866563160433,missed-tp,0,missed-tp,0,0.787551490059086,0.38646277439944854,38,0.27226463104325743,0.9936995816621383,1.4937995816621394,1.9938995816621383,-1.015325941260189
ADA/USDT,30m,ote,1766361600000,short,false,false,false,true,entered,-1.0601806042361037,missed-tp,0,missed-tp,0,-1.0601806042361037,-1.0601806042361037,21,0.27226463104325815,-1.0601806042361037,-1.0601806042361037,-1.0601806042361037,-1.0601806042361037
ADA/USDT,30m,deep,1766361600000,short,false,false,false,false,entered,-1.124038625470098,missed-tp,0,missed-tp,0,-1.124038625470098,-1.124038625470098,21,1.6178010471204192,-1.124038625470098,-1.124038625470098,-1.124038625470098,-1.124038625470098
ADA/USDT,30m,ote,1766430000000,long,false,true,false,true,entered,0.25848274514142344,missed-tp,0,missed-tp,0,-1.0301867241951543,-1.0301867241951543,9,0.27226463104325627,-1.0301867241951543,-1.0301867241951543,-1.0301867241951543,-1.0301867241951543
ADA/USDT,30m,deep,1766433600000,long,false,true,false,true,entered,-1.0619004325062602,entered,-1.1039571428571426,entered,-1.077360606060606,-1.0619004325062602,-1.0619004325062602,11,1.6178010471204212,0.9719775855527732,-1.0619004325062602,-1.0619004325062602,-1.0619004325062602
ADA/USDT,30m,ote,1767281400000,short,false,false,false,true,entered,-1.0094363605993284,entered,-1.0135444444444446,entered,-1.0148618497109827,-1.0094363605993284,-1.0094363605993284,45,0.27226463104325704,-1.0094363605993284,-1.0094363605993284,-1.0094363605993284,-1.0094363605993284
ADA/USDT,30m,ote,1768199400000,long,false,true,true,true,entered,-1.0322527107594583,entered,-1.0486375000000001,entered,-1.0713447368421052,-1.0322527107594583,-1.0322527107594583,8,0.27226463104325543,-1.0322527107594583,-1.0322527107594583,-1.0322527107594583,-1.0322527107594583
ADA/USDT,30m,deep,1768206600000,long,false,true,true,true,entered,-1.0661513891542782,entered,-1.12556046511628,entered,-1.1419894736842116,-1.0661513891542782,-1.0661513891542782,12,1.6178010471204174,-1.0661513891542782,-1.0661513891542782,-1.0661513891542782,-1.0661513891542782
ADA/USDT,30m,ote,1768228200000,short,false,true,false,true,entered,0.2627573133704552,missed-tp,0,missed-tp,0,-1.0222139838477708,-1.0222139838477708,2,0.27226463104325577,-1.0222139838477708,-1.0222139838477708,-1.0222139838477708,-1.0222139838477708
ADA/USDT,30m,deep,1768233600000,short,false,true,false,false,entered,1.5980273515947052,entered,1.7869273972602624,entered,1.6083230769230668,-1.045918825404052,-1.045918825404052,5,1.6178010471204154,0.9801027442648658,1.4802027442648658,-1.045918825404052,-1.045918825404052
ADA/USDT,30m,ote,1770393600000,short,false,false,false,true,entered,0.26842087359821765,entered,0.3327747211895929,entered,0.45731829268292706,0.7901536980256983,0.39069136234519575,49,0.2722646310432565,-1.0094709733353069,-1.0094709733353069,-1.0094709733353069,-1.0094709733353069
ADA/USDT,30m,ote,1770912000000,long,false,true,false,true,entered,0.24829872773536393,missed-tp,0,missed-tp,0,0.7698229007633528,0.3580110687022872,19,0.2722646310432519,0.9758885496183207,1.4757885496183272,1.9756885496183207,2.9754885496183205
ADA/USDT,30m,ote,1770910200000,long,false,true,false,true,entered,0.2638021124393902,missed-tp,0,missed-tp,0,0.7853262854673801,1.4213313745259057,9,0.2722646310432598,0.991391934322339,1.4912919343223392,1.9911919343223392,2.9909919343223392
ADA/USDT,30m,ote,1771255800000,long,false,false,false,true,entered,0.26805418271071135,entered,0.17650419580419666,entered,0.09597882736156468,0.7895783557387002,0.39011368303722144,97,0.2722646310432566,0.9956440045936634,-1.008650989664257,-1.008650989664257,-1.008650989664257
ADA/USDT,30m,ote,1771606800000,long,false,false,false,true,entered,0.2649847021366379,missed-tp,0,missed-tp,0,-1.0155573209559248,-1.0155573209559248,2,0.27226463104325754,-1.0155573209559248,-1.0155573209559248,-1.0155573209559248,-1.0155573209559248
ADA/USDT,30m,deep,1771761600000,long,false,false,false,true,entered,-1.031799094951196,entered,-1.0556500000000002,entered,-1.0590843750000003,-1.031799094951196,-1.031799094951196,88,1.617801047120418,-1.031799094951196,-1.031799094951196,-1.031799094951196,-1.031799094951196
ADA/USDT,30m,ote,1771849800000,short,false,false,false,true,entered,0.26685768597515247,entered,0.25645970149253805,entered,0.23195707317073172,0.7885905104026322,0.3881511824577148,22,0.27226463104325604,0.9947386020056879,-1.0129881454872025,-1.0129881454872025,-1.0129881454872025
ADA/USDT,30m,ote,1771981200000,short,false,true,false,true,entered,-1.0075805859294409,entered,-1.011507514450867,entered,-1.0120607250755287,-1.0075805859294409,-1.0075805859294409,39,0.27226463104325654,-1.0075805859294409,-1.0075805859294409,-1.0075805859294409,-1.0075805859294409
ADA/USDT,30m,ote,1772206200000,long,false,true,false,true,entered,0.267902398026063,entered,0.21283111111111158,entered,0.3476679012345675,-1.008992505204719,-1.008992505204719,97,0.2722646310432579,-1.008992505204719,-1.008992505204719,-1.008992505204719,-1.008992505204719
ADA/USDT,30m,deep,1772260200000,long,false,true,false,true,entered,1.609036871331109,entered,2.4482831578947315,entered,2.342702040816332,-1.0182913850547357,-1.0182913850547357,127,1.6178010471204156,0.9913593844201174,1.4912593844201174,1.9911593844201174,-1.0182913850547357
ADA/USDT,30m,ote,1772123400000,long,false,false,false,true,entered,-1.0032701510001671,entered,-1.005551572327044,entered,-1.0054987558320374,-1.0032701510001671,-1.0032701510001671,41,0.2722646310432575,-1.0032701510001671,-1.0032701510001671,-1.0032701510001671,-1.0032701510001671
ADA/USDT,30m,deep,1772258400000,long,false,false,false,true,entered,-1.0123344655854936,entered,-1.0230119496855348,entered,-1.0369000000000002,-1.0123344655854936,-1.0123344655854936,116,1.6178010471204185,0.9940069041842251,-1.0123344655854936,-1.0123344655854936,-1.0123344655854936
ADA/USDT,30m,ote,1772384400000,long,false,true,false,true,entered,0.2650133994386319,entered,0.16777134146341455,missed-tp,0,0.786537572466623,0.3851724102200904,41,0.27226463104325926,-1.015492752026442,-1.015492752026442,-1.015492752026442,-1.015492752026442
ADA/USDT,30m,ote,1772472600000,long,false,true,false,true,entered,-1.020403897147449,entered,-1.028107299270073,entered,-1.0314770491803278,-1.020403897147449,-1.020403897147449,4,0.2722646310432572,-1.020403897147449,-1.020403897147449,-1.020403897147449,-1.020403897147449
ADA/USDT,30m,deep,1772497800000,long,false,true,false,true,entered,-1.0417713695232846,entered,-1.0494636363636365,entered,-1.0494636363636365,-1.0417713695232846,-1.0417713695232846,18,1.617801047120422,-1.0417713695232846,-1.0417713695232846,-1.0417713695232846,-1.0417713695232846
ADA/USDT,30m,ote,1772609400000,short,false,true,false,true,entered,-1.028124080499653,entered,-1.0507783783783782,entered,-1.0463296296296296,-1.028124080499653,-1.028124080499653,6,0.27226463104326004,-1.028124080499653,-1.028124080499653,-1.028124080499653,-1.028124080499653
ADA/USDT,30m,deep,1772613000000,short,true,true,false,false,entered,-1.058079390766302,entered,-1.7611799999999993,missed-stop,0,-1.058079390766302,-1.058079390766302,8,1.6178010471204314,-1.058079390766302,-1.058079390766302,-1.058079390766302,-1.058079390766302
ADA/USDT,30m,ote,1773109800000,short,false,true,false,true,entered,0.27019549070763665,entered,0.22028488372093008,entered,0.19482865275142325,0.7919283151351172,1.42818785711985,70,0.2722646310432569,0.9980764067381711,1.4981764067381713,1.9982764067381713,
ADA/USDT,30m,ote,1773151200000,long,false,true,false,true,entered,0.25620577577485726,missed-tp,0,missed-tp,0,0.777729948802848,0.37086002176645655,9,0.27226463104325915,0.9837955976578068,1.4836955976578066,1.9835955976578066,2.983395597657807
ADA/USDT,30m,deep,1773207000000,long,false,true,false,true,entered,1.5849699993692226,entered,1.1801891891891934,entered,0.8758790697674487,2.6580537690027377,3.966692512458244,40,1.6178010471204372,0.9672925124582095,1.4671925124582008,1.9670925124582095,2.9668925124582093
ADA/USDT,30m,ote,1773165600000,long,false,true,false,true,entered,0.2670758115506226,entered,0.307984000000001,entered,0.4780389830508507,0.788599984578613,0.3885238299020754,3,0.2722646310432589,0.9946656334335711,-1.0108523247744623,-1.0108523247744623,-1.0108523247744623
ADA/USDT,30m,ote,1773439200000,long,false,true,false,true,entered,0.25869567430025014,entered,0.5017723076923077,entered,0.33711780821917403,0.7802198473282369,1.4162249363867587,43,0.27226463104325266,0.9862854961832062,1.4861854961832097,1.9860854961832062,2.985885496183206
ADA/USDT,30m,deep,1773469800000,long,false,true,false,true,entered,1.5900931937172866,entered,1.169537777777778,entered,1.169537777777778,2.663176963350795,3.9718157068062974,60,1.617801047120428,0.9724157068062826,1.47231570680629,1.9722157068062827,2.9720157068062827
ADA/USDT,30m,ote,1773415800000,long,false,true,false,true,entered,0.26790432569974654,entered,0.23079457364341271,entered,0.20738212927756827,0.7894284987277377,0.3898701653944032,5,0.27226463104325804,-1.0089881679389314,-1.0089881679389314,-1.0089881679389314,-1.0089881679389314
ADA/USDT,30m,ote,1774278000000,short,false,false,false,true,entered,0.26869818345103497,entered,0.17979619047619116,entered,0.17979619047619116,0.7904310078785155,0.3911419908560231,78,0.2722646310432571,0.9965790994815691,1.4966790994815693,1.9967790994815693,2.996979099481569
ADA/USDT,30m,ote,1774263600000,short,false,true,false,true,entered,0.26922994987690607,missed-tp,0,missed-tp,0,0.7909627743043872,0.3920061112980642,31,0.27226463104325693,0.9971108659074406,1.4972108659074406,1.9973108659074406,2.9975108659074405
ADA/USDT,30m,ote,1774348200000,long,false,true,false,true,entered,-1.0456315913094536,entered,-1.0651750000000002,entered,-1.0651750000000002,-1.0456315913094536,-1.0456315913094536,5,0.2722646310432506,-1.0456315913094536,-1.0456315913094536,-1.0456315913094536,-1.0456315913094536
ADA/USDT,30m,deep,1774359000000,long,false,true,false,true,entered,-1.0936796616995563,entered,-1.1135312500000007,entered,-1.1135312500000007,-1.0936796616995563,-1.0936796616995563,11,1.6178010471204074,0.957853483689086,-1.0936796616995563,-1.0936796616995563,-1.0936796616995563
ADA/USDT,30m,ote,1775023200000,short,false,true,false,true,entered,0.2465206106870275,missed-tp,0,missed-tp,0,0.7682534351145089,0.3551034351145063,234,0.27226463104326165,0.9744015267175572,1.4745015267175572,1.9746015267175572,2.9748015267175574
ADA/USDT,30m,ote,1775023200000,short,false,true,false,true,entered,0.26787835751073474,entered,0.16898744939271204,entered,0.15960361445783183,0.7896111819382162,0.38980977370303427,230,0.2722646310432584,-1.0106916345321477,-1.0106916345321477,-1.0106916345321477,-1.0106916345321477
ADA/USDT,30m,ote,1775030400000,long,false,true,false,true,entered,0.264960422333362,entered,0.2356841726618708,entered,0.3012499999999982,0.7864845953613497,0.38508632242402835,3,0.27226463104325643,0.9925502442163162,1.4924502442163132,1.9923502442163143,-1.015611950513293
ADA/USDT,30m,ote,1778074200000,long,false,false,false,true,entered,0.24940106956484218,missed-tp,0,missed-tp,0,0.7709252425928315,0.3598023741751841,10,0.27226463104325677,0.976990891447794,-1.0506204942424633,-1.0506204942424633,-1.0506204942424633
ADA/USDT,30m,deep,1778166000000,long,false,false,false,true,entered,-1.103944786582659,entered,-1.158839130434781,entered,-1.107676470588235,-1.103944786582659,-1.103944786582659,61,1.6178010471203936,-1.103944786582659,-1.103944786582659,-1.103944786582659,-1.103944786582659
ADA/USDT,30m,ote,1778236200000,short,false,true,false,true,entered,0.25362097823014124,entered,0.07120153846153507,entered,0.08792812499999467,-1.0427707379134863,-1.0427707379134863,38,0.27226463104325976,-1.0427707379134863,-1.0427707379134863,-1.0427707379134863,-1.0427707379134863
ADA/USDT,30m,deep,1778250600000,short,false,true,false,false,entered,-1.0882162303664926,entered,-1.1253933333333332,entered,-1.09387,-1.0882162303664926,-1.0882162303664926,46,1.6178010471204263,0.9613038976148922,-1.0882162303664926,-1.0882162303664926,-1.0882162303664926
ADA/USDT,30m,ote,1778598000000,long,false,true,false,true,entered,0.2595870134765836,missed-tp,0,missed-tp,0,0.7811111865045742,0.3763545330317612,187,0.27226463104325976,0.9871768353595325,-1.027702120441052,-1.027702120441052,-1.027702120441052
ADA/USDT,30m,ote,1778338800000,long,false,true,false,true,entered,0.26257869712984405,entered,0.2778163636363671,entered,0.25498571428571387,0.7841028701578361,0.38121601896831103,34,0.27226463104325893,0.9901685190127938,1.4900685190127914,-1.0209708322212139,-1.0209708322212139
ADA/USDT,30m,ote,1778445000000,long,false,true,true,true,entered,0.25881126862958875,missed-tp,0,missed-tp,0,0.7803354416575784,0.3750939476553977,9,0.27226463104325654,0.9864010905125409,-1.029447546346783,-1.029447546346783,-1.029447546346783
ADA/USDT,30m,deep,1778592600000,long,false,true,true,true,entered,-1.060379506357517,entered,-1.10798,entered,-1.4700499999999865,-1.060379506357517,-1.060379506357517,91,1.6178010471204298,-1.060379506357517,-1.060379506357517,-1.060379506357517,-1.060379506357517
ADA/USDT,30m,ote,1779991200000,short,false,true,false,true,entered,0.2668586070717184,entered,0.20264340659340746,entered,0.18957880434782656,0.7885914314991996,1.4248509734839323,28,0.2722646310432565,0.9947395231022532,1.494839523102253,1.994939523102253,2.9951395231022535
ADA/USDT,30m,ote,1780113600000,long,true,true,false,true,entered,0.2572045801526697,entered,0.6225833333333353,entered,0.497715384615383,-1.0330625954198474,-1.0330625954198474,3,0.27226463104325493,-1.0330625954198474,-1.0330625954198474,-1.0330625954198474,-1.0330625954198474
ADA/USDT,30m,deep,1780243200000,long,false,true,false,true,entered,-1.0678178010471204,entered,-1.0875756756756754,entered,-1.0899888888888891,-1.0678178010471204,-1.0678178010471204,75,1.6178010471204185,0.9693476439790576,1.4692476439790576,-1.0678178010471204,-1.0678178010471204
ADA/USDT,30m,ote,1780335000000,short,false,true,false,true,entered,0.2602872410032704,entered,0.12852352941176406,entered,0.06586666666666607,0.7820200654307498,1.418279607415482,8,0.2722646310432558,0.9881681570338059,1.4882681570338059,1.9883681570338059,2.988568157033806
ADA/USDT,30m,ote,1780597800000,short,false,false,false,true,entered,0.26530307187373414,entered,0.06490078125000004,entered,0.06490078125000004,0.7870358963012153,1.4232954382859488,4,0.2722646310432588,0.9931839879042668,1.4932839879042665,1.9933839879042665,2.9935839879042665
ADA/USDT,30m,ote,1780729200000,short,false,true,false,true,entered,0.2638565426885385,missed-tp,0,missed-tp,0,-1.0197407178820854,-1.0197407178820854,5,0.27226463104325666,-1.0197407178820854,-1.0197407178820854,-1.0197407178820854,-1.0197407178820854
ADA/USDT,30m,deep,1780736400000,short,false,true,false,false,entered,1.600289116631393,entered,1.1040068181818155,entered,1.1040068181818155,-1.040829854071516,-1.040829854071516,9,1.6178010471204205,0.9823645093015485,1.4824645093015485,-1.040829854071516,-1.040829854071516
ADA/USDT,30m,ote,1780965000000,long,false,true,true,true,entered,0.2627742719819072,entered,0.2642114285714286,entered,0.17988400000000004,-1.0205307888040713,-1.0205307888040713,18,0.27226463104325865,-1.0205307888040713,-1.0205307888040713,-1.0205307888040713,-1.0205307888040713
ADA/USDT,30m,ote,1781026200000,short,false,true,true,true,entered,0.2582237489397811,missed-tp,0,missed-tp,0,0.7799565733672601,0.3741210347752331,4,0.27226463104325865,0.9861046649703138,1.486204664970314,-1.0324145038167938,-1.0324145038167938
ADA/USDT,30m,deep,1781033400000,short,false,true,true,false,entered,1.5886991273996662,entered,1.2496961538461635,entered,1.0170413793103565,2.6622122164049027,1.2980024432809851,8,1.6178010471204343,0.9707745200698079,1.470874520069802,1.970974520069808,2.9711745200698076
ADA/USDT,30m,ote,1781550000000,long,false,true,false,true,entered,0.25996655100624616,missed-tp,0,missed-tp,0,-1.0268481609993059,-1.0268481609993059,12,0.27226463104325743,-1.0268481609993059,-1.0268481609993059,-1.0268481609993059,-1.0268481609993059
ADA/USDT,30m,deep,1781555400000,long,true,true,false,true,entered,-1.0550310328415038,entered,-1.1936846153846161,missed-stop,0,-1.0550310328415038,-1.0550310328415038,15,1.6178010471204136,-1.0550310328415038,-1.0550310328415038,-1.0550310328415038,-1.0550310328415038
ADA/USDT,30m,ote,1782090000000,short,false,true,false,true,entered,0.2555824583268446,missed-tp,0,missed-tp,0,0.7773152827543277,0.3698289375292125,7,0.27226463104325943,0.9834633743573766,1.4835633743573766,1.9836633743573766,2.9838633743573766
ADA/USDT,30m,ote,1782363600000,short,false,true,false,true,entered,0.25564861157207586,missed-tp,0,missed-tp,0,0.7773814359995569,1.4136409779842893,37,0.27226463104325627,0.9835295276026108,1.4836295276026108,1.9837295276026108,2.9839295276026108
ADA/USDT,30m,ote,1782487800000,short,false,true,false,true,entered,0.25253694924333175,missed-tp,0,missed-tp,0,0.7742697736708118,1.4105293156555418,51,0.2722646310432513,0.9804178652738718,1.4805178652738717,1.9806178652738717,-1.0452098031337884
ADA/USDT,30m,deep,1782489600000,short,false,true,false,true,entered,1.5769980159823673,missed-tp,0,missed-tp,0,2.650511104987608,3.959673408652531,52,1.617801047120422,0.9590734086525212,1.4591734086525212,1.9592734086525212,2.959473408652521
ADA/USDT,30m,ote,1782775800000,long,false,true,false,true,entered,0.2587636826278078,entered,0.142278723404254,entered,0.5341571428571429,0.7802878556558,1.4162929447143258,12,0.27226463104326004,0.9863535045107563,1.4862535045107597,1.9861535045107566,2.9859535045107566
ADA/USDT,30m,deep,1782820800000,long,false,true,false,true,entered,1.5902331270823542,entered,2.580633333333333,entered,2.15929999999999,2.6633168967158696,3.971955640171373,37,1.6178010471204314,0.9725556401713469,1.4724556401713402,1.972355640171347,2.972155640171347
ADA/USDT,30m,ote,1783339200000,long,false,false,true,true,entered,0.2608152985895123,entered,0.22097384615384874,entered,0.6888489361702143,0.7823394716175027,0.3783504963402753,90,0.2722646310432552,-1.0249384789369522,-1.0249384789369522,-1.0249384789369522,-1.0249384789369522
ADA/USDT,30m,deep,1783342800000,long,false,false,true,true,entered,1.5944545148988345,entered,1.2050999999999943,entered,0.6888489361702143,2.6675382845323417,1.3078682987525003,92,1.6178010471204103,0.9767770279878484,1.4766770279878527,1.9765770279878483,-1.0511016870273413
ADA/USDT,30m,ote,1783809000000,long,false,true,false,true,entered,-1.0394891221374047,entered,-1.0598230769230772,missed-stop,0,-1.0394891221374047,-1.0394891221374047,14,0.2722646310432591,-1.0394891221374047,-1.0394891221374047,-1.0394891221374047,-1.0394891221374047
ADA/USDT,30m,deep,1783810800000,long,false,true,false,true,entered,-1.081040968586388,entered,-1.1055090909090919,missed-stop,0,-1.081040968586388,-1.081040968586388,15,1.6178010471204314,0.963470680628272,-1.081040968586388,-1.081040968586388,-1.081040968586388
ADA/USDT,30m,ote,1783900800000,short,true,true,false,true,entered,0.24643091603054007,missed-tp,0,missed-tp,0,0.7681637404580249,1.4044232824427607,3,0.27226463104326276,0.9743118320610686,1.4744118320610686,1.9745118320610686,
ADA/USDT,30m,deep,1783900800000,short,false,true,false,true,entered,1.564434293193698,missed-tp,0,missed-tp,0,2.6379473821989294,3.9471096858638406,3,1.6178010471203992,0.9465096858638749,1.4466096858638748,1.9467096858638748,2.9469096858638753
ADA/USDT,1h,ote,1712764800000,short,false,true,false,false,entered,0.2667207163089908,missed-tp,0,missed-tp,0,0.7884535407364714,1.4247130827212036,3,0.27226463104325554,0.9946016323395266,1.4947016323395255,1.9948016323395268,2.9950016323395263
ADA/USDT,1h,ote,1713067200000,short,false,true,false,false,entered,0.26986005627583215,entered,0.278432201086956,entered,0.5973229202037338,0.7915928807033131,1.4278524226880458,7,0.27226463104325677,0.9977409723063667,1.4978409723063668,1.9979409723063668,-1.0062328123106747
ADA/USDT,1h,deep,1713168000000,short,false,true,false,false,entered,1.6126418958973947,entered,1.2238936170212742,entered,1.2238936170212742,2.686154984902631,3.995317288567554,35,1.6178010471204203,0.9947172885675504,1.4948172885675504,1.9949172885675504,2.9951172885675503
ADA/USDT,1h,ote,1714237200000,short,false,true,false,true,entered,0.2576812301699488,missed-tp,0,missed-tp,0,0.7794140545974282,1.4156735965821607,16,0.2722646310432564,0.9855621462004838,1.4856621462004838,1.9857621462004837,2.985962146200484
ADA/USDT,1h,deep,1714269600000,short,true,true,false,true,entered,1.5875828453235146,entered,3.151334210526286,entered,2.7560357142856793,2.6610959343287495,3.9702582379936744,25,1.617801047120425,0.9696582379936655,1.4697582379936656,1.9698582379936656,2.9700582379936655
ADA/USDT,1h,ote,1714586400000,short,false,false,false,true,entered,0.2658098195697434,missed-tp,0,missed-tp,0,0.7875426439972243,0.3864483995489244,33,0.2722646310432572,-1.0153458448993755,-1.0153458448993755,-1.0153458448993755,-1.0153458448993755
ADA/USDT,1h,deep,1714741200000,short,false,false,false,true,entered,1.6043081627796245,entered,1.5959932835820967,entered,1.39910896551724,2.6778212517848585,1.3233671257734383,76,1.6178010471204147,0.9863835554497858,1.4864835554497877,1.9865835554497857,-1.0317870002379819
ADA/USDT,1h,ote,1715176800000,short,false,true,false,true,entered,0.26270709734401504,missed-tp,0,missed-tp,0,0.7844399217714948,0.38140647593211674,34,0.2722646310432559,0.9905880133745505,1.490688013374549,-1.0223269699072612,-1.0223269699072612
ADA/USDT,1h,deep,1715180400000,short,false,true,false,true,entered,1.597924027519367,missed-tp,0,missed-tp,0,2.671437116524603,1.3129929059755114,35,1.6178010471204227,0.9799994201895201,1.480099420189517,1.98019942018952,2.9803994201895203
ADA/USDT,1h,ote,1715176800000,short,true,true,false,true,entered,-1.0456316593009243,missed-stop,0,missed-stop,0,-1.0456316593009243,-1.0456316593009243,14,0.2722646310432561,-1.0456316593009243,-1.0456316593009243,-1.0456316593009243,-1.0456316593009243
ADA/USDT,1h,deep,1715176800000,short,true,true,false,true,entered,-1.0941028382474514,missed-stop,0,missed-stop,0,-1.0941028382474514,-1.0941028382474514,14,1.6178010471204158,-1.0941028382474514,-1.0941028382474514,-1.0941028382474514,-1.0941028382474514
ADA/USDT,1h,ote,1716379200000,long,true,true,false,false,entered,0.26258976578309323,entered,0.6427697368421048,entered,0.24833699999999784,-1.0209459277513975,-1.0209459277513975,40,0.2722646310432563,-1.0209459277513975,-1.0209459277513975,-1.0209459277513975,-1.0209459277513975
ADA/USDT,1h,deep,1716465600000,long,false,true,false,false,entered,1.598105643731701,missed-tp,0,missed-tp,0,-1.042886647153399,-1.042886647153399,64,1.6178010471204136,0.9804281568207116,1.4803281568207114,-1.042886647153399,-1.042886647153399
ADA/USDT,1h,ote,1719421200000,long,false,true,true,false,entered,0.2665021717261389,entered,0.270576119402985,entered,0.08780479233226811,0.7880263447541297,0.38759166518729027,26,0.27226463104325827,0.9940919936090893,-1.0121430143795491,-1.0121430143795491,-1.0121430143795491
ADA/USDT,1h,ote,1720000800000,long,false,false,false,true,entered,-1.0062621690392681,entered,-1.0095624775583483,entered,-1.0090526226734349,-1.0062621690392681,-1.0062621690392681,9,0.272264631043257,-1.0062621690392681,-1.0062621690392681,-1.0062621690392681,-1.0062621690392681
