symbol,timeframe,variant,period,anchor,trigger,atr,scenario,stop_mode,setups,entered,resolved,tp1_pct,tp2_pct,sl_pct,ev_full,ev_be,long_in,long_ev_full,long_ev_be,short_in,short_ev_full,short_ev_be,sweep_in,sweep_ev_full,sweep_ev_be,nosweep_in,nosweep_ev_full,nosweep_ev_be
LTC/USDT,30m,age0single,full,global,bos,0,ote,tight,471,221,221,0.4525,0.1946,0.5475,-0.0341,-0.0036,123,-0.1497,-0.1356,98,0.1108,0.1621,118,-0.1317,-0.0997,103,0.0776,0.1066
LTC/USDT,30m,age0single,full,global,bos,0,deep,zero,471,46,45,0.3478,0.1522,0.6304,0.3124,0.2469,27,-0.0430,0.0014,19,0.8455,0.6152,28,0.0546,0.1442,18,0.7370,0.4161
LTC/USDT,30m,age0single,full,global,bos,0,breaker,zero,175,65,64,0.7385,0.4308,0.2462,0.0575,0.2122,29,0.0071,0.0370,36,0.0967,0.3485,35,0.1197,0.2679,30,-0.0130,0.1490
LTC/USDT,30m,age0single,full,global,bos,5,ote,zero,430,196,193,0.5663,0.2806,0.4184,0.0317,0.0978,105,-0.0247,0.0303,91,0.0963,0.1751,97,-0.0568,0.0433,99,0.1212,0.1529
LTC/USDT,30m,age0single,full,global,bos,5,ote,tight,430,196,196,0.4592,0.2092,0.5408,-0.0199,0.0285,105,-0.1055,-0.0761,91,0.0790,0.1492,97,-0.1198,-0.0493,99,0.0781,0.1047
LTC/USDT,30m,age0single,full,global,bos,5,deep,zero,430,31,30,0.3871,0.1290,0.5806,0.4764,0.2921,16,0.1535,0.2307,15,0.8455,0.3624,16,0.3842,0.5432,15,0.5819,0.0052
LTC/USDT,30m,age0single,full,global,bos,5,breaker,zero,154,54,53,0.7593,0.4259,0.2222,0.0908,0.2381,25,0.0575,0.0800,29,0.1183,0.3690,27,0.1931,0.3179,27,-0.0078,0.1613
LTC/USDT,30m,age0single,full,global,choch,0,ote,zero,387,266,266,0.5902,0.3271,0.4098,0.0588,0.1624,133,0.0116,0.1295,133,0.1060,0.1953,201,0.0442,0.1113,65,0.1039,0.3206
LTC/USDT,30m,age0single,full,global,choch,0,ote,tight,387,266,266,0.4737,0.2331,0.5263,0.0111,0.0865,133,-0.0210,0.0518,133,0.0432,0.1212,201,-0.0018,0.0488,65,0.0509,0.2031
LTC/USDT,30m,age0single,full,global,choch,0,deep,zero,387,117,117,0.4103,0.1966,0.5897,0.5143,0.4841,63,0.1718,0.2081,54,0.9139,0.8061,95,0.3599,0.3112,22,1.1811,1.2306
LTC/USDT,30m,age0single,full,global,choch,0,breaker,zero,194,130,130,0.8077,0.4462,0.1923,0.1388,0.2878,62,0.1371,0.2674,68,0.1404,0.3064,106,0.1307,0.2589,24,0.1750,0.4154
LTC/USDT,30m,age0single,full,global,choch,5,ote,zero,94,52,52,0.5000,0.2115,0.5000,-0.1031,-0.0830,27,-0.2692,-0.2396,25,0.0763,0.0861,29,-0.1958,-0.2669,23,0.0139,0.1489
LTC/USDT,30m,age0single,full,global,choch,5,ote,tight,94,52,52,0.4038,0.1923,0.5962,-0.1380,-0.0831,27,-0.2094,-0.1461,25,-0.0608,-0.0151,29,-0.2639,-0.3068,23,0.0209,0.1989
LTC/USDT,30m,age0single,full,global,choch,5,deep,zero,94,12,12,0.5000,0.1667,0.5000,0.8455,0.6152,6,-0.3848,-0.1667,6,2.0759,1.3970,7,0.0546,-0.3298,5,1.9529,1.9382
LTC/USDT,30m,age0single,full,global,choch,5,breaker,zero,33,13,13,0.6154,0.5385,0.3846,-0.1323,0.1212,8,-0.1187,0.1056,5,-0.1540,0.1460,5,-0.4360,-0.2360,8,0.0575,0.3444
LTC/USDT,1h,base,full,local,bos,0,ote,zero,213,136,134,0.4853,0.2353,0.5000,-0.1164,-0.0652,88,-0.1546,-0.1279,48,-0.0458,0.0508,98,-0.1123,-0.0105,38,-0.1273,-0.2087
LTC/USDT,1h,base,full,local,bos,0,ote,tight,213,136,136,0.4191,0.1985,0.5809,-0.1054,-0.0500,88,-0.1025,-0.0390,48,-0.1106,-0.0702,98,-0.0852,0.0332,38,-0.1574,-0.2648
LTC/USDT,1h,base,full,local,bos,0,deep,zero,213,64,64,0.2813,0.1094,0.7188,0.0381,-0.0500,44,0.0067,-0.1190,20,0.1073,0.1018,45,0.0663,0.0905,19,-0.0287,-0.3828
LTC/USDT,1h,base,full,local,bos,0,breaker,zero,99,69,68,0.6667,0.4203,0.3188,-0.0462,0.1158,36,-0.0600,0.0971,33,-0.0306,0.1369,50,-0.0792,0.1179,19,0.0389,0.1105
LTC/USDT,1h,base,full,local,bos,5,ote,zero,147,80,78,0.4625,0.2625,0.5125,-0.1491,-0.0592,50,-0.1946,-0.1409,30,-0.0721,0.0788,57,-0.1671,-0.0378,23,-0.1031,-0.1137
LTC/USDT,1h,base,full,local,bos,5,ote,tight,147,80,80,0.4125,0.2250,0.5875,-0.1195,-0.0213,50,-0.1462,-0.0483,30,-0.0750,0.0236,57,-0.1387,0.0209,23,-0.0719,-0.1260
LTC/USDT,1h,base,full,local,bos,5,deep,zero,147,18,18,0.0556,0.0000,0.9444,-0.7949,-0.8697,13,-0.7161,-0.8196,5,-1.0000,-1.0000,12,-0.6924,-0.8045,6,-1.0000,-1.0000
LTC/USDT,1h,base,full,local,bos,5,breaker,zero,61,38,37,0.6579,0.4737,0.3158,-0.0473,0.1572,16,-0.0306,0.1809,22,-0.0600,0.1390,28,-0.1122,0.1504,10,0.1280,0.1755
LTC/USDT,1h,base,full,local,choch,0,ote,zero,173,120,120,0.5000,0.3333,0.5000,-0.1031,0.0428,62,-0.1031,0.0317,58,-0.1031,0.0547,94,-0.1221,0.0353,26,-0.0341,0.0701
LTC/USDT,1h,base,full,local,choch,0,ote,tight,173,120,120,0.4583,0.2750,0.5417,-0.0217,0.1243,62,-0.0704,0.0635,58,0.0305,0.1893,94,-0.0236,0.1253,26,-0.0148,0.1208
LTC/USDT,1h,base,full,local,choch,0,deep,zero,173,80,80,0.2125,0.1375,0.7875,-0.2156,-0.1366,45,-0.1798,-0.0659,35,-0.2618,-0.2275,64,-0.2502,-0.1918,16,-0.0772,0.0841
LTC/USDT,1h,base,full,local,choch,0,breaker,zero,107,70,70,0.7286,0.4286,0.2714,0.0273,0.1801,32,0.0134,0.1525,38,0.0389,0.2033,58,-0.0276,0.1228,12,0.2925,0.4571
LTC/USDT,1h,base,full,local,choch,5,ote,zero,66,41,41,0.4878,0.3415,0.5122,-0.1249,0.0342,21,-0.1458,0.0096,20,-0.1031,0.0601,25,-0.2824,-0.1106,16,0.1212,0.2605
LTC/USDT,1h,base,full,local,choch,5,ote,tight,66,41,41,0.4390,0.2927,0.5610,-0.0629,0.1202,21,-0.1868,0.0189,20,0.0673,0.2265,25,-0.1462,-0.0188,16,0.0673,0.3373
LTC/USDT,1h,base,full,local,choch,5,deep,zero,66,19,19,0.0526,0.0526,0.9474,-0.8057,-0.7368,12,-0.6924,-0.5833,7,-1.0000,-1.0000,12,-1.0000,-1.0000,7,-0.4727,-0.2857
LTC/USDT,1h,base,full,local,choch,5,breaker,zero,35,19,19,0.6316,0.3684,0.3684,-0.1095,0.0208,9,-0.2167,-0.0956,10,-0.0130,0.1255,13,-0.3492,-0.2269,6,0.4100,0.5575
LTC/USDT,1h,base,full,global,bos,0,ote,zero,213,117,114,0.5043,0.2735,0.4701,-0.0716,0.0130,80,-0.0571,0.0124,37,-0.1031,0.0141,82,0.0188,0.1759,35,-0.2933,-0.3871
LTC/USDT,1h,base,full,global,bos,0,ote,tight,213,117,115,0.4530,0.2137,0.5299,-0.0163,0.0433,80,0.0673,0.1243,37,-0.1923,-0.1277,82,0.0673,0.1977,35,-0.2238,-0.3406
LTC/USDT,1h,base,full,global,bos,0,deep,zero,213,20,20,0.1000,0.1000,0.9000,-0.6309,-0.5000,14,-1.0000,-1.0000,6,0.2304,0.6667,11,-0.3289,-0.0909,9,-1.0000,-1.0000
LTC/USDT,1h,base,full,global,bos,0,breaker,zero,87,51,50,0.6863,0.4510,0.2941,-0.0130,0.1678,26,0.1388,0.3258,25,-0.1775,-0.0033,37,-0.0208,0.2285,14,0.0071,0.0118
LTC/USDT,1h,base,full,global,bos,5,ote,zero,213,117,114,0.5043,0.2735,0.4701,-0.0716,0.0130,80,-0.0571,0.0124,37,-0.1031,0.0141,82,0.0188,0.1759,35,-0.2933,-0.3871
LTC/USDT,1h,base,full,global,bos,5,ote,tight,213,117,115,0.4530,0.2137,0.5299,-0.0163,0.0433,80,0.0673,0.1243,37,-0.1923,-0.1277,82,0.0673,0.1977,35,-0.2238,-0.3406
LTC/USDT,1h,base,full,global,bos,5,deep,zero,213,20,20,0.1000,0.1000,0.9000,-0.6309,-0.5000,14,-1.0000,-1.0000,6,0.2304,0.6667,11,-0.3289,-0.0909,9,-1.0000,-1.0000
LTC/USDT,1h,base,full,global,bos,5,breaker,zero,87,51,50,0.6863,0.4510,0.2941,-0.0130,0.1678,26,0.1388,0.3258,25,-0.1775,-0.0033,37,-0.0208,0.2285,14,0.0071,0.0118
LTC/USDT,1h,base,full,global,choch,0,ote,zero,173,116,116,0.5345,0.3017,0.4655,-0.0412,0.0583,59,-0.1487,-0.0394,57,0.0700,0.1595,91,-0.0341,0.0587,25,-0.0672,0.0570
LTC/USDT,1h,base,full,global,choch,0,ote,tight,173,116,116,0.4569,0.2414,0.5431,-0.0247,0.0724,59,-0.1679,-0.0637,57,0.1234,0.2134,91,0.0086,0.0813,25,-0.1462,0.0403
LTC/USDT,1h,base,full,global,choch,0,deep,zero,173,61,61,0.2295,0.1311,0.7705,-0.1529,-0.1136,33,-0.2170,-0.1003,28,-0.0772,-0.1292,48,-0.0772,-0.0818,13,-0.4321,-0.2308
LTC/USDT,1h,base,full,global,choch,0,breaker,zero,105,63,63,0.8254,0.4127,0.1746,0.1638,0.2856,30,0.1280,0.2695,33,0.1964,0.3002,53,0.1174,0.2209,10,0.4100,0.6280
LTC/USDT,1h,base,full,global,choch,5,ote,zero,106,71,71,0.5070,0.2817,0.4930,-0.0904,-0.0007,39,-0.1720,-0.0904,32,0.0091,0.1086,49,-0.1214,-0.0417,22,-0.0215,0.0907
LTC/USDT,1h,base,full,global,choch,5,ote,tight,106,71,71,0.4507,0.2535,0.5493,-0.0380,0.0807,39,-0.1243,-0.0542,32,0.0673,0.2450,49,-0.0416,0.0351,22,-0.0298,0.1821
LTC/USDT,1h,base,full,global,choch,5,deep,zero,106,28,28,0.1786,0.0714,0.8214,-0.3409,-0.3915,18,-0.3848,-0.3141,10,-0.2618,-0.5309,18,-0.1798,-0.3313,10,-0.6309,-0.5000
LTC/USDT,1h,base,full,global,choch,5,breaker,zero,57,33,33,0.7576,0.3939,0.2424,0.0682,0.1906,17,0.0782,0.2118,16,0.0575,0.1681,24,-0.0600,0.0383,9,0.4100,0.5967
LTC/USDT,1h,age0single,full,local,bos,0,ote,zero,453,285,284,0.5544,0.2491,0.4421,-0.0020,0.0354,156,-0.1031,-0.0764,129,0.1212,0.1717,148,-0.0481,-0.0058,137,0.0475,0.0797
LTC/USDT,1h,age0single,full,local,bos,0,ote,tight,453,285,285,0.4702,0.1684,0.5298,0.0036,-0.0145,156,-0.1106,-0.1388,129,0.1417,0.1359,148,0.0096,0.0106,137,-0.0028,-0.0415
LTC/USDT,1h,age0single,full,local,bos,0,deep,zero,453,164,164,0.2439,0.1280,0.7561,-0.0997,-0.0880,98,-0.2467,-0.2505,66,0.1185,0.1532,84,-0.2530,-0.2093,80,0.0612,0.0393
LTC/USDT,1h,age0single,full,local,bos,0,breaker,zero,215,145,144,0.7310,0.3448,0.2621,0.0379,0.1318,70,-0.0130,0.0349,75,0.0861,0.2235,83,0.0023,0.0944,62,0.0864,0.1827
LTC/USDT,1h,age0single,full,local,bos,5,ote,zero,187,67,66,0.4925,0.2985,0.4925,-0.1031,0.0115,32,-0.2152,-0.0660,35,0.0025,0.0845,34,-0.0759,0.0327,33,-0.1302,-0.0096
LTC/USDT,1h,age0single,full,local,bos,5,ote,tight,187,67,67,0.4328,0.2239,0.5672,-0.0761,0.0089,32,-0.1328,0.0058,35,-0.0242,0.0117,34,0.0045,0.0849,33,-0.1591,-0.0694
LTC/USDT,1h,age0single,full,local,bos,5,deep,zero,187,6,6,0.0000,0.0000,1.0000,-1.0000,-1.0000,4,-1.0000,-1.0000,2,-1.0000,-1.0000,5,-1.0000,-1.0000,1,-1.0000,-1.0000
LTC/USDT,1h,age0single,full,local,bos,5,breaker,zero,67,23,22,0.6957,0.4348,0.2609,0.0255,0.1968,9,-0.2167,-0.0956,14,0.1931,0.3992,17,-0.0876,0.1115,6,0.4100,0.4870
LTC/USDT,1h,age0single,full,local,choch,0,ote,zero,386,292,292,0.5890,0.3493,0.4110,0.0567,0.1837,157,0.0169,0.1801,135,0.1029,0.1879,227,0.1064,0.2165,65,-0.1169,0.0692
LTC/USDT,1h,age0single,full,local,choch,0,ote,tight,386,292,292,0.5342,0.2979,0.4658,0.1404,0.2772,157,0.1285,0.2611,135,0.1542,0.2959,227,0.1848,0.2927,65,-0.0148,0.2230
LTC/USDT,1h,age0single,full,local,choch,0,deep,zero,386,187,187,0.2995,0.1604,0.7005,0.1054,0.1283,101,0.0964,0.2486,86,0.1159,-0.0131,142,0.2217,0.2437,45,-0.2618,-0.2360
LTC/USDT,1h,age0single,full,local,choch,0,breaker,zero,200,144,144,0.7708,0.4653,0.2292,0.0869,0.2569,55,0.0767,0.2406,89,0.0931,0.2669,107,0.0806,0.2397,37,0.1051,0.3065
LTC/USDT,1h,age0single,full,local,choch,5,ote,zero,33,15,15,0.6667,0.5333,0.3333,0.1959,0.4823,11,0.3046,0.5795,4,-0.1031,0.2150,11,0.3046,0.5795,4,-0.1031,0.2150
LTC/USDT,1h,age0single,full,local,choch,5,ote,tight,33,15,15,0.6667,0.5333,0.3333,0.4230,0.8322,11,0.5524,0.9451,4,0.0673,0.5218,11,0.5524,0.9451,4,0.0673,0.5218
LTC/USDT,1h,age0single,full,local,choch,5,deep,zero,33,2,2,0.0000,0.0000,1.0000,-1.0000,-1.0000,2,-1.0000,-1.0000,0,,,2,-1.0000,-1.0000,0,,
LTC/USDT,1h,age0single,full,local,choch,5,breaker,zero,16,5,5,0.4000,0.4000,0.6000,-0.4360,-0.2360,3,-0.5300,-0.3633,2,-0.2950,-0.0450,2,-1.0000,-1.0000,3,-0.0600,0.2733
LTC/USDT,1h,age0single,full,global,bos,0,ote,zero,453,226,223,0.5265,0.2965,0.4602,-0.0427,0.0558,122,-0.0503,0.0521,104,-0.0341,0.0601,120,0.0490,0.1671,106,-0.1458,-0.0691
LTC/USDT,1h,age0single,full,global,bos,0,ote,tight,453,226,224,0.4425,0.2257,0.5487,-0.0471,0.0358,122,-0.0039,0.0759,104,-0.0969,-0.0104,120,0.0224,0.1105,106,-0.1259,-0.0488
LTC/USDT,1h,age0single,full,global,bos,0,deep,zero,453,31,31,0.2581,0.1290,0.7419,-0.0475,-0.0522,16,-0.0772,-0.0818,15,-0.0157,-0.0206,19,-0.0287,-0.1033,12,-0.0772,0.0288
LTC/USDT,1h,age0single,full,global,bos,0,breaker,zero,176,78,77,0.6923,0.3974,0.2949,-0.0112,0.1289,37,-0.0208,0.1110,41,-0.0027,0.1446,52,-0.0324,0.1173,26,0.0304,0.1517
LTC/USDT,1h,age0single,full,global,bos,5,ote,zero,398,184,181,0.5054,0.2989,0.4783,-0.0783,0.0317,105,-0.0679,0.0601,79,-0.0917,-0.0050,88,0.0221,0.1683,96,-0.1691,-0.0920
LTC/USDT,1h,age0single,full,global,bos,5,ote,tight,398,184,182,0.4402,0.2283,0.5489,-0.0500,0.0382,105,0.0155,0.1326,79,-0.1354,-0.0848,88,0.0059,0.1119,96,-0.1012,-0.0293
LTC/USDT,1h,age0single,full,global,bos,5,deep,zero,398,19,19,0.1053,0.0526,0.8947,-0.6115,-0.6134,10,-0.2618,-0.2654,9,-1.0000,-1.0000,10,-0.6309,-0.7654,9,-0.5899,-0.4444
LTC/USDT,1h,age0single,full,global,bos,5,breaker,zero,151,60,59,0.7000,0.4167,0.2833,0.0037,0.1565,30,-0.0276,0.1228,30,0.0340,0.1892,38,0.0289,0.2223,22,-0.0386,0.0459
LTC/USDT,1h,age0single,full,global,choch,0,ote,zero,386,265,265,0.5962,0.3547,0.4038,0.0696,0.1993,143,0.1165,0.3029,122,0.0146,0.0780,210,0.0849,0.1843,55,0.0111,0.2570
LTC/USDT,1h,age0single,full,global,choch,0,ote,tight,386,265,265,0.5208,0.2679,0.4792,0.1116,0.2117,143,0.1344,0.3079,122,0.0848,0.0990,210,0.1486,0.2089,55,-0.0298,0.2224
LTC/USDT,1h,age0single,full,global,choch,0,deep,zero,386,114,114,0.3246,0.2281,0.6754,0.1980,0.3667,53,0.4625,0.7808,61,-0.0318,0.0069,93,0.0716,0.1662,21,0.7577,1.2545
LTC/USDT,1h,age0single,full,global,choch,0,breaker,zero,184,108,108,0.7500,0.4259,0.2500,0.0575,0.2040,39,0.0846,0.2342,69,0.0422,0.1870,88,0.0415,0.1544,20,0.1280,0.4223
LTC/USDT,1h,age0single,full,global,choch,5,ote,zero,93,52,52,0.6154,0.4423,0.3846,0.1039,0.3166,35,0.1276,0.3503,17,0.0552,0.2471,33,-0.0759,0.0953,19,0.4162,0.7010
LTC/USDT,1h,age0single,full,global,choch,5,ote,tight,93,52,52,0.5385,0.3846,0.4615,0.1494,0.4117,35,0.1588,0.4414,17,0.1301,0.3508,33,0.0349,0.2520,19,0.3481,0.6892
LTC/USDT,1h,age0single,full,global,choch,5,deep,zero,93,10,10,0.5000,0.4000,0.5000,0.8455,1.2346,7,0.5819,1.1429,3,1.4607,1.4485,6,-0.3848,-0.1667,4,2.6911,3.3364
LTC/USDT,1h,age0single,full,global,choch,5,breaker,zero,37,11,11,0.5455,0.3636,0.4545,-0.2309,-0.0864,5,-0.1540,-0.1360,6,-0.2950,-0.0450,6,-0.7650,-0.7992,5,0.4100,0.7690
LTC/USDT,2h,base,full,local,bos,0,ote,zero,224,154,153,0.5649,0.3052,0.4286,0.0201,0.1117,92,-0.0251,0.0287,62,0.0881,0.2368,107,0.0493,0.1290,47,-0.0458,0.0728
LTC/USDT,2h,base,full,local,bos,0,ote,tight,224,154,154,0.5195,0.2532,0.4805,0.1089,0.1881,92,0.1137,0.1387,62,0.1017,0.2613,107,0.1371,0.2074,47,0.0446,0.1439
LTC/USDT,2h,base,full,local,bos,0,deep,zero,224,68,68,0.2647,0.1471,0.7353,-0.0229,0.0112,45,0.0663,0.0315,23,-0.1976,-0.0285,48,0.0766,0.1265,20,-0.2618,-0.2654
LTC/USDT,2h,base,full,local,bos,0,breaker,zero,117,90,90,0.7111,0.4000,0.2889,0.0027,0.1389,47,0.0200,0.1117,43,-0.0163,0.1686,64,-0.0967,0.0143,26,0.2473,0.4456
LTC/USDT,2h,base,full,local,bos,5,ote,zero,155,97,96,0.5876,0.2680,0.4021,0.0651,0.1092,63,0.0251,0.0606,34,0.1416,0.2020,64,0.0536,0.0828,33,0.0872,0.1597
LTC/USDT,2h,base,full,local,bos,5,ote,tight,155,97,97,0.5464,0.2371,0.4536,0.1663,0.2064,63,0.1859,0.1988,34,0.1301,0.2205,64,0.1673,0.2031,33,0.1643,0.2128
LTC/USDT,2h,base,full,local,bos,5,deep,zero,155,27,27,0.2963,0.1111,0.7037,0.0937,-0.0101,21,0.2304,0.0347,6,-0.3848,-0.1667,18,0.0253,-0.0535,9,0.2304,0.0768
LTC/USDT,2h,base,full,local,bos,5,breaker,zero,73,53,53,0.6981,0.3208,0.3019,-0.0157,0.0674,33,0.0255,0.0900,20,-0.0835,0.0300,34,-0.1706,-0.1253,19,0.2616,0.4121
LTC/USDT,2h,base,full,local,choch,0,ote,zero,170,122,121,0.5246,0.2951,0.4672,-0.0512,0.0462,65,0.1315,0.2626,57,-0.2632,-0.2049,100,-0.1484,-0.0551,22,0.3862,0.5021
LTC/USDT,2h,base,full,local,choch,0,ote,tight,170,122,122,0.4508,0.2377,0.5492,-0.0377,0.0575,65,0.1822,0.3450,57,-0.2885,-0.2704,100,-0.1675,-0.0787,22,0.5524,0.6767
LTC/USDT,2h,base,full,local,choch,0,deep,zero,170,80,79,0.2125,0.1000,0.7750,-0.2057,-0.2265,42,0.0546,-0.0138,38,-0.5012,-0.4678,70,-0.3581,-0.3613,10,0.8455,0.7037
LTC/USDT,2h,base,full,local,choch,0,breaker,zero,112,84,84,0.7857,0.4524,0.2143,0.1079,0.2657,42,0.2421,0.4644,42,-0.0264,0.0670,73,0.0623,0.1976,11,0.4100,0.7177
LTC/USDT,2h,base,full,local,choch,5,ote,zero,62,37,37,0.6216,0.3514,0.3784,0.1151,0.2313,21,0.3668,0.5071,16,-0.2152,-0.1306,25,0.0046,0.1129,12,0.3454,0.4782
LTC/USDT,2h,base,full,local,choch,5,ote,tight,62,37,37,0.5676,0.2973,0.4324,0.2115,0.3285,21,0.5247,0.7522,16,-0.1995,-0.2277,25,0.0246,0.1066,12,0.6009,0.7906
LTC/USDT,2h,base,full,local,choch,5,deep,zero,62,13,13,0.2308,0.0769,0.7692,-0.1482,-0.2545,7,0.5819,0.3844,6,-1.0000,-1.0000,10,-0.2618,-0.5309,3,0.2304,0.6667
LTC/USDT,2h,base,full,local,choch,5,breaker,zero,36,24,24,0.8333,0.5833,0.1667,0.1750,0.4154,11,0.2818,0.6082,13,0.0846,0.2523,18,0.0967,0.2897,6,0.4100,0.7925
LTC/USDT,2h,base,full,global,bos,0,ote,zero,224,138,137,0.5870,0.2971,0.4058,0.0606,0.1351,88,0.1135,0.1758,50,-0.0313,0.0643,94,0.0878,0.1658,44,0.0012,0.0680
LTC/USDT,2h,base,full,global,bos,0,ote,tight,224,138,137,0.5072,0.2246,0.4855,0.0906,0.1349,88,0.1531,0.1861,50,-0.0181,0.0457,94,0.0900,0.1301,44,0.0921,0.1452
LTC/USDT,2h,base,full,global,bos,0,deep,zero,224,34,34,0.2647,0.2059,0.7353,-0.0229,0.1674,27,-0.3165,-0.1724,7,1.1092,1.4779,23,0.2839,0.6237,11,-0.6644,-0.7868
LTC/USDT,2h,base,full,global,bos,0,breaker,zero,100,64,64,0.7188,0.3906,0.2813,0.0134,0.1415,38,0.1132,0.2667,26,-0.1323,-0.0415,43,-0.0491,0.0586,21,0.1414,0.3112
LTC/USDT,2h,base,full,global,bos,5,ote,zero,221,136,135,0.5809,0.2868,0.4118,0.0498,0.1159,88,0.1135,0.1758,48,-0.0657,0.0074,92,0.0724,0.1383,44,0.0012,0.0680
LTC/USDT,2h,base,full,global,bos,5,ote,tight,221,136,135,0.5000,0.2132,0.4926,0.0752,0.1066,88,0.1531,0.1861,48,-0.0661,-0.0375,92,0.0673,0.0885,44,0.0921,0.1452
LTC/USDT,2h,base,full,global,bos,5,deep,zero,221,33,33,0.2424,0.1818,0.7576,-0.1052,0.0512,27,-0.3165,-0.1724,6,0.8455,1.0576,22,0.1744,0.4703,11,-0.6644,-0.7868
LTC/USDT,2h,base,full,global,bos,5,breaker,zero,99,64,64,0.7188,0.3906,0.2813,0.0134,0.1415,38,0.1132,0.2667,26,-0.1323,-0.0415,43,-0.0491,0.0586,21,0.1414,0.3112
LTC/USDT,2h,base,full,global,choch,0,ote,zero,170,114,113,0.5526,0.3333,0.4386,0.0001,0.1262,61,0.0587,0.2139,53,-0.0686,0.0233,93,-0.0641,0.0657,21,0.2814,0.3914
LTC/USDT,2h,base,full,global,choch,0,ote,tight,170,114,113,0.4737,0.2632,0.5175,0.0200,0.1409,61,0.1897,0.3818,53,-0.1790,-0.1417,93,-0.0951,0.0335,21,0.5247,0.6116
LTC/USDT,2h,base,full,global,choch,0,deep,zero,170,57,56,0.2105,0.1053,0.7719,-0.2091,-0.2130,25,-0.1141,-0.1185,32,-0.2856,-0.2891,49,-0.3079,-0.3390,8,0.3842,0.5432
LTC/USDT,2h,base,full,global,choch,0,breaker,zero,99,68,68,0.7500,0.4559,0.2500,0.0575,0.2251,35,0.0877,0.2921,33,0.0255,0.1541,58,0.0210,0.1765,10,0.2690,0.5075
LTC/USDT,2h,base,full,global,choch,5,ote,zero,115,75,75,0.6000,0.3467,0.4000,0.0763,0.1963,46,0.1699,0.3153,29,-0.0721,0.0075,58,-0.0103,0.1092,17,0.3718,0.4936
LTC/USDT,2h,base,full,global,choch,5,ote,tight,115,75,75,0.5467,0.2933,0.4533,0.1669,0.2898,46,0.2993,0.4996,29,-0.0431,-0.0429,58,0.0305,0.1384,17,0.6323,0.8064
LTC/USDT,2h,base,full,global,choch,5,deep,zero,115,28,28,0.2500,0.1071,0.7500,-0.0772,-0.1292,14,0.3182,0.2169,14,-0.4727,-0.4753,24,-0.2310,-0.2901,4,0.8455,0.8364
LTC/USDT,2h,base,full,global,choch,5,breaker,zero,63,44,44,0.7727,0.4545,0.2273,0.0895,0.2516,25,0.0716,0.2824,19,0.1132,0.2111,36,0.0575,0.1975,8,0.2337,0.4950
LTC/USDT,2h,age0single,full,local,bos,0,ote,zero,428,263,263,0.5627,0.2471,0.4373,0.0095,0.0414,157,-0.0745,-0.0292,106,0.1339,0.1461,153,0.0318,0.0533,110,-0.0215,0.0249
LTC/USDT,2h,age0single,full,local,bos,0,ote,tight,428,263,263,0.4791,0.2091,0.5209,0.0226,0.0596,157,0.0061,0.0584,106,0.0471,0.0613,153,0.0324,0.0668,110,0.0091,0.0496
LTC/USDT,2h,age0single,full,local,bos,0,deep,zero,428,146,146,0.2945,0.1096,0.7055,0.0871,-0.0183,88,-0.1192,-0.1990,58,0.4001,0.2558,82,0.1703,-0.0297,64,-0.0196,-0.0037
LTC/USDT,2h,age0single,full,local,bos,0,breaker,zero,184,118,118,0.7627,0.3983,0.2373,0.0754,0.1999,67,0.1364,0.2448,51,-0.0047,0.1409,66,-0.0173,0.0535,52,0.1931,0.3857
LTC/USDT,2h,age0single,full,local,bos,5,ote,zero,188,76,76,0.6184,0.2895,0.3816,0.1094,0.1630,48,0.1959,0.2757,28,-0.0390,-0.0303,44,0.0600,0.1307,32,0.1772,0.2073
LTC/USDT,2h,age0single,full,local,bos,5,ote,tight,188,76,76,0.5132,0.2632,0.4868,0.0954,0.1928,48,0.2896,0.3775,28,-0.2377,-0.1239,44,0.0188,0.1171,32,0.2007,0.2968
LTC/USDT,2h,age0single,full,local,bos,5,deep,zero,188,8,8,0.5000,0.1250,0.5000,0.8455,0.5046,7,1.1092,0.7195,1,-1.0000,-1.0000,4,1.7683,1.4228,4,-0.0772,-0.4136
LTC/USDT,2h,age0single,full,local,bos,5,breaker,zero,63,28,28,0.6786,0.3571,0.3214,-0.0432,0.0695,15,0.0340,0.1657,13,-0.1323,-0.0415,18,-0.1383,-0.0286,10,0.1280,0.2460
LTC/USDT,2h,age0single,full,local,choch,0,ote,zero,399,298,297,0.6141,0.3423,0.3826,0.1053,0.2155,152,0.0268,0.1394,146,0.1877,0.2954,227,0.0557,0.1741,71,0.2633,0.3475
LTC/USDT,2h,age0single,full,local,choch,0,ote,tight,399,298,298,0.5436,0.2617,0.4564,0.1604,0.2384,152,0.1094,0.1934,146,0.2135,0.2854,227,0.1190,0.2183,71,0.2928,0.3027
LTC/USDT,2h,age0single,full,local,choch,0,deep,zero,399,192,192,0.3125,0.1823,0.6875,0.1535,0.2169,101,0.0964,0.1172,91,0.2168,0.3275,145,0.0946,0.1349,47,0.3351,0.4696
LTC/USDT,2h,age0single,full,local,choch,0,breaker,zero,217,149,149,0.7987,0.4832,0.2013,0.1261,0.3031,68,0.0782,0.2636,81,0.1663,0.3362,108,0.0967,0.2767,41,0.2037,0.3726
