symbol,timeframe,variant,period,anchor,trigger,atr,scenario,stop_mode,setups,entered,resolved,tp1_pct,tp2_pct,sl_pct,ev_full,ev_be,long_in,long_ev_full,long_ev_be,short_in,short_ev_full,short_ev_be,sweep_in,sweep_ev_full,sweep_ev_be,nosweep_in,nosweep_ev_full,nosweep_ev_be
DOGE/USDT,1h,age0,full,local,bos,0,ote,zero,427,240,238,0.6167,0.3417,0.3750,0.1155,0.2246,100,0.1597,0.2579,140,0.0841,0.2009,157,0.0694,0.1705,83,0.2032,0.3275
DOGE/USDT,1h,age0,full,local,bos,0,ote,tight,427,240,239,0.5583,0.2833,0.4375,0.1968,0.2988,100,0.2807,0.3833,140,0.1364,0.2380,157,0.1357,0.2219,83,0.3116,0.4433
DOGE/USDT,1h,age0,full,local,bos,0,deep,zero,427,139,139,0.3381,0.1942,0.6619,0.2481,0.3087,54,0.0937,0.0391,85,0.3462,0.4800,87,0.1879,0.2736,52,0.3487,0.3675
DOGE/USDT,1h,age0,full,local,bos,0,breaker,zero,261,148,147,0.8041,0.4054,0.1892,0.1414,0.2632,57,0.0827,0.1896,91,0.1776,0.3085,94,0.1100,0.2336,54,0.1972,0.3158
DOGE/USDT,1h,age0,full,local,bos,5,ote,zero,196,72,70,0.5694,0.2917,0.4028,0.0507,0.1281,37,0.1461,0.2082,35,-0.0503,0.0434,42,-0.0812,-0.0325,30,0.2372,0.3553
DOGE/USDT,1h,age0,full,local,bos,5,ote,tight,196,72,71,0.5000,0.2500,0.4861,0.0823,0.1690,37,0.2115,0.2886,35,-0.0583,0.0388,42,-0.0108,0.0864,30,0.2096,0.2818
DOGE/USDT,1h,age0,full,local,bos,5,deep,zero,196,17,17,0.5882,0.3529,0.4118,1.1712,1.3166,9,0.6405,0.6323,8,1.7683,2.0864,7,0.5819,0.0052,10,1.5838,2.2346
DOGE/USDT,1h,age0,full,local,bos,5,breaker,zero,88,25,24,0.6800,0.3600,0.2800,-0.0012,0.1179,14,-0.2408,-0.1885,11,0.2818,0.4800,10,-0.2950,-0.1155,15,0.2086,0.2846
DOGE/USDT,1h,age0,full,local,choch,0,ote,zero,296,216,216,0.6574,0.3750,0.3426,0.1793,0.3058,116,0.2062,0.3490,100,0.1481,0.2556,183,0.1567,0.2959,33,0.3046,0.3603
DOGE/USDT,1h,age0,full,local,choch,0,ote,tight,296,216,216,0.5648,0.3056,0.4352,0.2056,0.3363,116,0.2881,0.4549,100,0.1100,0.1988,183,0.1897,0.3334,33,0.2937,0.3525
DOGE/USDT,1h,age0,full,local,choch,0,deep,zero,296,146,146,0.3699,0.2123,0.6301,0.3652,0.4311,75,0.2304,0.2773,71,0.5076,0.5936,123,0.3804,0.4599,23,0.2839,0.2775
DOGE/USDT,1h,age0,full,local,choch,0,breaker,zero,208,157,157,0.8217,0.4841,0.1783,0.1585,0.3314,77,0.1719,0.3312,80,0.1456,0.3316,133,0.1450,0.3283,24,0.2337,0.3481
DOGE/USDT,1h,age0,full,local,choch,5,ote,zero,26,14,14,0.2143,0.0714,0.7857,-0.6156,-0.6269,9,-0.6014,-0.5748,5,-0.6412,-0.7206,13,-0.5860,-0.5982,1,-1.0000,-1.0000
DOGE/USDT,1h,age0,full,local,choch,5,ote,tight,26,14,14,0.2143,0.0714,0.7857,-0.5426,-0.5587,9,-0.5257,-0.4877,5,-0.5731,-0.6865,13,-0.5074,-0.5248,1,-1.0000,-1.0000
DOGE/USDT,1h,age0,full,local,choch,5,deep,zero,26,7,7,0.0000,0.0000,1.0000,-1.0000,-1.0000,4,-1.0000,-1.0000,3,-1.0000,-1.0000,6,-1.0000,-1.0000,1,-1.0000,-1.0000
DOGE/USDT,1h,age0,full,local,choch,5,breaker,zero,11,7,7,0.4286,0.0000,0.5714,-0.3957,-0.4836,3,-0.0600,-0.1967,4,-0.6475,-0.6988,7,-0.3957,-0.4836,0,,
DOGE/USDT,1h,age0,full,global,bos,0,ote,zero,427,189,187,0.5661,0.2857,0.4233,0.0265,0.0976,86,0.0341,0.1091,103,0.0201,0.0881,121,0.0016,0.0296,68,0.0710,0.2195
DOGE/USDT,1h,age0,full,global,bos,0,ote,tight,427,189,188,0.4497,0.2116,0.5450,-0.0349,0.0227,86,-0.0568,0.0015,103,-0.0164,0.0406,121,-0.0395,-0.0241,68,-0.0269,0.1053
DOGE/USDT,1h,age0,full,global,bos,0,deep,zero,427,38,38,0.5526,0.3158,0.4474,1.0398,1.1345,14,1.1092,1.0987,24,0.9993,1.1553,25,0.7717,0.6568,13,1.5554,2.0532
DOGE/USDT,1h,age0,full,global,bos,0,breaker,zero,224,78,77,0.6923,0.4103,0.2949,-0.0112,0.1381,36,0.0071,0.2031,42,-0.0264,0.0838,45,-0.0600,0.1010,33,0.0575,0.1902
DOGE/USDT,1h,age0,full,global,bos,5,ote,zero,388,163,161,0.5399,0.2822,0.4479,-0.0195,0.0587,79,-0.0111,0.0747,84,-0.0274,0.0437,99,-0.0847,-0.0554,64,0.0820,0.2362
DOGE/USDT,1h,age0,full,global,bos,5,ote,tight,388,163,162,0.4233,0.1963,0.5706,-0.0908,-0.0408,79,-0.1084,-0.0463,84,-0.0742,-0.0356,99,-0.1505,-0.1503,64,0.0006,0.1268
DOGE/USDT,1h,age0,full,global,bos,5,deep,zero,388,28,28,0.5714,0.3929,0.4286,1.1092,1.3831,12,1.1531,1.2531,16,1.0762,1.4807,17,0.5199,0.5904,11,2.0200,2.6083
DOGE/USDT,1h,age0,full,global,bos,5,breaker,zero,195,59,58,0.6610,0.3729,0.3220,-0.0519,0.0777,32,-0.0448,0.1347,27,-0.0600,0.0122,30,-0.1540,-0.0185,29,0.0575,0.1807
DOGE/USDT,1h,age0,full,global,choch,0,ote,zero,296,194,194,0.6134,0.3711,0.3866,0.1004,0.2403,104,0.0004,0.1466,90,0.2159,0.3486,167,0.0742,0.2262,27,0.2624,0.3274
DOGE/USDT,1h,age0,full,global,choch,0,ote,tight,296,194,194,0.5361,0.2938,0.4639,0.1443,0.2740,104,0.0673,0.2095,90,0.2333,0.3484,167,0.1248,0.2502,27,0.2649,0.4209
DOGE/USDT,1h,age0,full,global,choch,0,deep,zero,296,98,98,0.2857,0.1939,0.7143,0.0546,0.1848,45,-0.1798,-0.0069,53,0.2536,0.3475,82,-0.0547,0.1186,16,0.6149,0.5239
DOGE/USDT,1h,age0,full,global,choch,0,breaker,zero,181,119,119,0.8151,0.5042,0.1849,0.1493,0.3377,60,0.1515,0.3366,59,0.1471,0.3388,102,0.1474,0.3400,17,0.1612,0.3241
DOGE/USDT,1h,age0,full,global,choch,5,ote,zero,83,48,48,0.5208,0.3542,0.4792,-0.0657,0.0935,29,-0.3196,-0.1851,19,0.3218,0.5187,38,-0.1031,0.0519,10,0.0763,0.2514
DOGE/USDT,1h,age0,full,global,choch,5,ote,tight,83,48,48,0.4375,0.2917,0.5625,-0.0661,0.1163,29,-0.3376,-0.1572,19,0.3481,0.5338,38,-0.1574,0.0072,10,0.2807,0.5309
DOGE/USDT,1h,age0,full,global,choch,5,deep,zero,83,18,18,0.2778,0.2222,0.7222,0.0253,0.2414,8,-0.0772,0.2500,10,0.1073,0.2346,13,-0.1482,-0.0503,5,0.4764,1.0000
DOGE/USDT,1h,age0,full,global,choch,5,breaker,zero,40,21,21,0.7143,0.4286,0.2857,0.0071,0.1629,11,0.0255,0.2609,10,-0.0130,0.0550,17,-0.0047,0.1409,4,0.0575,0.2562
DOGE/USDT,2h,age0,full,local,bos,0,ote,zero,404,241,240,0.5975,0.3568,0.3983,0.0763,0.2084,121,0.1660,0.3557,120,-0.0134,0.0610,143,0.0914,0.2328,98,0.0541,0.1723
DOGE/USDT,2h,age0,full,local,bos,0,ote,tight,404,241,241,0.5270,0.2863,0.4730,0.1248,0.2486,121,0.1819,0.3681,120,0.0673,0.1281,143,0.1046,0.2137,98,0.1544,0.2996
DOGE/USDT,2h,age0,full,local,bos,0,deep,zero,404,139,139,0.2878,0.1439,0.7122,0.0622,0.0569,63,0.2304,0.2453,76,-0.0772,-0.0993,88,0.2164,0.2556,51,-0.2039,-0.2859
DOGE/USDT,2h,age0,full,local,bos,0,breaker,zero,254,159,159,0.7799,0.4340,0.2201,0.0996,0.2457,69,0.1648,0.3735,90,0.0497,0.1477,103,0.1225,0.2742,56,0.0575,0.1933
DOGE/USDT,2h,age0,full,local,bos,5,ote,zero,178,72,71,0.5556,0.3750,0.4306,0.0106,0.1799,47,0.0139,0.2387,25,0.0046,0.0716,37,0.1151,0.3430,35,-0.1031,0.0023
DOGE/USDT,2h,age0,full,local,bos,5,ote,tight,178,72,72,0.4722,0.2917,0.5278,0.0080,0.1707,47,-0.0009,0.2362,25,0.0246,0.0476,37,0.0384,0.2413,35,-0.0242,0.0961
DOGE/USDT,2h,age0,full,local,bos,5,deep,zero,178,15,15,0.2000,0.2000,0.8000,-0.2618,0.0000,9,-0.1798,0.1111,6,-0.3848,-0.1667,9,0.2304,0.6667,6,-1.0000,-1.0000
DOGE/USDT,2h,age0,full,local,bos,5,breaker,zero,91,38,38,0.7368,0.4737,0.2632,0.0389,0.2218,15,-0.0600,0.2263,23,0.1035,0.2189,20,0.1280,0.3870,18,-0.0600,0.0383
DOGE/USDT,2h,age0,full,local,choch,0,ote,zero,290,208,208,0.6010,0.3606,0.3990,0.0781,0.2120,113,0.0478,0.1268,95,0.1141,0.3134,176,0.1008,0.2622,32,-0.0470,-0.0642
DOGE/USDT,2h,age0,full,local,choch,0,ote,tight,290,208,208,0.5144,0.2933,0.4856,0.0981,0.2392,113,0.0389,0.1156,95,0.1684,0.3863,176,0.1158,0.2890,32,0.0006,-0.0347
DOGE/USDT,2h,age0,full,local,choch,0,deep,zero,290,145,145,0.3241,0.1724,0.6759,0.1964,0.2179,81,0.0937,0.0555,64,0.3265,0.4236,120,0.3226,0.3714,25,-0.4094,-0.5185
DOGE/USDT,2h,age0,full,local,choch,0,breaker,zero,199,146,146,0.8288,0.4315,0.1712,0.1686,0.3029,77,0.1719,0.2671,69,0.1648,0.3428,126,0.1974,0.3534,20,-0.0130,-0.0155
DOGE/USDT,2h,age0,full,local,choch,5,ote,zero,27,15,15,0.6667,0.6667,0.3333,0.1959,0.6200,10,0.0763,0.4580,5,0.4351,0.9440,13,0.1039,0.4954,2,0.7939,1.4300
DOGE/USDT,2h,age0,full,local,choch,5,ote,tight,27,15,15,0.5333,0.4667,0.4667,0.1384,0.5248,10,-0.1462,0.2175,5,0.7076,1.1396,13,-0.0148,0.2912,2,1.1345,2.0436
DOGE/USDT,2h,age0,full,local,choch,5,deep,zero,27,5,5,0.6000,0.6000,0.4000,1.2147,2.0000,4,0.8455,1.5000,1,2.6911,4.0000,5,1.2147,2.0000,0,,
DOGE/USDT,2h,age0,full,local,choch,5,breaker,zero,12,7,7,0.5714,0.2857,0.4286,-0.1943,-0.1100,5,0.1280,0.2460,2,-1.0000,-1.0000,6,-0.0600,0.0383,1,-1.0000,-1.0000
DOGE/USDT,2h,age0,full,global,bos,0,ote,zero,404,209,207,0.5407,0.3110,0.4498,-0.0207,0.0870,113,0.0343,0.1684,96,-0.0844,-0.0072,124,0.0271,0.1664,85,-0.0922,-0.0317
DOGE/USDT,2h,age0,full,global,bos,0,ote,tight,404,209,209,0.4737,0.2488,0.5263,0.0111,0.1097,113,0.0200,0.1409,96,0.0006,0.0730,124,0.0501,0.1758,85,-0.0457,0.0133
DOGE/USDT,2h,age0,full,global,bos,0,deep,zero,404,43,42,0.2558,0.2326,0.7209,-0.0333,0.2463,27,-0.1482,0.0518,16,0.1535,0.5625,30,0.1073,0.5000,13,-0.3848,-0.3879
DOGE/USDT,2h,age0,full,global,bos,0,breaker,zero,212,108,107,0.7222,0.4630,0.2685,0.0279,0.2079,54,0.0706,0.2544,54,-0.0157,0.1605,73,0.0379,0.2493,35,0.0071,0.1226
DOGE/USDT,2h,age0,full,global,bos,5,ote,zero,358,183,181,0.5355,0.2896,0.4536,-0.0287,0.0589,99,0.0172,0.1435,84,-0.0817,-0.0389,100,0.0225,0.1268,83,-0.0920,-0.0251
DOGE/USDT,2h,age0,full,global,bos,5,ote,tight,358,183,183,0.4645,0.2240,0.5355,-0.0085,0.0587,99,-0.0082,0.1010,84,-0.0090,0.0089,100,0.0246,0.0919,83,-0.0485,0.0188
DOGE/USDT,2h,age0,full,global,bos,5,deep,zero,358,35,34,0.2857,0.2571,0.6857,0.0856,0.3925,22,-0.1212,0.0641,13,0.4197,0.9231,23,0.2839,0.7391,12,-0.3289,-0.3322
DOGE/USDT,2h,age0,full,global,bos,5,breaker,zero,174,87,86,0.7126,0.4368,0.2759,0.0165,0.1802,42,0.0407,0.2083,45,-0.0066,0.1534,53,0.0304,0.2195,34,-0.0047,0.1201
DOGE/USDT,2h,age0,full,global,choch,0,ote,zero,290,183,183,0.5355,0.3607,0.4645,-0.0393,0.1207,100,-0.1389,0.0424,83,0.0807,0.2149,154,-0.0565,0.1037,29,0.0516,0.2108
DOGE/USDT,2h,age0,full,global,choch,0,ote,tight,290,183,183,0.4536,0.2787,0.5464,-0.0319,0.1223,100,-0.1035,0.0716,83,0.0544,0.1833,154,-0.0020,0.1546,29,-0.1903,-0.0492
DOGE/USDT,2h,age0,full,global,choch,0,deep,zero,290,87,86,0.2874,0.1954,0.7011,0.0730,0.2066,50,-0.0207,0.1098,37,0.1971,0.3347,75,-0.0523,0.1044,12,0.8455,0.8364
DOGE/USDT,2h,age0,full,global,choch,0,breaker,zero,175,114,114,0.7632,0.3860,0.2368,0.0761,0.1917,61,-0.0061,0.1037,53,0.1706,0.2930,99,0.0967,0.2149,15,-0.0600,0.0383
DOGE/USDT,2h,age0,full,global,choch,5,ote,zero,92,57,57,0.5965,0.4386,0.4035,0.0700,0.2864,34,0.0552,0.3079,23,0.0919,0.2546,39,0.0119,0.2118,18,0.1959,0.4478
DOGE/USDT,2h,age0,full,global,choch,5,ote,tight,92,57,57,0.4737,0.3333,0.5263,0.0111,0.2345,34,0.0673,0.3047,23,-0.0719,0.1308,39,0.0399,0.2557,18,-0.0513,0.1887
DOGE/USDT,2h,age0,full,global,choch,5,deep,zero,92,17,17,0.4118,0.3529,0.5882,0.5199,0.9027,9,0.2304,0.6667,8,0.8455,1.1682,13,0.1357,0.5385,4,1.7683,2.0864
DOGE/USDT,2h,age0,full,global,choch,5,breaker,zero,41,26,26,0.6923,0.3077,0.3077,-0.0238,0.0512,13,0.0846,0.3065,13,-0.1323,-0.2042,18,-0.0600,-0.0792,8,0.0575,0.3444
DOGE/USDT,4h,age0,full,local,bos,0,ote,zero,234,133,133,0.5639,0.3383,0.4361,0.0116,0.1373,69,0.0399,0.2141,64,-0.0190,0.0545,92,0.0139,0.1714,41,0.0063,0.0608
DOGE/USDT,4h,age0,full,local,bos,0,ote,tight,234,133,133,0.5038,0.2782,0.4962,0.0753,0.2002,69,0.1446,0.3111,64,0.0006,0.0807,92,0.0441,0.2159,41,0.1454,0.1651
DOGE/USDT,4h,age0,full,local,bos,0,deep,zero,234,73,73,0.2466,0.1644,0.7534,-0.0899,0.0147,35,-0.1563,0.0670,38,-0.0287,-0.0335,50,-0.0403,0.1407,23,-0.1976,-0.2593
DOGE/USDT,4h,age0,full,local,bos,0,breaker,zero,153,97,97,0.7732,0.4227,0.2268,0.0902,0.2297,44,0.1857,0.3498,53,0.0109,0.1300,70,0.1079,0.2993,27,0.0444,0.0493
DOGE/USDT,4h,age0,full,local,bos,5,ote,zero,120,47,47,0.5532,0.2979,0.4468,-0.0076,0.0805,31,0.1574,0.3345,16,-0.3273,-0.4116,30,0.0763,0.1825,17,-0.1558,-0.0995
DOGE/USDT,4h,age0,full,local,bos,5,ote,tight,120,47,47,0.5319,0.2553,0.4681,0.1354,0.2106,31,0.3083,0.4845,16,-0.1995,-0.3200,30,0.2096,0.2818,17,0.0045,0.0849
DOGE/USDT,4h,age0,full,local,bos,5,deep,zero,120,8,8,0.0000,0.0000,1.0000,-1.0000,-1.0000,3,-1.0000,-1.0000,5,-1.0000,-1.0000,3,-1.0000,-1.0000,5,-1.0000,-1.0000
DOGE/USDT,4h,age0,full,local,bos,5,breaker,zero,63,30,30,0.7667,0.4000,0.2333,0.0810,0.2058,14,0.3093,0.5218,16,-0.1187,-0.0706,21,0.1414,0.3448,9,-0.0600,-0.1183
DOGE/USDT,4h,age0,full,local,choch,0,ote,zero,169,114,114,0.5526,0.3158,0.4474,-0.0086,0.0982,62,-0.0163,0.1493,52,0.0004,0.0373,93,0.0030,0.1032,21,-0.0603,0.0761
DOGE/USDT,4h,age0,full,local,choch,0,ote,tight,169,114,114,0.4912,0.2807,0.5088,0.0485,0.1843,62,-0.0360,0.1602,52,0.1494,0.2130,93,0.0787,0.2207,21,-0.0852,0.0232
DOGE/USDT,4h,age0,full,local,choch,0,deep,zero,169,82,82,0.2073,0.1098,0.7927,-0.2348,-0.2224,46,-0.0371,0.0158,36,-0.4873,-0.5268,66,-0.2170,-0.2611,16,-0.3079,-0.0625
DOGE/USDT,4h,age0,full,local,choch,0,breaker,zero,124,85,85,0.8000,0.4588,0.2000,0.1280,0.2875,43,0.1805,0.3531,42,0.0743,0.2202,68,0.1404,0.3064,17,0.0782,0.2118
DOGE/USDT,4h,age0,full,local,choch,5,ote,zero,21,9,9,0.3333,0.2222,0.6667,-0.4020,-0.3048,7,-0.4875,-0.4533,2,-0.1031,0.2150,9,-0.4020,-0.3048,0,,
DOGE/USDT,4h,age0,full,local,choch,5,ote,tight,21,9,9,0.2222,0.2222,0.7778,-0.5257,-0.3236,7,-0.6951,-0.5652,2,0.0673,0.5218,9,-0.5257,-0.3236,0,,
DOGE/USDT,4h,age0,full,local,choch,5,deep,zero,21,5,5,0.2000,0.0000,0.8000,-0.2618,-0.5309,5,-0.2618,-0.5309,0,,,5,-0.2618,-0.5309,0,,
DOGE/USDT,4h,age0,full,local,choch,5,breaker,zero,16,8,8,0.6250,0.3750,0.3750,-0.1188,0.0175,2,-0.2950,-0.3975,6,-0.0600,0.1558,7,-0.1943,-0.1100,1,0.4100,0.9100
DOGE/USDT,4h,age0,full,global,bos,0,ote,zero,234,108,108,0.5556,0.3426,0.4444,-0.0034,0.1300,66,0.0872,0.3162,42,-0.1458,-0.1626,74,0.0424,0.2166,34,-0.1031,-0.0584
DOGE/USDT,4h,age0,full,global,bos,0,ote,tight,234,108,108,0.5000,0.2778,0.5000,0.0673,0.1937,66,0.1966,0.4379,42,-0.1360,-0.1899,74,0.1250,0.2849,34,-0.0583,-0.0046
DOGE/USDT,4h,age0,full,global,bos,0,deep,zero,234,17,17,0.1765,0.1765,0.8235,-0.3486,-0.1176,10,-0.6309,-0.5000,7,0.0546,0.4286,13,-0.4321,-0.2308,4,-0.0772,0.2500
DOGE/USDT,4h,age0,full,global,bos,0,breaker,zero,116,54,54,0.7593,0.3889,0.2407,0.0706,0.1891,30,0.0340,0.2127,24,0.1162,0.1596,38,0.0761,0.2536,16,0.0575,0.0359
DOGE/USDT,4h,age0,full,global,bos,5,ote,zero,218,97,97,0.5361,0.3299,0.4639,-0.0383,0.0897,58,0.0516,0.2820,39,-0.1720,-0.1963,67,-0.0093,0.1569,30,-0.1031,-0.0605
DOGE/USDT,4h,age0,full,global,bos,5,ote,tight,218,97,97,0.4845,0.2680,0.5155,0.0343,0.1551,58,0.1777,0.4247,39,-0.1790,-0.2458,67,0.0832,0.2360,30,-0.0750,-0.0256
DOGE/USDT,4h,age0,full,global,bos,5,deep,zero,218,12,12,0.1667,0.1667,0.8333,-0.3848,-0.1667,6,-1.0000,-1.0000,6,0.2304,0.6667,10,-0.2618,-0.0000,2,-1.0000,-1.0000
DOGE/USDT,4h,age0,full,global,bos,5,breaker,zero,105,46,46,0.7391,0.3696,0.2609,0.0422,0.1512,26,0.0304,0.2060,20,0.0575,0.0800,32,0.0134,0.1745,14,0.1079,0.0979
DOGE/USDT,4h,age0,full,global,choch,0,ote,zero,169,100,99,0.5300,0.3100,0.4600,-0.0396,0.0713,56,-0.0215,0.1189,44,-0.0623,0.0120,85,-0.0176,0.0848,15,-0.1628,-0.0037
DOGE/USDT,4h,age0,full,global,choch,0,ote,tight,169,100,99,0.4300,0.2200,0.5600,-0.0729,0.0088,56,-0.0686,0.0597,44,-0.0783,-0.0548,85,-0.0598,0.0243,15,-0.1462,-0.0778
DOGE/USDT,4h,age0,full,global,choch,0,deep,zero,169,56,55,0.2500,0.1786,0.7321,-0.0604,0.0797,33,-0.1926,0.0108,23,0.1234,0.1755,48,-0.1361,-0.0557,8,0.3842,0.8750
DOGE/USDT,4h,age0,full,global,choch,0,breaker,zero,115,74,73,0.7432,0.4595,0.2432,0.0623,0.2362,42,0.1005,0.3016,32,0.0134,0.1525,62,0.0402,0.2010,12,0.1750,0.4154
DOGE/USDT,4h,age0,full,global,choch,5,ote,zero,70,36,36,0.5556,0.3611,0.4444,-0.0034,0.1491,18,-0.0034,0.1778,18,-0.0034,0.1204,27,-0.0698,0.0687,9,0.1959,0.3904
DOGE/USDT,4h,age0,full,global,choch,5,ote,tight,70,36,36,0.3889,0.2222,0.6111,-0.1699,-0.0624,18,-0.1699,0.0196,18,-0.1699,-0.1444,27,-0.2885,-0.1495,9,0.1859,0.1988
DOGE/USDT,4h,age0,full,global,choch,5,deep,zero,70,15,15,0.3333,0.2667,0.6667,0.2304,0.4897,6,-0.3848,-0.1667,9,0.6405,0.9273,11,0.0067,0.1223,4,0.8455,1.5000
DOGE/USDT,4h,age0,full,global,choch,5,breaker,zero,44,23,23,0.6957,0.3478,0.3043,-0.0191,0.0835,10,-0.0130,0.1255,13,-0.0238,0.0512,17,-0.0876,-0.0129,6,0.1750,0.3567
ZEC/USDT,1h,age0,full,local,bos,0,ote,zero,416,226,225,0.5929,0.3894,0.4027,0.0684,0.2360,111,0.0600,0.2293,115,0.0763,0.2424,129,0.0708,0.2343,97,0.0651,0.2384
ZEC/USDT,1h,age0,full,local,bos,0,ote,tight,416,226,225,0.5265,0.3230,0.4690,0.1289,0.3079,111,0.0867,0.2274,115,0.1694,0.3849,129,0.1583,0.3426,97,0.0895,0.2613
ZEC/USDT,1h,age0,full,local,bos,0,deep,zero,416,122,122,0.2951,0.1557,0.7049,0.0892,0.1055,61,-0.0924,-0.1186,61,0.2707,0.3297,64,-0.0772,-0.0403,58,0.2728,0.2665
ZEC/USDT,1h,age0,full,local,bos,0,breaker,zero,241,137,137,0.8175,0.5109,0.1825,0.1527,0.3453,76,0.1317,0.3011,61,0.1789,0.4004,79,0.1601,0.3306,58,0.1426,0.3654
ZEC/USDT,1h,age0,full,local,bos,5,ote,zero,183,61,60,0.4918,0.3607,0.4918,-0.1031,0.0773,30,-0.0103,0.2338,31,-0.1899,-0.0692,31,-0.1899,-0.0692,30,-0.0103,0.2338
ZEC/USDT,1h,age0,full,local,bos,5,ote,tight,183,61,60,0.4098,0.2951,0.5738,-0.1106,0.0959,30,-0.0431,0.1608,31,-0.1737,0.0353,31,-0.1737,-0.0599,30,-0.0431,0.2626
ZEC/USDT,1h,age0,full,local,bos,5,deep,zero,183,12,12,0.2500,0.0833,0.7500,-0.0772,-0.1924,6,-1.0000,-1.0000,6,0.8455,0.6152,3,-1.0000,-1.0000,9,0.2304,0.0768
ZEC/USDT,1h,age0,full,local,bos,5,breaker,zero,79,23,23,0.7391,0.5217,0.2609,0.0422,0.2585,14,0.1079,0.4000,9,-0.0600,0.0383,12,0.0575,0.2562,11,0.0255,0.2609
ZEC/USDT,1h,age0,full,local,choch,0,ote,zero,311,223,223,0.6188,0.3408,0.3812,0.1101,0.2166,114,0.1172,0.2325,109,0.1027,0.1999,181,0.1199,0.2317,42,0.0678,0.1513
ZEC/USDT,1h,age0,full,local,choch,0,ote,tight,311,223,223,0.5561,0.2735,0.4439,0.1869,0.2753,114,0.1796,0.3064,109,0.1946,0.2428,181,0.1793,0.2737,42,0.2197,0.2823
ZEC/USDT,1h,age0,full,local,choch,0,deep,zero,311,146,146,0.2397,0.1164,0.7603,-0.1151,-0.1286,76,-0.1258,-0.1301,70,-0.1036,-0.1270,118,-0.0303,-0.0689,28,-0.4727,-0.3805
ZEC/USDT,1h,age0,full,local,choch,0,breaker,zero,199,148,148,0.8378,0.4527,0.1622,0.1814,0.3287,66,0.2391,0.4008,82,0.1349,0.2708,122,0.1904,0.3525,26,0.1388,0.2173
ZEC/USDT,1h,age0,full,local,choch,5,ote,zero,44,29,29,0.5517,0.2759,0.4483,-0.0103,0.0557,13,0.1039,0.1775,16,-0.1031,-0.0433,19,0.2274,0.3364,10,-0.4618,-0.4776
ZEC/USDT,1h,age0,full,local,choch,5,ote,tight,44,29,29,0.4828,0.2069,0.5172,0.0305,0.0621,13,0.3136,0.4187,16,-0.1995,-0.2277,19,0.2358,0.2959,10,-0.3596,-0.3822
ZEC/USDT,1h,age0,full,local,choch,5,deep,zero,44,9,9,0.2222,0.0000,0.7778,-0.1798,-0.4788,4,0.8455,0.1728,5,-1.0000,-1.0000,4,0.8455,0.1728,5,-1.0000,-1.0000
ZEC/USDT,1h,age0,full,local,choch,5,breaker,zero,18,12,12,0.6667,0.4167,0.3333,-0.0600,0.0971,6,0.1750,0.3567,6,-0.2950,-0.1625,7,0.2086,0.5364,5,-0.4360,-0.5180
ZEC/USDT,1h,age0,full,global,bos,0,ote,zero,416,165,165,0.5697,0.3758,0.4303,0.0220,0.1840,89,0.1086,0.3044,76,-0.0794,0.0431,98,0.0434,0.2025,67,-0.0093,0.1569
ZEC/USDT,1h,age0,full,global,bos,0,ote,tight,416,165,165,0.5273,0.3333,0.4727,0.1255,0.3185,89,0.2232,0.4621,76,0.0111,0.1503,98,0.1762,0.3909,67,0.0513,0.2126
ZEC/USDT,1h,age0,full,global,bos,0,deep,zero,416,39,39,0.2051,0.1282,0.7949,-0.2429,-0.1785,23,-0.3581,-0.3613,16,-0.0772,0.0841,21,0.0546,0.1758,18,-0.5899,-0.5919
ZEC/USDT,1h,age0,full,global,bos,0,breaker,zero,207,77,77,0.8182,0.4805,0.1818,0.1536,0.3247,44,0.1857,0.4299,33,0.1109,0.1844,48,0.1162,0.3065,29,0.2155,0.3548
ZEC/USDT,1h,age0,full,global,bos,5,ote,zero,372,141,141,0.5816,0.3759,0.4184,0.0433,0.2007,80,0.1436,0.3425,61,-0.0883,0.0148,76,0.0622,0.2077,65,0.0211,0.1925
ZEC/USDT,1h,age0,full,global,bos,5,ote,tight,372,141,141,0.5390,0.3404,0.4610,0.1505,0.3474,80,0.2540,0.4929,61,0.0148,0.1565,76,0.2077,0.4307,65,0.0837,0.2500
ZEC/USDT,1h,age0,full,global,bos,5,deep,zero,372,29,29,0.1724,0.1034,0.8276,-0.3636,-0.3210,18,-0.3848,-0.3141,11,-0.3289,-0.3322,13,-0.1482,-0.0503,16,-0.5386,-0.5409
ZEC/USDT,1h,age0,full,global,bos,5,breaker,zero,179,60,60,0.8333,0.4833,0.1667,0.1750,0.3449,38,0.1503,0.4097,22,0.2177,0.2330,35,0.1280,0.3064,25,0.2408,0.3988
ZEC/USDT,1h,age0,full,global,choch,0,ote,zero,311,208,208,0.5721,0.3413,0.4279,0.0263,0.1519,108,0.0963,0.2554,100,-0.0492,0.0400,170,0.0447,0.1964,38,-0.0558,-0.0473
ZEC/USDT,1h,age0,full,global,choch,0,ote,tight,311,208,208,0.4904,0.2404,0.5096,0.0467,0.1235,108,0.0870,0.1946,100,0.0032,0.0467,170,0.0798,0.1750,38,-0.1012,-0.1070
ZEC/USDT,1h,age0,full,global,choch,0,deep,zero,311,117,117,0.2821,0.2137,0.7179,0.0411,0.2288,61,0.1497,0.3398,56,-0.0772,0.1078,97,0.0274,0.2276,20,0.1073,0.2346
