id,symbol,timeframe,scenario,direction,entryAt,exitAt,netR,status,equityBefore,equityAfter,pnl,openRiskPct
LTC/USDT|30m|deep|686:low:410:83.06:structural|746,LTC/USDT,30m,deep,short,1749265200000,1749513600000,-1.0416937226063439,capacity-rejected,11079.514785755548,11079.514785755548,0,1.5
APT/USDT|30m|breaker|623:low:599:4.7445:structural|695,APT/USDT,30m,breaker,short,1749277800000,1749322800000,0.15442172760887318,capacity-rejected,11079.514785755548,11079.514785755548,0,1.5
XRP/USDT|30m|ote|708:low:596:2.1828:structural|831,XRP/USDT,30m,ote,short,1749362400000,1749389400000,-1.0405526317149094,capacity-rejected,11079.514785755548,11079.514785755548,0,1.5
SUI/USDT|30m|ote|692:high:557:3.264:structural|751,SUI/USDT,30m,ote,long,1749373200000,1749760200000,0.3830398494227253,capacity-rejected,11079.514785755548,11079.514785755548,0,1.5
XRP/USDT|30m|deep|708:low:596:2.1828:structural|842,XRP/USDT,30m,deep,short,1749382200000,1749389400000,-1.0841810694448133,capacity-rejected,11079.514785755548,11079.514785755548,0,1.5
SOL/USDT|30m|breaker|863:high:757:152.56:structural|874,SOL/USDT,30m,breaker,long,1749423600000,1749511800000,0.8775394055944066,capacity-rejected,11079.514785755548,11079.514785755548,0,1.5
SOL/USDT|30m|ote|863:high:757:152.56:structural|882,SOL/USDT,30m,ote,long,1749438000000,1749511800000,1.3889175643694671,capacity-rejected,11079.514785755548,11079.514785755548,0,1.5
TON/USDT|30m|breaker|799:high:768:3.1999:structural|801,TON/USDT,30m,breaker,long,1749468600000,1749468600000,0.1267044548872198,capacity-rejected,11079.514785755548,11079.514785755548,0,1.5
LTC/USDT|30m|breaker|857:high:831:88.17:structural|864,LTC/USDT,30m,breaker,long,1749477600000,1749508200000,0.8390089999999966,capacity-rejected,11079.514785755548,11079.514785755548,0,1.5
LTC/USDT|30m|ote|857:high:831:88.17:structural|865,LTC/USDT,30m,ote,long,1749479400000,1749508200000,1.3398966921119508,capacity-rejected,11079.514785755548,11079.514785755548,0,1.5
XRP/USDT|30m|ote|902:high:846:2.289:structural|927,XRP/USDT,30m,ote,long,1749535200000,1749565800000,0.3414273611734797,accepted,11023.377806730345,11063.268399950934,18.81841397885121,1.5
ADA/USDT|30m|ote|885:high:367:0.7124:structural|900,ADA/USDT,30m,ote,long,1749542400000,1749776400000,-1.0123891676526042,capacity-rejected,11023.377806730345,11023.377806730345,0,1.5
SUI/USDT|30m|deep|853:high:824:3.47:structural|860,SUI/USDT,30m,deep,long,1749569400000,1749677400000,1.2364098750907015,accepted,11063.268399950934,11075.334144150625,68.3936715023912,1
XRP/USDT|30m|ote|910:high:315:2.3142:structural|946,XRP/USDT,30m,ote,long,1749569400000,1750539600000,-1.0149826827231818,accepted,11063.268399950934,10758.21720042976,-56.14512920134401,1.5
TON/USDT|30m|deep|850:high:810:3.3284:structural|861,TON/USDT,30m,deep,long,1749576600000,1749628800000,-1.1374070533019232,capacity-rejected,11063.268399950934,11063.268399950934,0,1.5
NEAR/USDT|30m|ote|904:high:855:2.659:structural|913,NEAR/USDT,30m,ote,long,1749664800000,1749688200000,-1.0383865988125531,accepted,11006.940472648233,11018.186846746998,-57.14729740362718,1.5
APT/USDT|30m|breaker|849:high:826:4.989:structural|917,APT/USDT,30m,breaker,long,1749677400000,1749772800000,-1.016648733233979,accepted,11075.334144150625,10961.888224608028,-56.298622138968845,1.5
APT/USDT|30m|ote|904:high:323:5.1662:structural|917,APT/USDT,30m,ote,long,1749677400000,1749774600000,-1.0115901087118766,capacity-rejected,11075.334144150625,11075.334144150625,0,1.5
NEAR/USDT|30m|deep|904:high:855:2.659:structural|920,NEAR/USDT,30m,deep,long,1749677400000,1749688200000,-1.0782436300174527,capacity-rejected,11075.334144150625,11075.334144150625,0,1.5
SUI/USDT|30m|breaker|824:high:496:3.3894:structural|920,SUI/USDT,30m,breaker,long,1749677400000,1749772800000,-1.0216512011304757,capacity-rejected,11075.334144150625,11075.334144150625,0,1.5
SOL/USDT|30m|ote|962:high:618:163.57:structural|1030,SOL/USDT,30m,ote,long,1749704400000,1749778200000,-1.012078091304238,accepted,11018.186846746998,10849.811025795152,-55.756327567445815,1.5
LTC/USDT|30m|ote|887:high:616:90.92:structural|1000,LTC/USDT,30m,ote,long,1749722400000,1749776400000,-1.016892638657076,capacity-rejected,11018.186846746998,11018.186846746998,0,1.5
SOL/USDT|30m|breaker|919:high:656:157.82:structural|1042,SOL/USDT,30m,breaker,long,1749726000000,1749778200000,-1.0127806589383772,capacity-rejected,11018.186846746998,11018.186846746998,0,1.5
SUI/USDT|30m|breaker|922:low:841:3.3632:structural|960,SUI/USDT,30m,breaker,short,1749749400000,1749772800000,0.89022522556391,capacity-rejected,11018.186846746998,11018.186846746998,0,1.5
LTC/USDT|30m|deep|857:high:831:88.17:structural|1020,LTC/USDT,30m,deep,long,1749758400000,1749760200000,-1.2124591623036673,capacity-rejected,11018.186846746998,11018.186846746998,0,1.5
LTC/USDT|30m|deep|931:high:909:93.1:structural|1021,LTC/USDT,30m,deep,long,1749760200000,1749776400000,-1.0275269631168442,capacity-rejected,11018.186846746998,11018.186846746998,0,1.5
ADA/USDT|1h|deep|10441:high:10300:0.7025:structural|10514,ADA/USDT,1h,deep,long,1749772800000,1749776400000,-1.0275760907504363,accepted,10961.888224608028,10905.567353362598,-56.3208712454298,1.5
AVAX/USDT|1h|deep|10440:high:10276:21.69:structural|10514,AVAX/USDT,1h,deep,long,1749772800000,1750176000000,-1.0213000805477244,capacity-rejected,10961.888224608028,10961.888224608028,0,1.5
LINK/USDT|1h|deep|10482:high:10458:15.529:structural|10514,LINK/USDT,1h,deep,long,1749772800000,1750251600000,-1.0166872074860431,capacity-rejected,10961.888224608028,10961.888224608028,0,1.5
BNB/USDT|1h|deep|10463:high:10442:668.01:structural|10515,BNB/USDT,1h,deep,long,1749776400000,1750539600000,-1.0503032288491243,accepted,10905.567353362598,10700.94643741142,-57.270763018341675,1.5
SOL/USDT|30m|breaker|1193:high:1100:148.44:structural|1205,SOL/USDT,30m,breaker,long,1750019400000,1750051800000,0.8824326712328782,accepted,10849.811025795152,10897.682164424474,47.87113862932175,1.5
LINK/USDT|30m|ote|1172:high:1128:13.264:structural|1174,LINK/USDT,30m,ote,long,1750035600000,1750089600000,1.3837179172941458,capacity-rejected,10849.811025795152,10849.811025795152,0,1.5
TON/USDT|30m|breaker|1118:high:1078:2.979:structural|1136,TON/USDT,30m,breaker,long,1750071600000,1750113000000,0.16577931818181735,accepted,10897.682164424474,10906.715216019376,9.033051594902204,1.5
BNB/USDT|30m|breaker|1181:high:1137:651.76:structural|1217,BNB/USDT,30m,breaker,long,1750113000000,1750113000000,0.1452713212526385,accepted,10906.715216019376,10914.637380669163,7.922164649786956,1.5
SOL/USDT|30m|deep|1250:high:1223:157.94:structural|1257,SOL/USDT,30m,deep,long,1750113000000,1750113000000,-1.1693082024432835,accepted,10914.637380669163,10850.82450558961,-63.81287507955263,1.5
SOL/USDT|30m|ote|1216:high:1195:152.92:structural|1257,SOL/USDT,30m,ote,long,1750113000000,1750113000000,0.34495335117127107,accepted,10850.82450558961,10869.539646970483,18.71514138087243,1.5
SOL/USDT|30m|ote|1250:high:1223:157.94:structural|1257,SOL/USDT,30m,ote,long,1750113000000,1750438800000,-1.0152650274338992,accepted,10869.539646970483,10814.362329631105,-55.177317339376714,1.5
SUI/USDT|30m|breaker|1121:high:1081:3.0333:structural|1162,SUI/USDT,30m,breaker,long,1750113000000,1750113000000,0.1877453033927795,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
ADA/USDT|30m|ote|1176:high:1136:0.6346:structural|1219,ADA/USDT,30m,ote,long,1750116600000,1750116600000,0.3242136415040994,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
DOGE/USDT|30m|deep|1214:high:1184:0.17736:structural|1250,DOGE/USDT,30m,deep,long,1750116600000,1750118400000,-1.103594172174062,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
LTC/USDT|30m|breaker|1176:high:1102:86.53:structural|1219,LTC/USDT,30m,breaker,long,1750116600000,1750116600000,0.1578309728033474,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
ADA/USDT|30m|deep|1176:high:1136:0.6346:structural|1220,ADA/USDT,30m,deep,long,1750118400000,1750118400000,-1.1585461314717835,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
BNB/USDT|30m|ote|1181:high:1137:651.76:structural|1220,BNB/USDT,30m,ote,long,1750118400000,1750172400000,0.3212417573188763,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
LTC/USDT|30m|ote|1176:high:1102:86.53:structural|1220,LTC/USDT,30m,ote,long,1750118400000,1750143600000,0.3372209577650727,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
NEAR/USDT|30m|ote|1128:high:990:2.275:structural|1165,NEAR/USDT,30m,ote,long,1750118400000,1750172400000,-1.0329706181709326,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
TON/USDT|30m|deep|1118:high:1078:2.979:structural|1162,TON/USDT,30m,deep,long,1750118400000,1750118400000,-1.2569827225130898,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
APT/USDT|30m|breaker|1118:high:986:4.5566:structural|1181,APT/USDT,30m,breaker,long,1750152600000,1750251600000,-1.0248988764044944,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
NEAR/USDT|30m|deep|1128:high:990:2.275:structural|1186,NEAR/USDT,30m,deep,long,1750156200000,1750172400000,-1.067099753618725,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
LTC/USDT|30m|deep|1176:high:1102:86.53:structural|1242,LTC/USDT,30m,deep,long,1750158000000,1750172400000,-1.1297236368814205,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
SUI/USDT|30m|deep|1128:high:1005:3.0748:structural|1187,SUI/USDT,30m,deep,long,1750158000000,1750179600000,-1.0385564511337373,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
XRP/USDT|30m|ote|1274:low:1251:2.2006:structural|1276,XRP/USDT,30m,ote,short,1750163400000,1750251600000,1.3700960626036354,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
APT/USDT|30m|ote|1118:high:986:4.5566:structural|1192,APT/USDT,30m,ote,long,1750172400000,1750251600000,-1.0314873745604254,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
LINK/USDT|30m|deep|1172:high:1128:13.264:structural|1250,LINK/USDT,30m,deep,long,1750172400000,1750172400000,-1.1694163491886684,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
APT/USDT|30m|deep|1118:high:986:4.5566:structural|1195,APT/USDT,30m,deep,long,1750177800000,1750251600000,-1.0640478439908228,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
ADA/USDT|30m|breaker|1250:low:1165:0.6202:structural|1258,ADA/USDT,30m,breaker,short,1750186800000,1750221000000,0.18337042452830143,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
AVAX/USDT|30m|breaker|1250:low:1116:18.738:structural|1258,AVAX/USDT,30m,breaker,short,1750186800000,1750440600000,0.8925095889864316,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
AVAX/USDT|30m|ote|1254:low:686:18.414:structural|1258,AVAX/USDT,30m,ote,short,1750186800000,1750597200000,1.4125868684864038,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
DOGE/USDT|30m|ote|1282:low:1251:0.16847:structural|1290,DOGE/USDT,30m,ote,short,1750188600000,1750541400000,1.4100812418911963,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
LINK/USDT|30m|ote|1254:low:1165:12.982:structural|1259,LINK/USDT,30m,ote,short,1750188600000,1750597200000,1.413531417350482,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
SOL/USDT|30m|ote|1291:low:1206:148.07:structural|1299,SOL/USDT,30m,ote,short,1750188600000,1750541400000,1.4091073249347095,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
XRP/USDT|30m|breaker|1274:low:1251:2.2006:structural|1290,XRP/USDT,30m,breaker,short,1750188600000,1750541400000,0.8910379411764701,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
BNB/USDT|1h|deep|10627:low:10583:642.36:structural|10635,BNB/USDT,1h,deep,short,1750208400000,1750597200000,3.8831475833116276,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
NEAR/USDT|30m|breaker|1196:low:978:2.163:structural|1254,NEAR/USDT,30m,breaker,short,1750278600000,1750597200000,0.8988155381165924,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
NEAR/USDT|30m|ote|1257:high:1224:2.181:structural|1283,NEAR/USDT,30m,ote,long,1750330800000,1750438800000,-1.0339164225293997,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
SUI/USDT|30m|ote|1231:low:1058:2.8034:structural|1325,SUI/USDT,30m,ote,short,1750406400000,1750622400000,1.4183335823998702,capacity-rejected,10869.539646970483,10869.539646970483,0,1.5
XRP/USDT|30m|ote|1428:low:1337:2.1262:structural|1435,XRP/USDT,30m,ote,short,1750449600000,1750539600000,1.374349718519678,accepted,10814.362329631105,10775.260016529912,74.31357911849159,1.5
APT/USDT|30m|deep|1340:low:1292:4.3074:structural|1361,APT/USDT,30m,deep,short,1750476600000,1750478400000,-1.098063010155807,capacity-rejected,10814.362329631105,10814.362329631105,0,1.5
APT/USDT|4h|deep|5855:low:5818:4.3074:structural|5858,APT/USDT,4h,deep,short,1750492800000,1750766400000,1.3194039930403787,capacity-rejected,10814.362329631105,10814.362329631105,0,1.5
APT/USDT|30m|breaker|1363:high:1322:4.4651:structural|1381,APT/USDT,30m,breaker,long,1750512600000,1750539600000,-1.020340525075732,capacity-rejected,10814.362329631105,10814.362329631105,0,1.5
AVAX/USDT|30m|breaker|1487:low:1455:16.25:structural|1504,AVAX/USDT,30m,breaker,short,1750629600000,1750671000000,-1.0275278301886792,accepted,10775.260016529912,10719.900618807393,-55.359397722519056,0.5
LINK/USDT|30m|ote|1487:low:1455:11.645:structural|1509,LINK/USDT,30m,ote,short,1750638600000,1750698000000,0.3614513177860272,accepted,10775.260016529912,10739.374278469702,19.473659662309128,1
SOL/USDT|30m|ote|1527:low:1495:130.46:structural|1559,SOL/USDT,30m,ote,short,1750656600000,1751124600000,-1.0137860092626987,accepted,10775.260016529912,10510.349394552373,-54.619039254628895,1.5
AVAX/USDT|30m|breaker|1448:low:1399:16.934:structural|1522,AVAX/USDT,30m,breaker,short,1750662000000,1752181200000,-1.0084551848217207,capacity-rejected,10775.260016529912,10775.260016529912,0,1.5
AVAX/USDT|30m|ote|1487:low:1455:16.25:structural|1522,AVAX/USDT,30m,ote,short,1750662000000,1752181200000,-1.0088181446497888,capacity-rejected,10775.260016529912,10775.260016529912,0,1.5
NEAR/USDT|30m|deep|1432:low:1400:1.902:structural|1480,NEAR/USDT,30m,deep,short,1750685400000,1750703400000,-1.068726059468537,accepted,10719.900618807393,10682.091092738541,-57.28318573116178,1.5
NEAR/USDT|30m|ote|1432:low:1400:1.902:structural|1480,NEAR/USDT,30m,ote,short,1750685400000,1750744800000,-1.0120095132561766,capacity-rejected,10719.900618807393,10719.900618807393,0,1.5
DOGE/USDT|30m|ote|1518:low:1486:0.15:structural|1575,DOGE/USDT,30m,ote,short,1750701600000,1752093000000,-1.0096665037906292,accepted,10739.374278469702,10345.319754371867,-54.215932403207574,1.5
SOL/USDT|30m|deep|1495:low:1439:135.57:structural|1587,SOL/USDT,30m,deep,short,1750707000000,1750716000000,-1.0743519046759338,accepted,10682.091092738541,10624.709468181514,-57.38162455702739,1.5
AVAX/USDT|30m|deep|1448:low:1399:16.934:structural|1548,AVAX/USDT,30m,deep,short,1750708800000,1750708800000,-1.0877487740680347,capacity-rejected,10682.091092738541,10682.091092738541,0,1.5
ADA/USDT|30m|deep|1450:low:1409:0.5707:structural|1552,ADA/USDT,30m,deep,short,1750716000000,1750743000000,-1.1245678680141244,accepted,10624.709468181514,10564.968433807002,-59.741034374511834,1.5
DOGE/USDT|30m|breaker|1428:low:1285:0.16381:structural|1583,DOGE/USDT,30m,breaker,short,1750716000000,1751464800000,0.1928001891969959,capacity-rejected,10624.709468181514,10624.709468181514,0,1.5
DOGE/USDT|30m|deep|1481:low:1429:0.1582:structural|1583,DOGE/USDT,30m,deep,short,1750716000000,1750716000000,-1.0980125568620718,capacity-rejected,10624.709468181514,10624.709468181514,0,1.5
LINK/USDT|30m|deep|1451:low:1399:12.289:structural|1552,LINK/USDT,30m,deep,short,1750716000000,1750716000000,-1.103049854566608,capacity-rejected,10624.709468181514,10624.709468181514,0,1.5
SOL/USDT|30m|breaker|1434:low:1413:144.21:structural|1592,SOL/USDT,30m,breaker,short,1750716000000,1750716000000,0.16380888766519888,capacity-rejected,10624.709468181514,10624.709468181514,0,1.5
SOL/USDT|30m|deep|1436:low:1149:142.84:structural|1592,SOL/USDT,30m,deep,short,1750716000000,1751095800000,1.261868151416091,capacity-rejected,10624.709468181514,10624.709468181514,0,1.5
SUI/USDT|30m|breaker|1339:low:1318:2.7702:structural|1497,SUI/USDT,30m,breaker,short,1750716000000,1751041800000,0.19580892580645165,capacity-rejected,10624.709468181514,10624.709468181514,0,1.5
SUI/USDT|30m|deep|1339:low:1318:2.7702:structural|1497,SUI/USDT,30m,deep,short,1750716000000,1750716000000,1.2634054830380816,capacity-rejected,10624.709468181514,10624.709468181514,0,1.5
XRP/USDT|30m|deep|1428:low:1337:2.1262:structural|1583,XRP/USDT,30m,deep,short,1750716000000,1750716000000,1.219149438009191,capacity-rejected,10624.709468181514,10624.709468181514,0,1.5
XRP/USDT|30m|ote|1486:low:716:2.0576:structural|1583,XRP/USDT,30m,ote,short,1750716000000,1751895000000,-1.0141749053415114,capacity-rejected,10624.709468181514,10624.709468181514,0,1.5
ADA/USDT|30m|ote|1450:low:1409:0.5707:structural|1567,ADA/USDT,30m,ote,short,1750743000000,1752168600000,-1.0128192073761966,accepted,10564.968433807002,10291.817739596452,-53.50201477541472,1.5
AVAX/USDT|30m|breaker|1621:low:1583:17.981:structural|1627,AVAX/USDT,30m,breaker,short,1750851000000,1750860000000,0.1526915134529133,capacity-rejected,10564.968433807002,10564.968433807002,0,1.5
SUI/USDT|30m|ote|1583:low:1559:2.7555:structural|1587,SUI/USDT,30m,ote,short,1750878000000,1750901400000,0.3451194076612815,capacity-rejected,10564.968433807002,10564.968433807002,0,1.5
APT/USDT|30m|ote|1649:high:1595:4.9897:structural|1669,APT/USDT,30m,ote,long,1751031000000,1751367600000,-1.0243480322671064,capacity-rejected,10564.968433807002,10564.968433807002,0,1.5
LTC/USDT|30m|deep|1729:low:1702:83.45:structural|1733,LTC/USDT,30m,deep,short,1751041800000,1751104800000,-1.1439039520351286,capacity-rejected,10564.968433807002,10564.968433807002,0,1.5
NEAR/USDT|30m|breaker|1617:low:1582:2.113:structural|1678,NEAR/USDT,30m,breaker,short,1751041800000,1751063400000,0.1814223275862079,capacity-rejected,10564.968433807002,10564.968433807002,0,1.5
ADA/USDT|30m|deep|1737:low:1702:0.5482:structural|1743,ADA/USDT,30m,deep,short,1751059800000,1751126400000,-1.1225547993019191,capacity-rejected,10564.968433807002,10564.968433807002,0,1.5
XRP/USDT|30m|breaker|1707:low:1668:2.1704:structural|1782,XRP/USDT,30m,breaker,short,1751074200000,1751074200000,0.15719893463497445,capacity-rejected,10564.968433807002,10564.968433807002,0,1.5
APT/USDT|30m|deep|1649:high:1595:4.9897:structural|1699,APT/USDT,30m,deep,long,1751085000000,1751367600000,-1.0493579930940984,capacity-rejected,10564.968433807002,10564.968433807002,0,1.5
APT/USDT|30m|ote|1651:high:1554:5.0825:structural|1699,APT/USDT,30m,ote,long,1751085000000,1753300800000,0.39082174389127605,capacity-rejected,10564.968433807002,10564.968433807002,0,1.5
LTC/USDT|30m|breaker|1780:high:1337:85.91:structural|1789,LTC/USDT,30m,breaker,long,1751142600000,1751265000000,0.16501071428571376,accepted,10510.349394552373,10519.02099585731,8.671601304937532,1.5
SUI/USDT|30m|deep|1583:low:1559:2.7555:structural|1737,SUI/USDT,30m,deep,short,1751148000000,1751234400000,-1.1174625529793067,capacity-rejected,10510.349394552373,10510.349394552373,0,1.5
LINK/USDT|30m|ote|1841:high:1658:13.554:structural|1854,LINK/USDT,30m,ote,long,1751259600000,1751418000000,-1.0278313860827961,capacity-rejected,10510.349394552373,10510.349394552373,0,1.5
SOL/USDT|30m|deep|1881:high:1823:152.68:structural|1894,SOL/USDT,30m,deep,long,1751259600000,1751297400000,3.8580410545556143,capacity-rejected,10510.349394552373,10510.349394552373,0,1.5
LTC/USDT|30m|deep|1841:high:1784:87.33:structural|1857,LTC/USDT,30m,deep,long,1751265000000,1751272200000,-1.2075992835491862,accepted,10519.02099585731,10455.50718476613,-63.51381109118068,1.5
APT/USDT|30m|deep|1783:high:1694:4.952:structural|1809,APT/USDT,30m,deep,long,1751283000000,1751353200000,-1.0706606002357615,accepted,10455.50718476613,10399.535686775074,-55.9714979910551,1.5
XRP/USDT|30m|breaker|1913:high:1662:2.2293:structural|1926,XRP/USDT,30m,breaker,long,1751333400000,1751612400000,0.18710689226519328,capacity-rejected,10455.50718476613,10455.50718476613,0,1.5
BNB/USDT|30m|deep|1878:high:1844:657.26:structural|1901,BNB/USDT,30m,deep,long,1751344200000,1751373000000,-1.3938730163795967,capacity-rejected,10455.50718476613,10455.50718476613,0,1.5
SOL/USDT|30m|ote|1881:high:1823:152.68:structural|1946,SOL/USDT,30m,ote,long,1751353200000,1752696000000,1.4147711273822523,accepted,10399.535686775074,10302.109984916453,73.56481413915368,1.5
XRP/USDT|30m|ote|1913:high:1662:2.2293:structural|1945,XRP/USDT,30m,ote,long,1751367600000,1751646600000,0.3744676746376505,capacity-rejected,10399.535686775074,10399.535686775074,0,1.5
SOL/USDT|30m|breaker|1803:high:1773:145:structural|1972,SOL/USDT,30m,breaker,long,1751400000000,1751472000000,0.8744643548387105,capacity-rejected,10399.535686775074,10399.535686775074,0,1.5
BNB/USDT|30m|deep|1923:low:1800:646.68:structural|1953,BNB/USDT,30m,deep,short,1751437800000,1751468400000,-1.1808952077732167,capacity-rejected,10399.535686775074,10399.535686775074,0,1.5
AVAX/USDT|30m|deep|1903:low:1775:17.528:structural|1972,AVAX/USDT,30m,deep,short,1751472000000,1751518800000,-1.0500262719828164,capacity-rejected,10399.535686775074,10399.535686775074,0,1.5
LTC/USDT|1h|deep|10967:low:10851:83.45:structural|10986,LTC/USDT,1h,deep,short,1751472000000,1751486400000,-1.0640103698362438,capacity-rejected,10399.535686775074,10399.535686775074,0,1.5
LTC/USDT|30m|deep|1861:low:1838:86.23:structural|1972,LTC/USDT,30m,deep,short,1751472000000,1751486400000,-1.1446806963585563,capacity-rejected,10399.535686775074,10399.535686775074,0,1.5
SOL/USDT|1h|deep|10975:low:10922:149.3:structural|11023,SOL/USDT,1h,deep,short,1751533200000,1752166800000,-1.0541025639771002,capacity-rejected,10399.535686775074,10399.535686775074,0,1.5
APT/USDT|30m|breaker|1915:high:1861:4.7012:structural|1960,APT/USDT,30m,breaker,long,1751554800000,1751641200000,-1.0221451232211038,capacity-rejected,10399.535686775074,10399.535686775074,0,1.5
BNB/USDT|30m|deep|2020:low:1988:658.32:structural|2028,BNB/USDT,30m,deep,short,1751572800000,1751581800000,-1.3823188679245424,capacity-rejected,10399.535686775074,10399.535686775074,0,1.5
AVAX/USDT|1h|deep|11000:high:10920:18.893:structural|11033,AVAX/USDT,1h,deep,long,1751641200000,1752429600000,3.969660882572934,capacity-rejected,10399.535686775074,10399.535686775074,0,1.5
APT/USDT|30m|breaker|2100:high:2072:4.4369:structural|2103,APT/USDT,30m,breaker,long,1751812200000,1751812200000,0.1423381724511936,capacity-rejected,10399.535686775074,10399.535686775074,0,1.5
SUI/USDT|30m|deep|2105:high:2049:2.9344:structural|2158,SUI/USDT,30m,deep,long,1751905800000,1752102000000,3.9189395117731785,capacity-rejected,10399.535686775074,10399.535686775074,0,1.5
SOL/USDT|30m|breaker|2198:high:2125:148.35:structural|2260,SOL/USDT,30m,breaker,long,1751918400000,1751940000000,0.12956351562499951,capacity-rejected,10399.535686775074,10399.535686775074,0,1.5
NEAR/USDT|30m|ote|2236:high:2213:2.258:structural|2240,NEAR/USDT,30m,ote,long,1752053400000,1752071400000,0.3292001156604149,capacity-rejected,10399.535686775074,10399.535686775074,0,1.5
BNB/USDT|30m|deep|2407:high:2383:695.4:structural|2415,BNB/USDT,30m,deep,long,1752269400000,1752271200000,-1.229570332862006,accepted,10291.817739596452,10228.545170777299,-63.27256881915354,1
ADA/USDT|30m|ote|2398:high:961:0.7313:structural|2416,ADA/USDT,30m,ote,long,1752271200000,1754087400000,0.3899323304539584,accepted,10228.545170777299,10233.092972505538,19.942202277973873,1
LINK/USDT|30m|ote|2400:high:963:15.651:structural|2416,LINK/USDT,30m,ote,long,1752271200000,1753003800000,1.4208652498010335,accepted,10228.545170777299,10319.644122967515,72.6669219458882,1.5
AVAX/USDT|30m|ote|2417:low:2386:20.708:structural|2423,AVAX/USDT,30m,ote,short,1752283800000,1752364800000,0.35502295661888067,capacity-rejected,10228.545170777299,10228.545170777299,0,1.5
APT/USDT|30m|ote|2311:high:1923:4.8525:structural|2389,APT/USDT,30m,ote,long,1752327000000,1753259400000,1.4158412526475916,capacity-rejected,10228.545170777299,10228.545170777299,0,1.5
NEAR/USDT|30m|ote|2396:low:2361:2.45:structural|2402,NEAR/USDT,30m,ote,short,1752345000000,1752463800000,-1.0239286452713054,capacity-rejected,10228.545170777299,10228.545170777299,0,1.5
NEAR/USDT|30m|deep|2396:low:2361:2.45:structural|2425,NEAR/USDT,30m,deep,short,1752386400000,1752409800000,-1.0884797556719026,capacity-rejected,10228.545170777299,10228.545170777299,0,1.5
BNB/USDT|1h|deep|11226:low:11194:684.44:structural|11246,BNB/USDT,1h,deep,short,1752408000000,1752462000000,-1.1910023163810777,capacity-rejected,10228.545170777299,10228.545170777299,0,1.5
BNB/USDT|30m|deep|2451:low:2388:684.44:structural|2492,BNB/USDT,30m,deep,short,1752408000000,1752463800000,-1.1910023163810777,capacity-rejected,10228.545170777299,10228.545170777299,0,1.5
SUI/USDT|30m|deep|2362:low:2317:3.3841:structural|2441,SUI/USDT,30m,deep,short,1752415200000,1752451200000,-1.0691466756441133,capacity-rejected,10228.545170777299,10228.545170777299,0,1.5
DOGE/USDT|30m|deep|2555:high:2527:0.20406:structural|2578,DOGE/USDT,30m,deep,long,1752507000000,1752523200000,-1.0859606283967602,capacity-rejected,10228.545170777299,10228.545170777299,0,1.5
NEAR/USDT|30m|ote|2470:high:2346:2.641:structural|2492,NEAR/USDT,30m,ote,long,1752507000000,1752813000000,1.412406119919095,capacity-rejected,10228.545170777299,10228.545170777299,0,1.5
APT/USDT|30m|deep|2462:high:2427:5.03:structural|2495,APT/USDT,30m,deep,long,1752517800000,1752523200000,-1.1325832768709578,capacity-rejected,10228.545170777299,10228.545170777299,0,1.5
BNB/USDT|30m|deep|2524:high:2428:697.38:structural|2556,BNB/USDT,30m,deep,long,1752523200000,1752548400000,-1.1397398765204725,capacity-rejected,10228.545170777299,10228.545170777299,0,1.5
SOL/USDT|30m|deep|2561:high:2536:164.12:structural|2605,SOL/USDT,30m,deep,long,1752539400000,1752544800000,-1.1286514704366069,capacity-rejected,10228.545170777299,10228.545170777299,0,1.5
LINK/USDT|30m|deep|2524:high:238:16.097:structural|2570,LINK/USDT,30m,deep,long,1752548400000,1752793200000,3.963744874394277,capacity-rejected,10228.545170777299,10228.545170777299,0,1.5
NEAR/USDT|30m|deep|2470:high:2346:2.641:structural|2515,NEAR/USDT,30m,deep,long,1752548400000,1752813000000,3.964486937844006,capacity-rejected,10228.545170777299,10228.545170777299,0,1.5
