time,open,high,low,close,GGI Mean,GGI Upper Outer,GGI Upper Inner,GGI Lower Inner,GGI Lower Outer,Shapes,Shapes
1781805600,62557.8,62920.1,62533.5,62669.7,65521.25518522439,69751.18740209764,67956.5031587712,63173.275279000125,61547.839412382375,0,0
1781809200,62669.7,62971.6,62589.7,62915.9,65496.28227172437,69751.5232311868,67945.90066762816,63134.97870021159,61500.63529364456,0,0
1781812800,62915.9,63238.3,62915.9,63054.6,65470.01749146577,69748.36813073407,67932.75382951662,63096.56165404025,61454.100005589935,0,0
1781816400,63054.6,63093.1,62829,62934.2,65442.42647547832,69741.15942723391,67916.72867633501,63058.26659302363,61408.66051225968,0,0
1781820000,62934.2,62970.2,62703.9,62848.2,65413.48382161579,69729.99029006934,67897.86773794869,63020.00354702249,61364.18272655599,0,0
1781823600,62848.2,62955.5,62715.9,62920.1,65383.301629177375,69714.79574394475,67876.18310434718,62981.97595112261,61320.93031776978,0,0
1781827200,62920.1,63061.2,62807.3,62988.7,65352.0539475432,69696.00564724748,67851.99465334782,62944.221123967676,61278.84827114577,0,0
1781830800,62988.7,63066.7,62802.8,62988,65319.81944250986,69673.90005388517,67825.4958137382,62906.7102394534,61237.83523962743,0,0
1781834400,62988,63076.6,62848.6,62970.4,65286.686903556096,69648.29205640247,67796.61915518997,62869.67609824644,61198.21981264425,0,0
1781838000,62970.4,63000,62345.3,62742.7,65252.45949624036,69623.47808447972,67767.71923697037,62830.555878965155,61155.857010505264,0,0
1781841600,62742.7,62888.6,62365.1,62421.6,65217.08197408852,69597.95334442538,67737.91758199077,62790.05810987291,61111.96632703364,0,0
1781845200,62421.6,62715.6,62401.3,62700,65180.688531955835,69569.67514035698,67706.11256027466,62749.46229880849,61068.59272992775,0,0
1781848800,62700,62887.4,62684.7,62857.2,65143.56564698986,69537.85551230167,67671.98104158828,62709.61895730069,61026.96314028471,0,0
1781852400,62857.2,62885.9,62460.9,62589.8,65105.61841328678,69504.79691567685,67636.78917584404,62669.17162428433,60984.87783683395,0,0
1781856000,62589.8,62755.5,62497.1,62569.4,65066.88330284338,69468.83730669225,67599.60934505577,62629.04983866584,60943.86298787222,0,0
1781859600,62569.4,62621.5,62271.6,62355.1,65027.242226698756,69430.88787956248,67560.90775776011,62588.59408418856,60902.89726590775,0,0
1781863200,62355.1,62564.2,62345.1,62495.7,64986.82795205452,69389.78465085314,67520.08124354992,62548.61856632286,60863.24995127378,0,0
1781866800,62495.7,62650,62409.6,62596.7,64945.79956123247,69346.01663565768,67477.47629192244,62509.1084082631,60824.78973246334,0,0
1781870400,62596.7,62845.8,62309.7,62792.5,64904.32288693081,69302.88449945596,67435.03820676215,62468.580747219734,60784.93211121738,0,0
1781874000,62792.5,63397.3,62620.1,63168.4,64862.87040431302,69263.25951409827,67394.60125423179,62426.24600175271,60742.04400141389,0,0
1781877600,63168.4,63380,62966.2,63165.9,64821.590001997705,69223.427099389,67354.12099689174,62384.28277582296,60699.66059834355,0,0
1781881200,63165.9,63260.4,62981.9,63187,64780.48754414479,69182.03612919177,67312.8331317257,62343.41018219912,60658.97740593321,0,0
1781884800,63187,63363.5,62891.9,62938.9,64739.51820291218,69141.07472233949,67271.84668431043,62302.51470297005,60618.16704435777,0,0
1781888400,62938.9,63198,62827.2,63161,64698.71394492442,69099.54562023706,67230.60948883883,62262.16924036775,60578.16369925932,0,0
1781892000,63161,63168.4,62951.7,63079.5,64658.112217318165,69055.95372546393,67188.28922596814,62223.216630011884,60540.348079585114,0,0
1781895600,63079.5,63111.2,62909.2,62999.9,64617.68500893615,69010.22506372529,67144.83177731188,62185.65309333259,60504.73262561324,0,0
1781899200,62999.9,63255,62926.9,63216.8,64577.58920275919,68963.90979957562,67101.18484592813,62148.9029860757,60470.252329951036,0,0
1781902800,63216.8,63249.4,63019.7,63048.5,64537.82290487033,68916.05446790216,67056.806396654,62113.46482358332,60437.740051417575,0,0
1781906400,63048.5,63347,63020.6,63284,64498.520399669476,68867.86875206455,67012.4410960778,62078.90752378614,60406.38702968237,0,0
1781910000,63284,63641.1,63237.3,63508.9,64459.94059803102,68820.4376608359,66968.8168635047,62045.05524370462,60375.726791784815,0,0
1781913600,63508.9,63767.2,63430.3,63493,64422.18804431998,68773.1991842981,66925.65991930915,62012.36293256658,60346.44834968326,0,0
1781917200,63493,63590.5,63369.2,63546.2,64385.20260165255,68724.97388938667,66882.27463165802,61981.359588712905,60319.474558520524,0,0
1781920800,63546.2,63546.2,63302.7,63304.6,64348.87128123178,68675.95661161363,66838.72255050778,61951.77102673513,60294.42383432777,0,0
1781924400,63304.6,63478,63286,63443.1,64313.218048577,68625.73580422015,66794.7802249797,61923.85096308726,60271.703717156415,0,0
1781928000,63443.1,63585,63365,63552.1,64278.34378093998,68574.79643709789,66750.76643496787,61897.498708813044,60251.079024501734,0,0
1781931600,63552.1,63945.7,63505.3,63645.9,64244.44121539943,68525.61581868365,66708.17112439318,61871.70413325369,60230.735291744466,0,0
1781935200,63645.9,63732,63605.6,63704.2,64211.48227603391,68475.0182799491,66665.17874976028,61848.09721372334,60213.411542713664,0,0
1781938800,63704.2,63766.3,63560,63624.3,64179.42752806079,68423.88320147747,66622.27133188874,61826.15566062289,60198.26302025293,0,0
1781942400,63624.3,63633.2,63360,63393.9,64148.085013444645,68372.76399340501,66579.6799480338,61805.29576146818,60184.44436865294,0,0
1781946000,63393.9,63760.7,63390.6,63703.1,64117.60541934508,68322.8342091029,66538.13630862941,61785.12884163334,60171.20589770699,0,0
1781949600,63703.1,63748.2,63561.8,63651,64088.014656536245,68272.29586033733,66496.63012039987,61766.64313935472,60160.18021451243,0,0
1781953200,63651,63790.4,63583.3,63652.9,64059.32331051902,68221.45426048501,66455.33913818943,61749.6947005033,60151.120310821,0,0
1781956800,63652.9,63762.6,63514.5,63624.3,64031.47886407245,68170.7393640213,66414.48474247465,61733.977180101916,60143.55020600003,0,0
1781960400,63624.3,63624.4,63238.3,63369.6,64004.253931250554,68121.3464993647,66374.64790719587,61718.5122702833,60135.9886703679,0,0
1781964000,63369.6,64143,63154.5,63925.7,63977.96845746086,68079.56373254201,66339.54135217046,61700.46347192508,60123.48234228355,0,0
1781967600,63925.7,64356.6,63810,64135.6,63952.953697555095,68041.04342786266,66306.83768895362,61682.63227734952,60110.48744391812,0,0
1781971200,64135.6,64140.6,63871,64000.1,63929.084278820315,68002.85665971882,66274.81788868386,61666.37566010327,60099.3549017976,0,0
1781974800,64000.1,64015.9,63700.8,63811.3,63906.177030362735,67965.3155822598,66243.58019716763,61651.249079238034,60089.46515804982,0,0
1781978400,63811.3,63902.2,63750.4,63775.3,63884.179375644766,67926.7850370233,66212.17209524408,61638.03792192315,60082.16600086573,0,0
1781982000,63775.3,63935.6,63761.1,63908.6,63863.1295475802,67887.63160879439,66180.81824547029,61626.60758414182,60077.20727559848,0,0
1781985600,63908.6,63957.2,63822.7,63905,63843.03167237477,67847.5546163988,66149.34913455049,61617.124679930464,60074.86513205433,0,0
1781989200,63905,64065.9,63890.1,63983.8,63823.945062519146,67807.12624088892,66118.11544210193,61609.3779459054,60074.74714194672,0,0
1781992800,63983.8,64339.3,63957,64242,63806.035321961725,67768.62303812336,66088.48340976222,61602.41442166382,60075.14925037153,0,0
1781996400,64242,64315.8,64219.9,64265.4,63789.35184942217,67729.28154902477,66058.90224151302,61597.77518694929,60078.6146893355,0,0
1782000000,64265.4,64293.4,64199.4,64264.6,63773.84277080871,67689.14550874777,66029.37395742732,61595.3594286402,60085.01054619194,0,0
1782003600,64264.6,64298,64169.2,64214.2,63759.44709180156,67648.604619453,66000.0935270767,61594.86867673084,60093.87948680963,0,0
1782007200,64214.2,64245.5,64182.4,64210.6,63746.11603904206,67607.06220966259,65970.69986158758,61596.54693051222,60105.66318443341,0,0
1782010800,64210.6,64449,64200,64394.1,63733.94477258572,67566.55002116165,65942.39006738861,61599.461471200906,60118.7379702352,0,0
1782014400,64394.1,64589.1,64232.7,64249.4,63722.90305692687,67528.11130819468,65915.74508806686,61603.01106476634,60132.118244357545,0,0
1782018000,64249.4,64337.3,64174.2,64226.4,63712.84572290523,67489.70498871089,65889.54021873552,61608.05943758073,60147.34707745031,0,0
1782021600,64226.4,64299.4,64156.7,64267.3,63703.73469594795,67451.16487511578,65863.66409740987,61614.637901253845,60164.503040463715,0,0
1782025200,64267.3,64269.7,64137,64158.5,63695.48682365565,67412.38494946437,65838.02016299898,61622.67686145569,60183.526287401095,0,0
1782028800,64158.5,64200,63867.9,63992.7,63687.91097696307,67375.19136398014,65813.56632331837,61630.91033060216,60202.4264791633,0,0
1782032400,63992.7,64220,63931,64180.9,63681.07184306001,67339.21937348205,65790.12281788283,61639.63126055571,60221.65015886603,0,0
1782036000,64180.9,64374,64168.1,64334.7,63675.11770176226,67303.81840828176,65767.38275730718,61649.414106916,60242.059220734605,0,0
1782039600,64334.7,64452.2,64069.4,64140,63669.94701716988,67270.64163503361,65746.24484030588,61659.2196712654,60261.98137313477,0,0
1782043200,64140,64205.5,63915.6,64162.3,63665.40981319148,67238.60245472328,65726.02537274931,61669.39783281269,60282.10371283362,0,0
1782046800,64162.3,64162.3,63974.6,64113.6,63661.47230948993,67206.67655815027,65706.12578957735,61680.44467559869,60303.280331163245,0,0
1782050400,64113.6,64125.5,63962,64115.1,63658.09683796636,67174.63966457717,65686.40180861313,61692.42311124032,60325.6424339081,0,0
1782054000,64115.1,64327.1,64083.3,64194.3,63655.39056763844,67143.43794609925,65667.4390820265,61704.991163994506,60348.54443365597,0,0
1782057600,64194.3,64227.2,64002.9,64111.1,63653.24283583568,67112.79021841982,65649.02964477941,61718.129657687496,60372.02909209136,0,0
