time,open,high,low,close,GGI Mean,GGI Upper Inner,GGI Lower Inner,Shapes,Shapes
1779949800,72902,72927.8,72783.6,72826.6,73832.96182331226,74685.86266362513,72989.80097685447,0,0
1779950100,72826.6,72826.7,72726.9,72810.4,73811.00917011841,74661.39143186148,72970.31263720011,0,0
1779950400,72810.4,72887.5,72772.8,72885.9,73789.08190716493,74636.85579611883,72950.93758471843,0,0
1779950700,72885.9,73168.9,72885.9,73109.1,73767.40132552666,74613.4137116605,72930.98154375024,0,0
1779951000,73109.1,73121.5,73047.3,73070.5,73746.00218243954,74589.91122047065,72911.64111748974,0,0
1779951300,73070.5,73180,73070.4,73169.2,73724.95143505449,74566.6280731078,72892.77528778843,0,0
1779951600,73169.2,73219.2,73146,73150.3,73704.28532167345,74543.40787279606,72874.60863137068,0,0
1779951900,73150.3,73200,73118.3,73198.5,73684.00743447241,74520.31790709325,72857.08252576567,0,0
1779952200,73198.5,73200,73131.5,73185.6,73664.12050446648,74497.30239948143,72840.25696122831,0,0
1779952500,73185.6,73258.6,73182.3,73248.4,73644.68240677139,74474.4795421006,72824.13089880385,0,0
1779952800,73248.4,73298,73238.5,73271.4,73625.73063489112,74451.80935508254,72808.81765637695,0,0
1779953100,73271.4,73286.8,73212.6,73226,73607.2355243228,74429.36110118797,72794.19091300854,0,0
1779953400,73226,73359.8,73226,73339.5,73589.2595468819,74407.53904437006,72779.9788866703,0,0
1779953700,73339.5,73434.5,73339.4,73378,73571.87045246593,74386.19774257312,72766.45783948348,0,0
1779954000,73378,73470.8,73371,73459.1,73555.10733688319,74365.41082810574,72753.63310835918,0,0
1779954300,73459.1,73459.2,73367.4,73387.2,73538.93086043088,74345.10196171567,72741.50158379083,0,0
1779954600,73387.2,73390.4,73346.2,73390,73523.30281720025,74324.98106753931,72730.27156559347,0,0
1779954900,73390,73479.6,73380,73460.3,73508.27654739759,74305.42527675584,72719.67963097023,0,0
1779955200,73460.3,73474.4,73301.7,73343.8,73493.77575379214,74286.76387204597,72709.25253726394,0,0
1779955500,73343.8,73425.8,73337,73386.1,73479.80076621125,74268.52607420205,72699.45165261056,0,0
1779955800,73386.1,73420.8,73367.4,73415.1,73466.3595719739,74250.53500585453,72690.46597890496,0,0
1779956100,73415.1,73415.1,73378.4,73403.7,73453.43980871607,74232.7040285763,72682.35598228622,0,0
1779956400,73403.7,73403.7,73227.5,73266.7,73440.93469819178,74215.70958074718,72674.24807783896,0,0
1779956700,73266.7,73276.1,73191,73236.8,73428.77562046143,74198.97025432203,72666.57570367027,0,0
1779957000,73236.8,73256.4,73171.7,73234.6,73416.94590521984,74182.47561991386,72659.3161121607,0,0
1779957300,73234.6,73273.8,73227,73261,73405.47454645863,74166.05559437774,72652.69334074252,0,0
1779957600,73261,73261,73210.9,73252.9,73394.34503064689,74149.72895196352,72646.65641552553,0,0
1779957900,73252.9,73345.7,73250,73295.9,73383.6069213633,74133.81086288893,72640.99473786724,0,0
1779958200,73295.9,73315.7,73287,73307.1,73373.25933876439,74117.93852033609,72636.06211222998,0,0
1779958500,73307.1,73310.9,73260.1,73285.7,73363.27810251557,74102.22892782663,72631.69612872395,0,0
1779958800,73285.7,73358.5,73265,73330,73353.68800999204,74086.95485718785,72627.67858443316,0,0
1779959100,73330,73366.3,73290.9,73291,73344.47952093522,74072.01132916375,72624.0934958775,0,0
1779959400,73291,73291.1,73218.5,73272.7,73335.59143817514,74057.32951417721,72620.88718115854,0,0
1779959700,73272.7,73345.1,73262.7,73345.1,73327.0732720514,74043.02088523301,72618.04840430473,0,0
1779960000,73345.1,73371.5,73326.8,73354.3,73318.94916092644,74028.90937468804,72615.79768593164,0,0
1779960300,73354.3,73386.1,73354.2,73368.3,73311.22774185007,74014.94835458574,72614.19797619055,0,0
1779960600,73368.3,73379.9,73326.9,73379.9,73303.89184067889,74001.2527881907,72613.10256962919,0,0
1779960900,73379.9,73469.2,73379.9,73398.7,73296.98347601332,73988.07403198311,72612.34809762183,0,0
1779961200,73398.7,73463.3,73396.9,73458.4,73290.5133869889,73975.30039108121,72612.06543442451,0,0
1779961500,73458.4,73534,73456.1,73518.8,73284.52976137983,73963.05036424655,72612.2337558796,0,0
1779961800,73518.8,73533.4,73490.2,73508.6,73279.02461549117,73951.13161068886,72613.02608412839,0,0
1779962100,73508.6,73533.9,73500.5,73510.4,73273.98642560253,73939.49194922908,72614.47090258732,0,0
1779962400,73510.4,73518.9,73460,73460,73269.3657165795,73928.23489758474,72616.36856265947,0,0
1779962700,73460,73506.3,73460,73498.4,73265.15701988281,73917.29446588265,72618.77307516502,0,0
1779963000,73498.4,73588.9,73493.4,73539.4,73261.39677809269,73906.98525263343,72621.44761459995,0,0
1779963300,73539.4,73550,73409.2,73424.5,73257.99274908513,73897.45929354346,72624.0597840677,0,0
1779963600,73424.5,73439.5,73317.5,73333.6,73254.83859284632,73888.49531276544,72626.61601848667,0,0
1779963900,73333.6,73395.3,73300.6,73395.2,73251.92663093176,73879.92918823779,72629.26229222334,0,0
1779964200,73395.2,73403.4,73366.1,73403.4,73249.27540051489,73871.46571018906,72632.32555517604,0,0
1779964500,73403.4,73468,73382.7,73432.1,73246.91139039105,73863.40507666029,72635.56320837815,0,0
1779964800,73432.1,73474.2,73432,73473.9,73244.85559988952,73855.53452457921,72639.22611058013,0,0
1779965100,73473.9,73564.4,73460.5,73482.4,73243.13739204805,73848.22936048238,72643.00337986312,0,0
1779965400,73482.4,73489.3,73333.5,73394.9,73241.65082232881,73841.66123220458,72646.51587822603,0,0
1779965700,73394.9,73425.6,73365.7,73367.9,73240.36846434818,73835.26403379007,72650.26600756288,0,0
1779966000,73367.9,73431.4,73322.3,73363.6,73239.2692163606,73829.29060505613,72653.96310037412,0,0
1779966300,73363.6,73396.2,73310,73352,73238.32719119817,73823.58469383894,72657.70948417038,0,0
1779966600,73352,73409,73329.9,73409,73237.56527115442,73818.13046221435,72661.56611202948,0,0
1779966900,73409,73433,73363.4,73420.2,73236.99841747503,73812.89262116754,72665.59738729284,0,0
1779967200,73420.2,73420.2,73361.7,73396.6,73236.60646443538,73807.79416235253,72669.83910436946,0,0
1779967500,73396.6,73406.5,73295,73330.9,73236.33526287766,73803.07508493238,72673.94748205609,0,0
1779967800,73330.9,73349.9,73280.9,73349.8,73236.16318137731,73798.47567047014,72678.13527042132,0,0
1779968100,73349.8,73382.6,73344.1,73357,73236.11920253711,73793.8624436742,72682.59145456887,0,0
1779968400,73357,73449.9,73357,73449.8,73236.25334936363,73789.59193372299,72687.06417931755,0,0
1779968700,73449.8,73456.1,73404.1,73445,73236.57331746788,73785.44666402972,72691.78291631311,0,0
1779969000,73445,73510.3,73395.7,73503.7,73237.10425049072,73781.79877114733,72696.43094002114,0,0
1779969300,73503.7,73505,73472.9,73474.1,73237.85003883202,73778.19574613051,72701.46178102714,0,0
1779969600,73474.1,73502.9,73392,73449.7,73238.76618235167,73775.03237089899,72706.39807986052,0,0
1779969900,73449.7,73477.7,73425.1,73455.1,73239.84866742113,73771.98029076615,72711.55541283684,0,0
1779970200,73455.1,73455.1,73355.7,73366.5,73241.03126218815,73769.23363592601,72716.61092242124,0,0
1779970500,73366.5,73390.7,73290.4,73335.2,73242.2567640074,73766.73504089816,72721.50750484769,0,0
1779970800,73335.2,73344.6,73214.2,73235.9,73243.45088318981,73764.5686047612,72726.01465376122,0,0
1779971100,73235.9,73384.9,73235.9,73348.8,73244.67006794308,73762.87945838124,72730.10127524608,0,0
1779971400,73348.8,73520,73348.8,73440.9,73246.02128480421,73761.87763099042,72733.77259854272,0,0
1779971700,73440.9,73465.8,73319.8,73464.9,73247.47849822235,73761.3786824828,72737.15868900507,0,0
1779972000,73464.9,73503.3,73451.6,73452.3,73249.08598917656,73760.89924388583,72740.82411209935,0,0
1779972300,73452.3,73560,73449.4,73520.2,73250.87494186497,73760.79785027768,72744.47723084847,0,0
1779972600,73520.2,73539.7,73465.3,73490.9,73252.82495213581,73760.85093717994,72748.29798314425,0,0
1779972900,73490.9,73512.3,73472.9,73490.3,73254.92061076405,73760.85532202096,72752.45616745533,0,0
1779973200,73490.3,73550,73410.5,73462,73257.13657915808,73761.33919921983,72756.38048385897,0,0
1779973500,73462,73468.1,73322.9,73334,73259.36999528912,73762.21694996647,72759.95101593956,0,0
1779973800,73334,73342.9,73300,73307.5,73261.561834887,73762.85860265819,72763.67190972113,0,0
1779974100,73307.5,73307.6,73202,73202.8,73263.63522354705,73763.53819906931,72767.1201411633,0,0
1779974400,73202.8,73225.8,73118.2,73149.9,73265.52293382399,73764.19413934738,72770.2229163698,0,0
1779974700,73149.9,73178.7,72919.8,73132.5,73267.14644093983,73765.56834470827,72772.09229261246,0,0
1779975000,73132.5,73144.9,72900,72928.2,73268.43239566887,73767.46856819595,72772.7721977594,0,0
1779975300,72928.2,72939.5,72770.1,72886.9,73269.27246818895,73769.33741793741,72772.59734086157,0,0
1779975600,72886.9,72934,72727,72755.3,73269.62688304226,73771.32191101753,72771.34372155624,0,0
1779975900,72755.3,72922.2,72755.3,72871.7,73269.55941757423,73773.23876200474,72769.31889305002,1,0
1779976200,72871.7,73058.3,72840.7,72965.7,73269.19049716253,73775.46756483767,72766.38770728886,0,0
1779976500,72965.7,73007.8,72919.6,72993.4,73268.55170841518,73777.303379553,72763.30827424224,0,0
1779976800,72993.4,73007.9,72763.3,72869.1,73267.56472721735,73779.52648840753,72759.15550773345,0,0
1779977100,72869.1,72870,72552,72848,73266.12577127849,73782.40305561309,72753.46103171447,0,0
1779977400,72848,73322,72583.2,73299.3,73264.55803329687,73788.50121164235,72744.33516976502,0,0
1779977700,73299.3,73561.4,73239.4,73451.3,73263.20580108241,73795.7256014723,72734.52873461101,0,0
1779978000,73451.3,73465.3,72941.4,73005.3,73261.79075116618,73804.85346394591,72722.72394239774,0,0
1779978300,73005.3,73095.2,72845.8,72943.1,73260.14663683726,73814.13046016426,72710.32052795593,0,0
1779978600,72943.1,73030.4,72888,72903.2,73258.26482103781,73822.93587266939,72697.91293380657,0,0
1779978900,72903.2,72954.5,72832.4,72877.7,73256.1067164392,73831.11998423905,72685.57178051642,0,0
1779979200,72877.7,73013,72766.9,72830.7,73253.66897443542,73839.36318030069,72672.6204980024,0,0
1779979500,72830.7,72867.4,72659.3,72780.8,73250.86802747242,73847.34996482942,72659.2040111615,0,0
1779979800,72780.8,72990,72780,72929,73247.84909076964,73855.21996328827,72645.4731174195,0,0
1779980100,72929,73019.9,72926.5,73000.1,73244.7045494877,73862.41193369441,72632.16301896102,0,0
1779980400,73000.1,73020,72930.4,72976.1,73241.43646010137,73868.92091778341,72619.28221084445,0,0
1779980700,72976.1,73155,72922.6,72967.9,73238.09178478307,73875.58924112498,72606.09550969761,0,0
1779981000,72967.9,73000,72827,72828.8,73234.55121827291,73881.95344509631,72592.8219551944,0,0
1779981300,72828.8,72868.1,72720.4,72726.4,73230.71643161742,73887.7720038785,72579.50380215094,0,0
1779981600,72726.4,72880,72660,72830.5,73226.62196416681,73893.47819665258,72565.78381670911,0,0
1779981900,72830.5,72946.1,72819.3,72930.7,73222.38841255702,73898.66498321667,72552.30072230712,0,0
1779982200,72930.7,72956.8,72801,72830,73217.99093297841,73903.47350455767,72538.86647061455,0,0
1779982500,72830,72926.4,72830,72851.9,73213.447560796,73907.5965719617,72525.81808039648,0,0
1779982800,72851.9,73002,72839.5,72997.3,73208.8435310571,73911.49693139081,72512.87003603579,0,0
1779983100,72997.3,73042.8,72860.2,72885.4,73204.16967114918,73915.27374873491,72499.90679137703,0,0
1779983400,72885.4,72950,72865.7,72878.6,73199.40315641885,73918.35990771317,72487.43923898714,0,0
1779983700,72878.6,72935.2,72850,72896.6,73194.54860623243,73920.78331709364,72475.44878804407,0,0
1779984000,72896.6,72899.4,72755,72755,73189.5265050685,73922.8066816611,72463.52012991175,0,0
1779984300,72755,72877.2,72696.2,72877.2,73184.36235392236,73924.66024025483,72451.47797424287,0,0
1779984600,72877.2,73170.3,72861.1,73082.6,73179.2815467157,73927.2644774957,72438.86657437016,0,0
1779984900,73082.6,73150,73023.7,73120.3,73174.3433651983,73929.64120464114,72426.76198179355,0,0
1779985200,73120.3,73298.3,73104,73248.3,73169.66112294799,73932.28412055083,72414.90470005457,0,0
1779985500,73248.3,73279.9,73130.9,73130.9,73165.19315954202,73934.89637155396,72403.50298418336,0,0
1779985800,73130.9,73227.6,73125.1,73213.2,73160.94223403394,73937.23098660025,72392.80396559206,0,0
1779986100,73213.2,73250.7,73160.2,73211,73156.92100069986,73939.25021663969,72382.86937751787,0,0
1779986400,73211,73350.5,73188.9,73345.8,73153.20793847494,73941.43873705665,72373.37984076631,0,0
1779986700,73345.8,73409.9,73274.8,73293.9,73149.82318892816,73943.67211235584,72364.4969165296,0,0
1779987000,73293.9,73392.4,73250.2,73379.6,73146.76970798784,73945.99930790061,72356.17841115237,0,0
1779987300,73379.6,73437.7,73357.8,73424.9,73144.09958608416,73948.13818414925,72348.80330504088,0,0
1779987600,73424.9,73449.6,73302.5,73329,73141.7540318078,73950.41590471503,72341.93503039349,0,0
1779987900,73329,73485.2,73293.2,73457.2,73139.77072292846,73953.11877884973,72335.36799711623,0,0
1779988200,73457.2,73481.6,73395.7,73469.9,73138.17157145975,73955.68366189704,72329.69632558826,0,0
1779988500,73469.9,73470,73363.2,73447.5,73136.92009502278,73958.20646600869,72324.75389251306,0,0
1779988800,73447.5,73462.9,73368,73368,73135.97615627131,73960.59527322496,72320.55107954318,0,0
1779989100,73368,73398.7,73284,73339.3,73135.27055400754,73962.9046716852,72316.89754141742,0,0
1779989400,73339.3,73472,73300.8,73472,73134.8650563467,73965.51558038875,72313.54293740906,0,0
1779989700,73472,73500,73416.4,73500,73134.80199030963,73967.99029309112,72310.99886542928,0,0
1779990000,73500,73516.9,73445.8,73445.8,73135.06400479359,73970.26160839242,72309.29661033407,0,0
1779990300,73445.8,73718.2,73444.5,73619.3,73135.75625320281,73973.55752532181,72307.44365507823,0,0
1779990600,73619.3,73625,73498.8,73506.6,73136.81089052187,73976.97999320236,72306.18373076961,0,0
1779990900,73506.6,73569.8,73456,73518.9,73138.18373810347,73980.42549044795,72305.53061903176,0,0
1779991200,73518.9,73618,73486.2,73576.2,73139.90308733057,73984.03116940073,72305.4061676569,0,0
1779991500,73576.2,73725.7,73561,73670.1,73142.04061926315,73988.05380086358,72305.70113857352,0,0
1779991800,73670.1,73670.2,73592,73612.7,73144.54996026511,73991.97525305612,72306.83017438084,0,0
1779992100,73612.7,73729,73581,73581,73147.41771737023,73996.18025391123,72308.39078935611,0,0
1779992400,73581,73650.8,73571.2,73620.9,73150.61021448679,74000.26570671126,72310.71028798324,0,0
1779992700,73620.9,73636.1,73550.8,73565.8,73154.08145730522,74004.23475793278,72313.69463337907,0,0
1779993000,73565.8,73660.6,73550.5,73630.8,73157.84455551681,74008.25220102332,72317.20870088536,0,0
1779993300,73630.8,73630.8,73553.6,73570.8,73161.85551424882,74012.10526962014,72321.37341301834,0,0
1779993600,73570.8,73604.8,73554.7,73578.7,73166.09429991819,74015.64458178217,72326.29514142133,0,0
1779993900,73578.7,73624.3,73546.5,73578.5,73170.55052013406,74019.03450774819,72331.79274797282,0,0
1779994200,73578.5,73660.6,73578.4,73640,73175.2519625038,74022.34394150293,72337.85387838392,0,0
1779994500,73640,73719.6,73597.2,73629.8,73180.20510602747,74025.8131988239,72344.25652274134,0,0
1779994800,73629.8,73629.8,73478.8,73516.3,73185.29136103264,74029.48443202529,72350.72502115367,0,0
1779995100,73516.3,73559.5,73463.6,73470.5,73190.45801691139,74033.00333265914,72357.50143290669,0,0
1779995400,73470.5,73489.6,73417.9,73460,73195.65620547168,74036.20078625168,72364.6544589373,0,0
1779995700,73460,73473.3,73400.1,73471.2,73200.87221751748,74039.0884795824,72372.14562525292,0,0
1779996000,73471.2,73501.6,73451.2,73490.2,73206.13181251567,74041.58455579197,72380.1059513143,0,0
1779996300,73490.2,73546.6,73472.3,73538.5,73211.46470905404,74043.87067928593,72388.41670043222,0,0
1779996600,73538.5,73571.5,73449.1,73449.1,73216.83449773493,74046.18722286429,72396.7709199402,0,0
1779996900,73449.1,73449.1,73400,73405.5,73222.165424337,74048.06204909971,72405.48045503047,0,0
1779997200,73405.5,73430.3,73394.7,73411.3,73227.44816683543,74049.43301024151,72414.58775632939,0,0
1779997500,73411.3,73481.6,73411.3,73475.4,73232.72208153096,74050.55250748037,72423.92395288331,0,0
1779997800,73475.4,73496.3,73371,73446,73237.96482893174,74051.71240933602,72433.15944720282,0,0
1779998100,73446,73470,73350.4,73397.4,73243.14205884929,74052.84798759442,72442.2895869105,0,0
1779998400,73397.4,73421.9,73305,73339.4,73248.20296448414,74053.89569225903,72451.27602499792,0,0
1779998700,73339.4,73346.6,73195.7,73292.3,73253.07322044451,74054.9695840375,72459.86010635598,0,0
1779999000,73292.3,73526.2,73268.6,73418.3,73257.87803496754,74056.77099776843,72467.60318982712,0,0
1779999300,73418.3,73555.6,73408.2,73548.8,73262.7117302885,74058.76180452554,72475.21831707646,0,0
1779999600,73548.8,73621,73543.8,73564.9,73267.6379991309,74060.61918343077,72483.14741571428,0,0
1779999900,73564.9,73639.4,73564.9,73619.5,73272.67824115249,74062.36280421585,72491.41363237536,0,0
1780000200,73619.5,73652.3,73584.7,73589,73277.82337996812,74063.95901957386,72500.03200459074,0,0
1780000500,73589,73680,73589,73637.9,73283.08983734908,74065.56602426489,72508.88023119347,0,0
1780000800,73637.9,73696.5,73634.1,73665.9,73288.49598638844,74067.05514399271,72518.12068813582,0,0
1780001100,73665.9,73665.9,73604.8,73647.3,73294.00544923851,74068.39772728654,72527.70951752306,0,0
1780001400,73647.3,73661.1,73620.8,73633,73299.60746486028,74069.48472105482,72537.73230280529,0,0
1780001700,73633,73633,73534.1,73550.7,73305.22948188134,74070.5813860207,72547.78575837468,0,0
1780002000,73550.7,73588.1,73531.3,73537.1,73310.84557036535,74071.43740110856,72558.0637667161,0,0
1780002300,73537.1,73620.2,73522.6,73616.1,73316.48341850487,74072.31756230239,72568.36180850852,0,0
1780002600,73616.1,73701.6,73607.8,73669,73322.20699923419,74073.26977155218,72578.75959599199,0,0
1780002900,73669,73712.6,73645.7,73645.8,73328.01533151108,74074.15193888212,72589.39443403731,0,0
1780003200,73645.8,73718,73645.7,73712.8,73333.92235011897,74075.01900720308,72600.24012589634,0,0
1780003500,73712.8,73726.3,73651.2,73665.8,73339.90747518277,74075.87523506532,72611.25179284056,0,0
1780003800,73665.8,73702.4,73660.8,73702.4,73345.96871614037,74076.54546315894,72622.59725090092,0,0
1780004100,73702.4,73793,73684.3,73760.4,73352.15205400786,74077.4569713648,72633.94871984034,0,0
1780004400,73760.4,73901.6,73757.4,73875.6,73358.54123034338,74078.88611951267,72645.20099238491,0,0
1780004700,73875.6,73875.6,73790.7,73791.3,73365.0965887773,74080.46254154539,72656.63864425893,0,0
1780005000,73791.3,73858.1,73760,73808.1,73371.79460429598,74082.2399539971,72668.16239354997,0,0
1780005300,73808.1,73841.6,73787,73789.3,73378.6200199581,74083.96920292967,72679.98642573364,0,0
1780005600,73789.3,73920,73714.1,73732.7,73385.54442143647,74086.45503478531,72691.26492153035,0,0
1780005900,73732.7,73754.8,73671.4,73720.8,73392.48649966448,74088.92721700325,72702.59237020309,0,0
1780006200,73720.8,73720.8,73672.6,73684.6,73399.41670812362,74091.17044713665,72714.12154214366,0,0
1780006500,73684.6,73697.7,73654.2,73654.2,73406.30584887715,74093.14375201364,72725.8348817525,0,0
1780006800,73654.2,73673.5,73621.2,73665.3,73413.1342894505,74094.88996767138,72737.65152431431,0,0
1780007100,73665.3,73674.5,73584.4,73584.4,73419.86064651905,74096.58517338792,72749.31664853955,0,0
1780007400,73584.4,73593.7,73536.7,73550.4,73426.43069085722,74097.99750709416,72760.95043571293,0,0
1780007700,73550.4,73556.3,73530.3,73530.3,73432.82433002286,74098.94842366966,72772.68846316708,0,0
1780008000,73530.3,73530.4,73470.6,73480.1,73438.99938857622,74099.59727790576,72784.29072924815,0,0
1780008300,73480.1,73550,73480,73537.2,73444.9870532563,74100.0400003071,72795.7248502245,0,0
1780008600,73537.2,73568.7,73468,73487.8,73450.77593728204,74100.43851628994,72806.80916082287,0,0
1780008900,73487.8,73495.4,73421,73447.7,73456.31747264275,74100.59935621837,72817.6374215639,0,0
1780009200,73447.7,73545,73447.6,73512,73461.66222005404,74100.70342177982,72828.13208149832,0,0
1780009500,73512,73550.7,73512,73542.5,73466.8458935348,74100.46568926469,72838.64406706876,0,0
1780009800,73542.5,73568.9,73521.8,73568.9,73471.887958285,74099.96458948407,72849.13494980079,0,0
1780010100,73568.9,73591.9,73548.9,73583.1,73476.81035232436,74099.21048658722,72859.63810004007,0,0
1780010400,73583.1,73583.2,73537.6,73576.1,73481.60483838872,74098.22054993418,72870.12035581074,0,0
1780010700,73576.1,73679.9,73569.3,73667.9,73486.34307571324,74097.43072096175,72880.29512086349,0,0
1780011000,73667.9,73710,73644.1,73644.1,73491.04897478178,74096.61587937131,72890.43116633629,0,0
1780011300,73644.1,73652.7,73577.7,73577.7,73495.65835387341,74095.76616281942,72900.41086827658,0,0
1780011600,73577.7,73586.3,73520,73586.2,73500.13379954168,74094.79942431318,72910.24080669622,0,0
1780011900,73586.2,73586.2,73511.1,73526.1,73504.45458101649,74093.74723367138,72919.84877230508,0,0
1780012200,73526.1,73559.7,73525.8,73554.6,73508.62860403258,74092.39539670479,72929.46125326534,0,0
1780012500,73554.6,73629.5,73554.6,73597.6,73512.70372851296,74091.02714637967,72938.89446018008,0,0
1780012800,73597.6,73737.2,73597.5,73644.1,73516.74363628247,74090.06020862435,72947.86344705589,0,0
1780013100,73644.1,73683.9,73611.1,73683.9,73520.74599396397,74089.11449867595,72956.73768115514,0,0
1780013400,73683.9,73777,73683.9,73733.6,73524.77778370268,74088.36956754731,72965.47325439841,0,0
1780013700,73733.6,73832,73664,73770.7,73528.8570119672,74088.24736596417,72973.69023700294,0,0
1780014000,73770.7,73845,73740.4,73830.3,73533.0254780555,74088.42445051717,72981.79001724762,0,0
1780014300,73830.3,73842,73745.6,73768.5,73537.25619491632,74088.82388205781,72989.79475346152,0,0
1780014600,73768.5,73797.7,73742.8,73749.1,73541.52106453979,74089.18899404127,72997.90150113702,0,0
1780014900,73749.1,73845,73744,73828.1,73545.85539365654,74089.81221391032,73005.89222669271,0,0
1780015200,73828.1,73839.9,73771.2,73837.5,73550.26210204363,74090.51654806979,73013.94709226453,0,0
1780015500,73837.5,73837.5,73733.5,73733.5,73554.68759788616,74091.44294914203,73021.82076999595,0,0
1780015800,73733.5,73783.3,73685.8,73689.4,73559.07994815941,74092.49876551967,73029.50140666316,0,0
1780016100,73689.4,73709.7,73662,73704.7,73563.40999333013,74093.3804686838,73037.23025748612,0,0
1780016400,73704.7,73792.3,73704.6,73762.4,73567.73498750103,74094.37093065683,73044.84218182166,0,0
1780016700,73762.4,73853.8,73762.4,73832.1,73572.11162247777,74095.54523606233,73052.3757041724,0,0
1780017000,73832.1,73844.1,73728.9,73763.7,73576.49764840072,74096.98755603076,73059.66389134956,0,0
1780017300,73763.7,73784.9,73686.3,73686.3,73580.83090824468,74098.53719265189,73066.74169654997,0,0
1780017600,73686.3,73686.3,73580.1,73584.6,73585.01100595789,74100.1308843303,73073.4720725302,0,0
1780017900,73584.6,73620.5,73548.7,73576.2,73589.00657445504,74101.54409659731,73080.0141162491,0,0
1780018200,73576.2,73576.2,73505.8,73562.4,73592.78924623069,74102.74317042055,73086.34467936918,0,0
1780018500,73562.4,73562.4,73459.5,73491.2,73596.32231115627,74103.87092020264,73092.24997922397,0,0
1780018800,73491.2,73515.5,73467.2,73510.6,73599.60679918197,74104.62547397618,73098.02979702642,0,0
1780019100,73510.6,73573.1,73432.1,73444.1,73602.6361373878,74105.51319801004,73103.17158046721,0,0
1780019400,73444.1,73585.7,73438.8,73585.7,73605.47030290254,74106.61169435024,73107.71784920924,0,0
1780019700,73585.7,73608,73550,73565.3,73608.15144142143,74107.46268390268,73112.20439072113,0,0
1780020000,73565.3,73617.2,73526.4,73583.9,73610.6849550326,74108.25608008605,73116.45457819781,0,0
1780020300,73583.9,73604.3,73527.4,73602,73613.07679839144,74108.91997583043,73120.55117647334,0,0
1780020600,73602,73621.7,73566.6,73605.4,73615.35012196988,74109.35997001689,73124.63332260211,0,0
1780020900,73605.4,73625,73555.5,73600.6,73617.50381889386,74109.6596869257,73128.61631559966,0,0
1780021200,73600.6,73605.9,73448.7,73449.1,73619.45165797089,74110.21314123609,73131.94002143058,0,0
1780021500,73449.1,73474.2,73327.1,73355.6,73621.08883524791,74110.84253095837,73134.57162524278,0,0
1780021800,73355.6,73455.1,73331.9,73440.1,73622.44990906247,74111.4363795377,73136.68976612842,0,0
1780022100,73440.1,73467.9,73394.2,73428.8,73623.5661356744,74111.74597964266,73138.60197036689,0,0
1780022400,73428.8,73431.5,73300,73322.5,73624.37060045906,74112.02238442075,73139.92753020872,0,0
1780022700,73322.5,73382.9,73322.5,73334.4,73624.87147931074,74111.87396674589,73141.06917303515,0,0
1780023000,73334.4,73340,73211.6,73216.9,73624.99379696345,74111.60319150155,73141.57943117464,0,0
1780023300,73216.9,73245.1,73140.5,73189.9,73624.69144502735,74111.02331637124,73141.55098406346,0,0
1780023600,73189.9,73273.7,73189.9,73254,73624.02915201061,74110.08053221788,73141.16554251558,0,0
1780023900,73254,73415.1,73254,73415,73623.14165249658,74109.33237976088,73140.14055622324,0,0
1780024200,73415,73422.6,73394.8,73412.7,73622.08672617917,74108.09023942584,73139.27044140005,0,0
1780024500,73412.7,73412.8,73346.1,73402.3,73620.85043826631,74106.56683853426,73138.317567226,0,0
1780024800,73402.3,73402.4,73365,73375.1,73619.43583682289,74104.60985209621,73137.43832872726,0,0
1780025100,73375.1,73384.8,73363.9,73366.4,73617.84320191825,74102.14109236281,73136.71046221335,0,0
1780025400,73366.4,73404.8,73323,73399.4,73616.08572620105,74099.52168087475,73135.80377734236,0,0
1780025700,73399.4,73399.4,73272.3,73288.4,73614.1183214124,74096.95398061167,73134.42894908825,0,0
1780026000,73288.4,73330,73288.3,73329.8,73611.94815109448,74093.96799438047,73133.0640978817,0,0
1780026300,73329.8,73332.2,73309.7,73311,73609.58769194628,74090.48148311698,73131.81520372511,0,0
1780026600,73311,73326.1,73229.1,73276.6,73607.00838279203,74086.88748617978,73130.2375751052,0,0
1780026900,73276.6,73291.6,73251.4,73264,73604.21423390221,74082.8757061496,73128.64547104048,0,0
1780027200,73264,73335.9,73264,73321.6,73601.25430523779,74078.67857463469,73126.90695267303,0,0
1780027500,73321.6,73327.3,73176.4,73196,73598.06699669124,74074.66818094072,73124.5322951464,0,0
1780027800,73196,73215.8,73169.5,73191.9,73594.62567897425,74070.22884833429,73122.07634619904,0,0
1780028100,73191.9,73228.6,73191.9,73222.6,73590.96606923481,74065.35248028206,73119.61808924137,0,0
1780028400,73222.6,73297.3,73212.3,73268.5,73587.144870193,74060.37063444578,73116.94289075301,0,0
1780028700,73268.5,73352.9,73268.4,73329.9,73583.22874554707,74055.3459332203,73114.12139647613,0,0
1780029000,73329.9,73388,73314.5,73360.7,73579.2617805111,74050.26121689455,73111.25815353368,0,0
1780029300,73360.7,73414.9,73354.1,73376.3,73575.27652153317,74045.08123813377,73108.45264401128,0,0
1780029600,73376.3,73388.6,73350,73377.2,73571.26810536844,74039.68456234725,73105.8151128947,0,0
1780029900,73377.2,73422.7,73375.9,73405,73567.26974040194,74034.15900013679,73103.32487260456,0,0
1780030200,73405,73409.9,73364,73409.9,73563.2784717753,74028.50424094363,73100.97637394839,0,0
1780030500,73409.9,73477.9,73396.2,73462.9,73559.34723875631,74022.97599408704,73098.62233347865,0,0
