symbol,timeframe,scenario,entryAt,chopCut,alignCut,netRCanon,netRT100
ADA/USDT,15m,ote,1780866000000,true,true,-1.078201038443024,0.20597130183619244
ADA/USDT,15m,deep,1780869600000,true,true,-1.1616461157492592,-1.1616461157492592
ADA/USDT,15m,ote,1780880400000,true,false,1.3879323155216343,0.23075038167939232
ADA/USDT,15m,deep,1780895700000,true,false,3.9141298429319424,1.5331219895287989
ADA/USDT,15m,ote,1780965000000,true,false,-1.0323256714729998,0.2438207803223087
ADA/USDT,15m,ote,1780956000000,false,false,-1.0590595270169136,0.2209060469989503
ADA/USDT,15m,deep,1780964100000,false,false,-1.1207800739143818,-1.1207800739143818
ADA/USDT,15m,ote,1781916300000,true,true,0.2973753369145169,0.18039980209216194
ADA/USDT,15m,deep,1781961300000,true,true,-1.2180162691487266,-1.2180162691487266
ADA/USDT,15m,ote,1782090900000,true,false,0.34275100482941506,0.22219088643091073
ADA/USDT,15m,ote,1782088200000,true,false,1.3954319946896727,0.23709230003318751
ADA/USDT,15m,deep,1782090900000,true,false,3.9280804916913477,1.5446904393353187
ADA/USDT,15m,ote,1782487800000,true,false,1.3713940538368734,0.2130543591803883
ADA/USDT,15m,deep,1782489600000,true,false,3.8786202259575733,1.495230173601546
ADA/USDT,15m,ote,1782445500000,true,false,-1.077185727504048,-1.077185727504048
ADA/USDT,15m,deep,1782447300000,true,false,-1.1595570204664445,-1.1595570204664445
ADA/USDT,15m,ote,1782689400000,true,false,0.3176774385072123,0.1990460559796454
ADA/USDT,15m,deep,1782702000000,true,false,-1.1782703315881313,1.4664068062827071
ADA/USDT,15m,ote,1782736200000,true,false,0.32612837898517977,0.20694107169585055
ADA/USDT,15m,deep,1782739800000,true,false,1.2009453033569308,1.4841321527563698
ADA/USDT,15m,ote,1782888300000,false,true,1.4037858764330857,0.24660394259084686
ADA/USDT,15m,ote,1783580400000,true,false,0.33869713740458124,0.21854300254453124
ADA/USDT,15m,deep,1783611000000,true,false,1.2268066753926778,1.5080041884816873
ADA/USDT,15m,ote,1783620900000,true,false,0.31324186136171533,0.1949516770761109
ADA/USDT,15m,deep,1783647900000,true,false,1.172209170236413,1.457982246549281
ADA/USDT,15m,ote,1783810800000,true,false,-1.1863870229007636,0.11176819338421835
ADA/USDT,15m,deep,1783811700000,true,false,-1.3827680628272212,-1.3827680628272212
ADA/USDT,15m,ote,1783808100000,true,false,-1.0582911789652243,0.22156463104325352
ADA/USDT,15m,deep,1783811700000,true,false,-1.1191991273996502,-1.1191991273996502
ADA/USDT,30m,ote,1748212200000,true,false,-1.1083646310432573,0.18011679389312857
ADA/USDT,30m,deep,1748217600000,true,false,-1.2237104712041897,-1.2237104712041897
ADA/USDT,30m,ote,1748476800000,false,false,1.395853137218398,0.2375134425619072
ADA/USDT,30m,deep,1748485800000,false,false,3.9289470310305017,1.545556978674488
ADA/USDT,30m,ote,1748491200000,true,true,-1.0453512600648334,-1.0453512600648334
ADA/USDT,30m,deep,1748525400000,true,true,-1.0925740586674315,-1.0925740586674315
ADA/USDT,30m,ote,1748718000000,true,false,0.370578004615659,0.2478773477720588
ADA/USDT,30m,ote,1749542400000,false,false,-1.0123891676526042,0.2609092121683606
ADA/USDT,30m,ote,1750116600000,true,false,0.3242136415040994,0.20517362171331682
ADA/USDT,30m,deep,1750118400000,true,false,-1.1585461314717835,-1.1585461314717835
ADA/USDT,30m,ote,1750113000000,true,false,-1.0364810870562715,0.24025899553664307
ADA/USDT,30m,deep,1750118400000,true,false,-1.0743228649901297,-1.0743228649901297
ADA/USDT,30m,ote,1750743000000,true,false,1.3925550101458988,0.2342153154894159
ADA/USDT,30m,ote,1750716000000,true,false,-1.0601808213503758,0.22141720220131741
ADA/USDT,30m,deep,1750716000000,true,false,-1.1245678680141244,1.5124374893461665
ADA/USDT,30m,ote,1750716000000,true,false,-1.0380833380454246,-1.0380833380454246
ADA/USDT,30m,deep,1750716000000,true,false,-1.079100271475664,-1.079100271475664
ADA/USDT,30m,ote,1750647600000,false,false,0.35467375909400206,0.23319650575206669
ADA/USDT,30m,deep,1750687200000,false,false,1.2574590959368896,1.5366744856574173
ADA/USDT,30m,ote,1751052600000,true,false,-1.0592024597116205,0.2222557978916789
ADA/USDT,30m,deep,1751059800000,true,false,-1.1225547993019191,-1.1225547993019191
ADA/USDT,30m,ote,1752271200000,false,false,0.3899323304539584,0.2658370268978018
ADA/USDT,30m,ote,1752573600000,true,false,-1.0318095344297171,0.24573544813330866
ADA/USDT,30m,deep,1752654600000,true,false,-1.0661913457114074,-1.0661913457114074
ADA/USDT,30m,ote,1752714000000,true,false,1.409445587803781,0.25226365396154005
ADA/USDT,30m,ote,1752850800000,true,false,0.3864870203775846,0.2626567406734568
ADA/USDT,30m,ote,1753146000000,true,false,0.3600342314024867,0.23823878161951972
ADA/USDT,30m,deep,1753273800000,true,false,-1.0791724360948571,-1.0791724360948571
ADA/USDT,30m,ote,1753358400000,false,false,0.3881006921664607,0.2640521362804909
ADA/USDT,30m,ote,1753840800000,true,false,1.3868354265336784,0.2284957318771924
ADA/USDT,30m,ote,1753885800000,true,false,0.3347560913548088,0.21481096630050545
ADA/USDT,30m,deep,1753936200000,true,false,-1.1404262929383215,-1.1404262929383215
ADA/USDT,30m,ote,1754164800000,true,false,-1.0378655216284987,0.24054460196292385
ADA/USDT,30m,deep,1754191800000,true,false,-1.0786520942408375,-1.0786520942408375
ADA/USDT,30m,ote,1754492400000,true,true,-1.043526579520697,-1.043526579520697
ADA/USDT,30m,deep,1754560800000,true,true,-1.0903002395373502,-1.0903002395373502
ADA/USDT,30m,ote,1754812800000,true,false,1.4171912502017947,0.2600093163595552
ADA/USDT,30m,ote,1754803800000,true,false,-1.0585553253362412,0.22133821986809887
ADA/USDT,30m,deep,1754805600000,true,false,-1.11974263275991,-1.11974263275991
ADA/USDT,30m,ote,1754928000000,true,false,0.3663030071709446,0.24393119628463047
ADA/USDT,30m,ote,1754973000000,true,false,-1.0245726281352237,0.2519385106714442
ADA/USDT,30m,ote,1755174600000,true,false,-1.005560193043058,0.26676261897654285
ADA/USDT,30m,ote,1756710000000,true,false,-1.0446521736776568,0.2347274716350754
ADA/USDT,30m,deep,1756710000000,true,false,-1.09261625264565,1.5398245882334214
ADA/USDT,30m,ote,1757080800000,true,false,1.3974921119592896,0.2403101781170494
ADA/USDT,30m,deep,1757185200000,true,false,3.9338000000000037,1.5527921465968602
ADA/USDT,30m,ote,1757671200000,true,false,1.3865961976091004,0.22941426376686186
ADA/USDT,30m,ote,1757912400000,true,false,0.37481938870350917,0.2517924715454598
ADA/USDT,30m,ote,1758254400000,false,false,-1.0812017453680616,0.20192700269796793
ADA/USDT,30m,deep,1758263400000,false,false,-1.1663397169091534,-1.1663397169091534
ADA/USDT,30m,ote,1758688200000,true,false,-1.0552314519238184,0.2256595188526508
ADA/USDT,30m,deep,1758706200000,true,false,-1.1143840869427255,-1.1143840869427255
ADA/USDT,30m,ote,1758808800000,true,true,0.3644695890963155,0.24223881036958783
ADA/USDT,30m,ote,1759021200000,true,true,1.3795377210426183,0.22235578720037713
ADA/USDT,30m,ote,1759143600000,false,true,0.3555760404877149,0.23412352846742257
ADA/USDT,30m,ote,1759273200000,true,false,1.3849459634513086,0.2277640296090686
ADA/USDT,30m,ote,1759455000000,true,false,0.3383255125859581,0.21819996425041782
ADA/USDT,30m,deep,1759568400000,true,false,-1.127276089308121,-1.127276089308121
ADA/USDT,30m,ote,1760173200000,true,false,1.4268735505270809,0.2685338558705925
ADA/USDT,30m,ote,1760403600000,true,false,-1.031893087146898,-1.031893087146898
ADA/USDT,30m,deep,1760416200000,true,false,-1.0648826348101097,-1.0648826348101097
ADA/USDT,30m,ote,1760457600000,true,true,1.4073120932101275,0.24897239855363731
ADA/USDT,30m,ote,1760752800000,true,false,1.4231044750481976,0.2647647803917092
ADA/USDT,30m,ote,1760976000000,true,false,-1.0446378309607318,0.23326750076139194
ADA/USDT,30m,ote,1761742800000,true,false,1.410897251604876,0.252557556948386
ADA/USDT,30m,ote,1762126200000,true,false,1.3603929215822237,0.20205322692574162
ADA/USDT,30m,ote,1763164800000,true,false,1.3941069429298376,0.23576724827335135
ADA/USDT,30m,deep,1763173800000,true,false,3.9253540762902124,1.541964023934185
ADA/USDT,30m,ote,1763510400000,true,false,-1.0576849997330915,0.22208421324223027
ADA/USDT,30m,deep,1763528400000,true,false,-1.1179518580895549,-1.1179518580895549
ADA/USDT,30m,ote,1763965800000,true,false,0.3715271604938273,0.2488476392422964
ADA/USDT,30m,ote,1764244800000,true,true,-1.0251171302885238,0.2499995299090012
ADA/USDT,30m,ote,1764316800000,true,false,1.3791785418044127,0.2208388471479226
ADA/USDT,30m,deep,1764318600000,true,false,3.8946375231891768,1.5112474708331565
ADA/USDT,30m,ote,1764543600000,true,false,-1.0711076140144844,0.2105791152867489
ADA/USDT,30m,deep,1764545400000,true,false,-1.1455701167942005,-1.1455701167942005
ADA/USDT,30m,ote,1764684000000,false,true,-1.0154519777931992,-1.0154519777931992
ADA/USDT,30m,deep,1764689400000,false,true,-1.0325341742027605,-1.0325341742027605
ADA/USDT,30m,ote,1765350000000,false,true,-1.0113136805867387,0.2618310582248169
ADA/USDT,30m,ote,1765981800000,true,false,0.35734856327189346,0.23566555576242854
ADA/USDT,30m,ote,1765985400000,true,true,0.3503960947007409,0.22934204004867717
ADA/USDT,30m,deep,1765985400000,true,true,1.2508783519235167,1.5302241975870725
ADA/USDT,30m,ote,1766066400000,true,false,0.3760186785698889,0.25289950834519387
ADA/USDT,30m,ote,1766361600000,false,false,-1.0932253843672723,-1.0932253843672723
ADA/USDT,30m,deep,1766361600000,false,false,-1.1925600840645971,-1.1925600840645971
ADA/USDT,30m,ote,1766430000000,true,false,-1.0473460154146845,0.23094619980086217
ADA/USDT,30m,deep,1766433600000,true,false,-1.0966784505652936,-1.0966784505652936
ADA/USDT,30m,ote,1767281400000,false,false,-1.014289894265622,-1.014289894265622
ADA/USDT,30m,ote,1768199400000,true,true,-1.0505597722924909,-1.0505597722924909
ADA/USDT,30m,deep,1768206600000,true,true,-1.103291049795544,-1.103291049795544
ADA/USDT,30m,ote,1768228200000,true,false,-1.0341661970965323,0.24371545156174973
ADA/USDT,30m,deep,1768233600000,true,false,-1.0710403950729697,1.558318180438573
ADA/USDT,30m,ote,1770393600000,false,false,0.38447585446138416,0.2607061322450355
ADA/USDT,30m,ote,1770912000000,true,false,0.31903587786259274,0.20039414758269244
ADA/USDT,30m,ote,1770910200000,true,false,1.404086235536996,0.2469043016947553
ADA/USDT,30m,ote,1771255800000,false,false,0.3832411065324589,0.25966051250872535
ADA/USDT,30m,ote,1771606800000,false,false,-1.0245891659314383,0.250452070786503
ADA/USDT,30m,deep,1771761600000,false,false,-1.0498541477018601,-1.0498541477018601
ADA/USDT,30m,ote,1771849800000,false,false,0.3793954946864231,0.25601656937584105
ADA/USDT,30m,ote,1771981200000,true,false,-1.0114031336680191,-1.0114031336680191
ADA/USDT,30m,ote,1772206200000,true,false,-1.0143772303184517,0.2592051584547776
ADA/USDT,30m,deep,1772260200000,true,false,-1.028842154529589,1.5916702998572076
ADA/USDT,30m,ote,1772123400000,false,false,-1.0054757904447045,-1.0054757904447045
ADA/USDT,30m,deep,1772258400000,false,false,-1.0195758353552122,-1.0195758353552122
ADA/USDT,30m,ote,1772384400000,true,false,0.37335856089819436,0.25053816269248147
ADA/USDT,30m,ote,1772472600000,true,false,-1.032128284451587,-1.032128284451587
ADA/USDT,30m,deep,1772497800000,true,false,-1.0653665748139984,-1.0653665748139984
ADA/USDT,30m,ote,1772609400000,true,false,-1.043359680777238,-1.043359680777238
ADA/USDT,30m,deep,1772613000000,true,false,-1.0899568300809142,-1.0899568300809142
ADA/USDT,30m,ote,1773109800000,true,false,1.4243696782297803,0.266029983573292
ADA/USDT,30m,ote,1773151200000,true,false,0.34473378399092686,0.22411529170115768
ADA/USDT,30m,deep,1773207000000,true,false,3.9004775373746634,1.5194696839715054
ADA/USDT,30m,ote,1773165600000,true,false,0.3800614002621649,0.25672539902845437
ADA/USDT,30m,ote,1773439200000,true,false,1.3887669211195834,0.23158498727734955
ADA/USDT,30m,deep,1773469800000,true,false,3.9158471204188627,1.5348392670157158
ADA/USDT,30m,ote,1773415800000,true,false,0.3827540712468205,0.259210941475828
ADA/USDT,30m,ote,1774278000000,false,false,0.3853771114830386,0.26153806180348627
ADA/USDT,30m,ote,1774263600000,true,false,0.38710535236712074,0.2631333610811002
ADA/USDT,30m,ote,1774348200000,true,false,-1.07137136425915,-1.07137136425915
ADA/USDT,30m,deep,1774359000000,true,false,-1.146112807088199,-1.146112807088199
ADA/USDT,30m,ote,1775023200000,true,false,0.3133000000000024,0.1950053435114548
ADA/USDT,30m,ote,1775023200000,true,false,0.38271267717706,0.25907858398258315
ADA/USDT,30m,ote,1775030400000,true,false,0.3731863853060734,0.2503792313766775
ADA/USDT,30m,ote,1778074200000,false,false,0.32261848880838384,0.2037011730711174
ADA/USDT,30m,deep,1778166000000,false,false,-1.1620807791285808,-1.1620807791285808
ADA/USDT,30m,ote,1778236200000,true,false,-1.0661433700876453,0.21630644614079983
ADA/USDT,30m,deep,1778250600000,true,false,-1.1368363583478773,-1.1368363583478773
ADA/USDT,30m,ote,1778598000000,true,false,0.3557228065215359,0.23425900480633566
ADA/USDT,30m,ote,1778338800000,true,false,0.3654457783946353,0.24323405576611867
ADA/USDT,30m,ote,1778445000000,true,true,0.3532016357688111,0.23193177026535766
ADA/USDT,30m,deep,1778592600000,true,true,-1.0943125654450265,-1.0943125654450265
ADA/USDT,30m,ote,1779991200000,true,false,1.4143590273220263,0.25601933266553784
ADA/USDT,30m,ote,1780113600000,true,false,-1.051819592875318,0.22711170483460363
ADA/USDT,30m,deep,1780243200000,true,false,-1.1058832460732984,-1.1058832460732984
ADA/USDT,30m,ote,1780335000000,true,false,1.3946449291166814,0.23630523446019516
ADA/USDT,30m,ote,1780597800000,false,false,1.40969242172807,0.2513527270715805
ADA/USDT,30m,ote,1780729200000,true,false,-1.030318894483244,0.24701313951599774
ADA/USDT,30m,deep,1780736400000,true,false,-1.0631242174445805,1.565103475548626
ADA/USDT,30m,ote,1780965000000,true,true,-1.0323256714729998,0.2438207803223087
ADA/USDT,30m,ote,1781026200000,true,true,0.35133519932145874,0.23011475826972172
ADA/USDT,30m,deep,1781033400000,true,true,1.250589703315889,1.5303335078534182
ADA/USDT,30m,ote,1781550000000,true,false,-1.0421526948878093,0.2353976173953278
ADA/USDT,30m,deep,1781555400000,true,false,-1.0859927177534503,-1.0859927177534503
ADA/USDT,30m,ote,1782090000000,true,false,0.34275100482941506,0.22219088643091073
ADA/USDT,30m,ote,1782363600000,true,false,1.380729040823099,0.22238934616661055
ADA/USDT,30m,ote,1782487800000,true,false,1.3713940538368734,0.2130543591803883
ADA/USDT,30m,deep,1782489600000,true,false,3.8786202259575733,1.495230173601546
ADA/USDT,30m,ote,1782775800000,true,false,1.3889709461022506,0.23178901226000762
ADA/USDT,30m,deep,1782820800000,true,false,3.916266920514067,1.5352590671109119
ADA/USDT,30m,ote,1783339200000,false,true,0.35971473313856644,0.2379438601451308
ADA/USDT,30m,deep,1783342800000,false,true,1.2700523043112881,1.5479232305603952
ADA/USDT,30m,ote,1783809000000,true,false,-1.0618164122137406,-1.0618164122137406
ADA/USDT,30m,deep,1783810800000,true,false,-1.1264526178010479,-1.1264526178010479
ADA/USDT,30m,ote,1783900800000,true,false,1.3530759541984858,0.19473625954199036
ADA/USDT,30m,deep,1783900800000,true,false,3.84092905759159,1.457539005235584
ADA/USDT,1h,ote,1712764800000,true,false,1.4139453550338448,0.2556056603773571
ADA/USDT,1h,ote,1713067200000,true,false,1.423363374934367,0.26502368027787854
ADA/USDT,1h,deep,1713168000000,true,false,3.9855518657026545,1.6021618133466315
ADA/USDT,1h,ote,1714237200000,true,false,1.386826896616716,0.22848720196022934
ADA/USDT,1h,deep,1714269600000,true,false,3.910374713981006,1.5269846616249816
ADA/USDT,1h,ote,1714586400000,false,false,0.37598992886884114,0.25287297015961163
ADA/USDT,1h,deep,1714741200000,false,false,1.3013190683008062,1.5771606139933325
ADA/USDT,1h,ote,1715176800000,true,false,0.3659060816352269,0.24356480348242907
ADA/USDT,1h,deep,1715180400000,true,false,1.2805706287049476,1.5580082082125433
ADA/USDT,1h,ote,1715176800000,true,false,-1.070593692245882,-1.070593692245882
ADA/USDT,1h,deep,1715176800000,true,false,-1.1459933039404797,-1.1459933039404797
ADA/USDT,1h,ote,1716379200000,true,false,-1.0329714431688406,0.24326726172587138
ADA/USDT,1h,deep,1716465600000,true,false,-1.0671014511275094,1.5588766170589883
ADA/USDT,1h,ote,1719421200000,true,true,0.37819707083259474,0.2550044795550045
ADA/USDT,1h,ote,1720000800000,false,false,-1.0101300407277507,-1.0101300407277507
ADA/USDT,1h,deep,1720054800000,false,false,-1.0345066658153492,-1.0345066658153492
ADA/USDT,1h,ote,1721415600000,true,false,0.3384895674300245,0.21825725190839373
ADA/USDT,1h,ote,1721592000000,true,false,-1.0609817935925945,0.220730654565124
ADA/USDT,1h,deep,1721592000000,true,false,-1.1262159417899986,1.5110248546811293
ADA/USDT,1h,ote,1721620800000,true,false,-1.028674458687407,-1.028674458687407
ADA/USDT,1h,deep,1721682000000,true,false,-1.0582600118541936,-1.0582600118541936
ADA/USDT,1h,ote,1721962800000,true,false,-1.0390040806710017,-1.0390040806710017
ADA/USDT,1h,deep,1721973600000,true,false,-1.0809947837890246,-1.0809947837890246
ADA/USDT,1h,ote,1721959200000,true,false,1.4214465740825895,0.2631068794261013
ADA/USDT,1h,ote,1723024800000,true,false,-1.0060458098363012,0.2678186406419491
ADA/USDT,1h,ote,1723791600000,true,false,0.36109617156446955,0.23912488649403874
ADA/USDT,1h,deep,1723798800000,true,false,1.2706737980357967,1.548872672210252
ADA/USDT,1h,ote,1723806000000,true,false,1.4054853265479255,0.2483033927056846
ADA/USDT,1h,deep,1723809600000,true,false,3.950246771378702,1.569238917975564
ADA/USDT,1h,ote,1724421600000,false,false,0.3501822552564617,0.22914464979242172
ADA/USDT,1h,ote,1724569200000,false,false,-1.009263219035022,-1.009263219035022
ADA/USDT,1h,ote,1725537600000,true,false,-1.0131644499072756,0.26171694915254295
ADA/USDT,1h,ote,1727708400000,true,false,1.4233933266412988,0.2662113927990598
ADA/USDT,1h,ote,1727708400000,true,false,1.4249417734888867,0.2677598396466469
ADA/USDT,1h,ote,1727780400000,false,false,1.4151546427561712,0.25681494809968164
ADA/USDT,1h,ote,1730534400000,true,false,-1.0232998703547829,-1.0232998703547829
ADA/USDT,1h,deep,1730595600000,true,false,-1.0472013039237154,-1.0472013039237154
ADA/USDT,1h,ote,1731466800000,true,false,1.426333888503355,0.26915195466111536
ADA/USDT,1h,ote,1731502800000,true,false,-1.0097713654879676,0.26462530722623534
ADA/USDT,1h,deep,1731650400000,true,false,-1.0208457939097975,-1.0208457939097975
ADA/USDT,1h,ote,1732125600000,true,false,1.4199710827512355,0.2627891489089962
ADA/USDT,1h,ote,1732968000000,false,false,-1.03753332826455,0.23935707450097982
ADA/USDT,1h,deep,1733014800000,false,false,-1.0764879476856966,-1.0764879476856966
ADA/USDT,1h,ote,1734757200000,true,false,1.4253052166125288,0.2669655219560402
ADA/USDT,1h,ote,1736780400000,true,false,-1.0132900881036022,0.26160925926997647
ADA/USDT,1h,deep,1736845200000,true,false,-1.0280858880875168,-1.0280858880875168
ADA/USDT,1h,ote,1738285200000,true,false,-1.0265513519604348,0.24877019704736258
ADA/USDT,1h,ote,1738620000000,false,false,0.39108937893789397,0.2668109240695063
ADA/USDT,1h,ote,1738594800000,false,false,-1.0052105193813154,0.26853460388907996
ADA/USDT,1h,ote,1739365200000,true,false,0.38691584070439045,0.2630525748212769
ADA/USDT,1h,ote,1739491200000,true,false,0.3624164667393666,0.24043776808433298
ADA/USDT,1h,ote,1740016800000,true,false,1.411418705995704,0.25307901133921434
ADA/USDT,1h,deep,1740078000000,true,false,3.9609746149545133,1.5775845625984892
ADA/USDT,1h,ote,1740520800000,false,false,-1.0074882585534626,0.2665822560272391
ADA/USDT,1h,deep,1740927600000,false,false,-1.0161480922068629,-1.0161480922068629
ADA/USDT,1h,ote,1740794400000,false,false,-1.0183155681413993,0.2573017049518662
ADA/USDT,1h,deep,1740862800000,false,false,-1.0384262737150256,-1.0384262737150256
ADA/USDT,1h,ote,1741053600000,false,false,0.39152183710427996,0.2673042638057909
ADA/USDT,1h,ote,1741024800000,false,false,-1.002446864426383,-1.002446864426383
ADA/USDT,1h,ote,1741669200000,true,false,0.3794356756533289,0.2560536594991387
ADA/USDT,1h,deep,1741780800000,true,false,1.3084090080196722,1.5837051737338232
ADA/USDT,1h,ote,1742338800000,true,true,-1.0379874469889738,-1.0379874469889738
ADA/USDT,1h,deep,1742378400000,true,true,-1.0789029668411871,-1.0789029668411871
ADA/USDT,1h,ote,1744218000000,true,false,0.37959456922285967,0.2562003304863975
ADA/USDT,1h,ote,1744113600000,true,false,-1.0090116200169634,0.26527651762995236
ADA/USDT,1h,ote,1746928800000,false,false,0.3689712330651259,0.24648832161580259
ADA/USDT,1h,deep,1746946800000,false,false,1.2890984010188198,1.5655042429058144
ADA/USDT,1h,ote,1747058400000,true,false,-1.0243580637343996,0.25065015838396487
ADA/USDT,1h,deep,1747072800000,true,false,-1.0493786337571678,-1.0493786337571678
ADA/USDT,1h,ote,1747152000000,true,false,0.37752010364392913,0.2542854391827693
ADA/USDT,1h,deep,1747162800000,true,false,1.304467543099817,1.5800668984231916
ADA/USDT,1h,ote,1748001600000,true,false,-1.0159172046966491,-1.0159172046966491
ADA/USDT,1h,deep,1748127600000,true,false,-1.0320107929098594,-1.0320107929098594
ADA/USDT,1h,ote,1749211200000,false,false,-1.018730700845035,-1.018730700845035
ADA/USDT,1h,deep,1749484800000,false,false,-1.0392804472884751,-1.0392804472884751
ADA/USDT,1h,ote,1749715200000,true,false,-1.0137619168787106,-1.0137619168787106
ADA/USDT,1h,deep,1749772800000,true,false,-1.0275760907504363,-1.0275760907504363
ADA/USDT,1h,ote,1750716000000,false,false,-1.0380833380454246,-1.0380833380454246
ADA/USDT,1h,deep,1750716000000,false,false,-1.079100271475664,-1.079100271475664
ADA/USDT,1h,ote,1750708800000,true,false,-1.008983733323231,0.26530042051029523
ADA/USDT,1h,ote,1750860000000,true,false,1.41821784666783,0.261035912825592
ADA/USDT,1h,ote,1752069600000,true,false,1.410400508905854,0.25321857506361417
ADA/USDT,1h,ote,1752332400000,false,false,0.3909056766987866,0.2667355003545661
ADA/USDT,1h,ote,1752573600000,true,false,-1.0318095344297171,0.24573544813330866
ADA/USDT,1h,deep,1752652800000,true,false,-1.0661913457114074,-1.0661913457114074
ADA/USDT,1h,ote,1752850800000,false,false,0.38651427838891594,0.2626819019146855
ADA/USDT,1h,ote,1752847200000,false,false,0.3878096232177539,0.26387760483361283
ADA/USDT,1h,ote,1753156800000,false,false,-1.0074619743153503,0.2651325207431491
ADA/USDT,1h,ote,1753930800000,true,false,0.38352642824776045,0.2598297388170756
ADA/USDT,1h,ote,1754096400000,true,false,0.3476051323471959,0.22667161952424547
ADA/USDT,1h,deep,1754265600000,true,false,-1.1119545154352495,-1.1119545154352495
ADA/USDT,1h,ote,1754312400000,false,false,-1.006200189468265,-1.006200189468265
ADA/USDT,1h,ote,1755172800000,false,false,-1.005560193043058,0.26676261897654285
ADA/USDT,1h,ote,1756720800000,true,true,-1.0331409972687162,-1.0331409972687162
ADA/USDT,1h,deep,1756735200000,true,true,-1.0674503242230655,-1.0674503242230655
ADA/USDT,1h,ote,1757430000000,false,false,0.381895469509705,0.25841838602618294
ADA/USDT,1h,ote,1757678400000,true,false,0.36236532869822785,0.24039056373866644
ADA/USDT,1h,ote,1757847600000,true,false,-1.057620013275805,0.22213991591990187
ADA/USDT,1h,deep,1757851200000,true,false,-1.1178181424994313,-1.1178181424994313
ADA/USDT,1h,ote,1758146400000,true,false,1.4117632572793968,0.2534235626229087
ADA/USDT,1h,ote,1758092400000,true,false,0.3808115925341519,0.257323736619898
ADA/USDT,1h,ote,1758286800000,true,true,1.3952052847915426,0.2368655901350541
ADA/USDT,1h,ote,1758808800000,true,false,0.3644695890963155,0.24223881036958783
ADA/USDT,1h,ote,1760385600000,true,false,1.4252607879180403,0.26692109326155217
ADA/USDT,1h,ote,1760752800000,true,false,1.4231044750481976,0.2647647803917092
ADA/USDT,1h,ote,1761235200000,true,false,-1.0243607395332068,0.25212012947317336
ADA/USDT,1h,deep,1761307200000,true,false,-1.0508647677306298,-1.0508647677306298
ADA/USDT,1h,ote,1761199200000,false,false,-1.018641648419448,-1.018641648419448
ADA/USDT,1h,deep,1761307200000,false,false,-1.0390972137635763,-1.0390972137635763
ADA/USDT,1h,ote,1761570000000,true,false,-1.0140422249969256,-1.0140422249969256
ADA/USDT,1h,ote,1762966800000,true,true,0.3700285471949599,0.247464303889496
ADA/USDT,1h,deep,1763053200000,true,true,-1.0570263525305408,-1.0570263525305408
ADA/USDT,1h,ote,1762783200000,true,false,-1.022278959219978,0.2524322479677555
ADA/USDT,1h,deep,1762887600000,true,false,-1.045100685724876,-1.045100685724876
ADA/USDT,1h,ote,1763593200000,true,false,1.4041599596716092,0.24582026501512175
ADA/USDT,1h,deep,1763643600000,true,false,3.946039079324319,1.5626490269682942
ADA/USDT,1h,ote,1764244800000,true,false,-1.0251171302885238,0.2499995299090012
ADA/USDT,1h,deep,1764352800000,true,false,-1.0509404827402606,-1.0509404827402606
ADA/USDT,1h,ote,1764687600000,true,true,-1.0578457036602076,-1.0578457036602076
ADA/USDT,1h,deep,1764687600000,true,true,-1.1197631494160285,-1.1197631494160285
ADA/USDT,1h,ote,1764684000000,true,true,-1.0173544047388183,-1.0173544047388183
ADA/USDT,1h,deep,1764687600000,true,true,-1.0364485919495061,-1.0364485919495061
ADA/USDT,1h,ote,1764680400000,true,true,-1.0145092553539075,-1.0145092553539075
ADA/USDT,1h,deep,1764687600000,true,true,-1.030594436408825,-1.030594436408825
ADA/USDT,1h,ote,1765411200000,false,false,-1.015489554915947,0.2582517373712087
ADA/USDT,1h,deep,1765440000000,false,false,-1.0311308643034933,-1.0311308643034933
ADA/USDT,1h,ote,1765411200000,false,false,-1.0071889249176218,-1.0071889249176218
ADA/USDT,1h,deep,1765422000000,false,false,-1.0228645698210517,-1.0228645698210517
ADA/USDT,1h,ote,1766998800000,true,false,-1.0150723494486853,-1.0150723494486853
ADA/USDT,1h,ote,1767286800000,true,false,-1.0161314046176642,-1.0161314046176642
ADA/USDT,1h,ote,1767279600000,true,false,-1.014289894265622,-1.014289894265622
ADA/USDT,1h,ote,1768316400000,true,false,-1.0336952966874644,0.24411908048380845
ADA/USDT,1h,ote,1768446000000,true,false,-1.0289909245122986,0.24667913486005252
ADA/USDT,1h,deep,1768503600000,true,false,-1.0589111692844677,-1.0589111692844677
ADA/USDT,1h,ote,1769389200000,false,false,1.41518674166332,0.25684704700683064
ADA/USDT,1h,deep,1769544000000,false,false,3.9687276935794884,1.5853376412234719
ADA/USDT,1h,ote,1770393600000,true,false,0.38447585446138416,0.2607061322450355
ADA/USDT,1h,ote,1771254000000,true,false,0.3832411065324589,0.25966051250872535
ADA/USDT,1h,ote,1771599600000,true,false,-1.0412226711351082,0.2376670452429687
ADA/USDT,1h,deep,1771599600000,true,false,-1.0855597369429193,1.5458730302643306
ADA/USDT,1h,ote,1771606800000,true,false,-1.024954816430389,0.25013865607311603
ADA/USDT,1h,deep,1771761600000,true,false,-1.0506065071054602,-1.0506065071054602
ADA/USDT,1h,ote,1773414000000,true,false,0.382871972364679,0.25931977327692757
ADA/USDT,1h,ote,1774501200000,true,false,-1.0506114946343619,-1.0506114946343619
